model,token,pairwise_ADE,pre_final_noise_mean_pairwise_ADE,residual_pairwise_ADE,mean_to_output_ADE,cache_parity,x_residual_std,y_residual_std
original_grpo_11970,2bdd7e6fdc0e5977,2.012005567550659,0.33151718974113464,1.9694550037384033,1.396514892578125,5.7220458984375e-06,1.335282802581787,0.8591378331184387
original_grpo_11970,0f276bab4fa85df0,1.9743947982788086,0.3926341235637665,1.9307726621627808,1.3646047115325928,5.7220458984375e-06,1.303005576133728,0.8493040800094604
original_grpo_11970,851806dd87395ba2,2.0124752521514893,0.4651741087436676,1.9746297597885132,1.3996957540512085,4.76837158203125e-06,1.3425931930541992,0.8480081558227539
original_grpo_11970,8918e19570455363,1.9434216022491455,0.3151889741420746,1.902869462966919,1.3488740921020508,4.291534423828125e-06,1.2906674146652222,0.8272337317466736
original_grpo_11970,d212f493c8995eda,1.92266047000885,0.2710374891757965,1.9021180868148804,1.3496681451797485,4.0531158447265625e-06,1.3033199310302734,0.8086866140365601
original_grpo_11970,e14a2e4d5fed5bbe,1.9279825687408447,0.4180898666381836,1.889497995376587,1.3434245586395264,4.76837158203125e-06,1.2542340755462646,0.8636730313301086
original_grpo_11970,25095144b96e5804,1.9637477397918701,0.38683831691741943,1.9247195720672607,1.362121820449829,5.7220458984375e-06,1.326859474182129,0.8064817190170288
original_grpo_11970,5c722cde25ba50d9,1.799582600593567,0.26969170570373535,1.7859015464782715,1.2764017581939697,3.933906555175781e-06,1.180424451828003,0.8331973552703857
original_grpo_11970,c23a63adc5a950d8,1.9600900411605835,0.3584922254085541,1.9209157228469849,1.3583898544311523,4.76837158203125e-06,1.3072832822799683,0.840686023235321
original_grpo_11970,4c8981852b90598b,2.0143775939941406,0.3537225127220154,1.9549118280410767,1.38478422164917,4.291534423828125e-06,1.3455106019973755,0.8302956223487854
original_grpo_11970,f176680da7b25594,1.9627059698104858,0.39284321665763855,1.9118866920471191,1.3483532667160034,7.62939453125e-06,1.311362385749817,0.8387486338615417
original_grpo_11970,5bca03887dcf5725,1.9739434719085693,0.30997031927108765,1.9416868686676025,1.3682047128677368,4.291534423828125e-06,1.3240563869476318,0.827988862991333
original_grpo_11970,b3477cbd1ba75b6a,1.9928086996078491,0.39817455410957336,1.949912667274475,1.3835384845733643,4.76837158203125e-06,1.331377387046814,0.8377166986465454
original_grpo_11970,79dae39b861857a6,1.9988133907318115,0.37493273615837097,1.9521948099136353,1.377743124961853,4.76837158203125e-06,1.336104393005371,0.8403769731521606
original_grpo_11970,b99276420cf55c2d,1.9684209823608398,0.3583041727542877,1.9204401969909668,1.3545622825622559,5.7220458984375e-06,1.3029935359954834,0.8436325788497925
original_grpo_11970,c59206d1fe965b72,2.076343059539795,0.34211790561676025,2.0365805625915527,1.4338057041168213,5.7220458984375e-06,1.3990894556045532,0.8595138192176819
original_grpo_11970,89a7b788217c5f67,1.9961292743682861,0.3433072566986084,1.9613744020462036,1.3832883834838867,4.291534423828125e-06,1.3593095541000366,0.817138671875
original_grpo_11970,efca1a10bbb859ef,2.036494493484497,0.34459632635116577,2.002485513687134,1.419130563735962,4.0531158447265625e-06,1.3582375049591064,0.8583455681800842
original_grpo_11970,481b84c931245f5d,2.017397403717041,0.5237943530082703,1.9358018636703491,1.3744499683380127,7.62939453125e-06,1.309062123298645,0.8436180949211121
original_grpo_11970,2eed49e143195847,1.9675174951553345,0.3954199254512787,1.9308712482452393,1.3707900047302246,4.76837158203125e-06,1.3024379014968872,0.8503106236457825
original_grpo_11970,54f9582c839c5708,2.046626091003418,0.4413555860519409,1.9779144525527954,1.4011609554290771,5.7220458984375e-06,1.363915205001831,0.8241898417472839
original_grpo_11970,3e1deb4dc9735514,1.9918243885040283,0.36662518978118896,1.9373985528945923,1.378883719444275,5.7220458984375e-06,1.3116986751556396,0.8427919149398804
original_grpo_11970,1efaaa346d9c5991,1.9544414281845093,0.3357399106025696,1.9161698818206787,1.346468210220337,4.76837158203125e-06,1.2909435033798218,0.8533394932746887
original_grpo_11970,0f9def181e1452a9,1.9778578281402588,0.38461676239967346,1.934653401374817,1.3662647008895874,4.76837158203125e-06,1.3432894945144653,0.8099417686462402
original_grpo_11970,3cc4a3645d6e5d99,2.0246047973632812,0.38268759846687317,1.9835633039474487,1.4038114547729492,7.62939453125e-06,1.35183584690094,0.852540135383606
original_grpo_11970,8fc8b66500535388,1.9773403406143188,0.32425937056541443,1.9584565162658691,1.3781919479370117,3.814697265625e-06,1.360497236251831,0.8119848370552063
original_grpo_11970,0b66798de45c55aa,2.0011768341064453,0.3654267191886902,1.9585753679275513,1.3843410015106201,4.76837158203125e-06,1.3045498132705688,0.8796190619468689
original_grpo_11970,e18dcf6d661f5d1a,2.014723300933838,0.4737789034843445,1.9191350936889648,1.3549473285675049,3.814697265625e-06,1.321187973022461,0.8167644143104553
original_grpo_11970,3d53eff55b2855c2,1.9391037225723267,0.3643765151500702,1.8900843858718872,1.3374269008636475,4.76837158203125e-06,1.2626458406448364,0.8391754627227783
original_grpo_11970,578aaaaef50350d6,2.014970064163208,0.32658469676971436,1.9780713319778442,1.3962223529815674,5.7220458984375e-06,1.3471301794052124,0.856800377368927
original_grpo_11970,3e84eab85ecd586f,2.0001442432403564,0.45683327317237854,1.917435646057129,1.3516952991485596,5.7220458984375e-06,1.2932391166687012,0.845054030418396
original_grpo_11970,2178bfdeb0b657a4,1.9902528524398804,0.2631293833255768,1.9595592021942139,1.3927350044250488,4.0531158447265625e-06,1.3428617715835571,0.8235944509506226
original_grpo_11970,efad2708409b5834,1.8936474323272705,0.28658998012542725,1.865885853767395,1.3183465003967285,4.0531158447265625e-06,1.2689619064331055,0.8177242279052734
original_grpo_11970,8a9328949ae7553a,1.9911612272262573,0.40755224227905273,1.924269199371338,1.3547550439834595,5.7220458984375e-06,1.3152996301651,0.8281552791595459
original_grpo_11970,985d0eb18f855ade,2.0167107582092285,0.338306188583374,1.970474362373352,1.383123517036438,4.291534423828125e-06,1.3447686433792114,0.8530680537223816
original_grpo_11970,0eea4103d56352dd,1.9249656200408936,0.3285478353500366,1.9053380489349365,1.3533583879470825,4.0531158447265625e-06,1.2928937673568726,0.8340417742729187
original_grpo_11970,e232108230b85dd7,1.9846144914627075,0.47229188680648804,1.9099022150039673,1.3400993347167969,7.62939453125e-06,1.3024758100509644,0.8321700096130371
original_grpo_11970,f0ad8f6cb73a59fb,1.9673718214035034,0.3372534215450287,1.9269226789474487,1.363255262374878,4.0531158447265625e-06,1.2995179891586304,0.8428751826286316
original_grpo_11970,726ddca8d31e5e81,1.8744992017745972,0.3939139246940613,1.811385154724121,1.3000407218933105,4.0531158447265625e-06,1.217105507850647,0.8245007991790771
original_grpo_11970,165e96e510d1580d,1.980674386024475,0.379812091588974,1.9462392330169678,1.370045781135559,5.7220458984375e-06,1.3352197408676147,0.8368921279907227
original_grpo_11970,4fa9eec154e55b34,2.042410373687744,0.3713551461696625,1.9881939888000488,1.4054014682769775,5.7220458984375e-06,1.3708484172821045,0.835202157497406
original_grpo_11970,a8263f179cca558d,1.9599465131759644,0.27953848242759705,1.9405007362365723,1.3672231435775757,4.291534423828125e-06,1.3198291063308716,0.8511539697647095
original_grpo_11970,089b0ec6d7d35c09,1.9219930171966553,0.3735448718070984,1.8797234296798706,1.3267608880996704,7.62939453125e-06,1.290940523147583,0.8127885460853577
original_grpo_11970,1b16b06ffc2f5ba0,1.9512447118759155,0.33050885796546936,1.9052734375,1.3436455726623535,5.7220458984375e-06,1.3144737482070923,0.8111345767974854
original_grpo_11970,d6af2b0d7d965708,1.9553276300430298,0.398050457239151,1.8948307037353516,1.3363288640975952,6.67572021484375e-06,1.278955101966858,0.8446424603462219
original_grpo_11970,8beb214f348d5431,1.9963560104370117,0.437962144613266,1.9366639852523804,1.3666596412658691,5.7220458984375e-06,1.2962969541549683,0.8594492673873901
original_grpo_11970,234dcc3673e85687,1.933059811592102,0.33036234974861145,1.8956549167633057,1.3327478170394897,4.76837158203125e-06,1.2962570190429688,0.8164768218994141
original_grpo_11970,c5a1a4e21a4952b7,1.9689189195632935,0.3344804048538208,1.9235695600509644,1.3624043464660645,4.76837158203125e-06,1.3077067136764526,0.8308942914009094
original_grpo_11970,60f07c83edbf523b,2.027397871017456,0.48062530159950256,1.9594075679779053,1.3856065273284912,7.62939453125e-06,1.3361510038375854,0.8399686217308044
original_grpo_11970,b6c1912453605bb9,2.019603729248047,0.3443034589290619,1.989835500717163,1.4067890644073486,4.291534423828125e-06,1.350479006767273,0.8541589975357056
original_grpo_11970,c05082561ab75f59,1.9856939315795898,0.3756287395954132,1.9444236755371094,1.3795924186706543,4.76837158203125e-06,1.3185418844223022,0.8524712324142456
original_grpo_11970,48eb1ac181405aa8,2.0084848403930664,0.3488013744354248,1.9744995832443237,1.3912644386291504,3.814697265625e-06,1.374003529548645,0.8225700259208679
