stratification,stratum,model,G,scenes,mean_PDMS,min_PDMS,max_PDMS,std_PDMS,train_reward_mean,train_reward_std,feasible_rate,all_safe_group,no_safe_group,mixed_safety_group,hard_failure_rate,mean_pairwise_ADE,median_pairwise_ADE,pairwise_P90_ADE,medoid_radius_P50,medoid_radius_P90,covariance_effective_rank,safe_pairwise_ADE,same_outcome_pair_ADE,different_outcome_pair_ADE,safety_pattern_count,safety_pattern_entropy,effective_safety_patterns,safety_pattern_disagreement,component_tradeoff_pair_fraction,pareto_fraction,dominated_sample_fraction,safe_EP_mean,safe_EP_std,safe_EP_headroom,safe_EP_opportunity,safe_PDMS_headroom,best_safe_PDMS,zero_advantage_group,native_nonzero_advantage_on_constant_reward,native_mean_advantage,no_reward_contrast_but_outcome_difference,near_tie_different_outcome_pair_fraction,outcome_difference_given_near_tie,zero_reward_masked_fraction,masked_pair_outcome_difference,positive_infeasible_rate,infeasible_among_positive,positive_infeasible_adv_mass,positive_count,infeasible_count,positive_infeasible_count,positive_reward_winner_infeasible,unsafe_reward_winner_with_safe_alternative,unsafe_progress_tradeoff_fraction,reward_prefers_unsafe_fraction,component_effective_rank,reward_mean_rank_flip_vs_PDMS,NC_mean,NC_min,NC_max,NC_std,NC_P10,NC_P50,NC_P90,NC_all_pass,NC_all_fail,NC_mixed,NC_headroom,covariance_adv_NC,negative_adv_NC_association,positive_NC_failure_rate,NC_positive_mean,DAC_mean,DAC_min,DAC_max,DAC_std,DAC_P10,DAC_P50,DAC_P90,DAC_all_pass,DAC_all_fail,DAC_mixed,DAC_headroom,covariance_adv_DAC,negative_adv_DAC_association,positive_DAC_failure_rate,DAC_positive_mean,EP_mean,EP_min,EP_max,EP_std,EP_P10,EP_P50,EP_P90,EP_all_pass,EP_all_fail,EP_mixed,EP_headroom,covariance_adv_EP,negative_adv_EP_association,positive_EP_failure_rate,EP_positive_mean,TTC_mean,TTC_min,TTC_max,TTC_std,TTC_P10,TTC_P50,TTC_P90,TTC_all_pass,TTC_all_fail,TTC_mixed,TTC_headroom,covariance_adv_TTC,negative_adv_TTC_association,positive_TTC_failure_rate,TTC_positive_mean,Comfort_mean,Comfort_min,Comfort_max,Comfort_std,Comfort_P10,Comfort_P50,Comfort_P90,Comfort_all_pass,Comfort_all_fail,Comfort_mixed,Comfort_headroom,covariance_adv_Comfort,negative_adv_Comfort_association,positive_Comfort_failure_rate,Comfort_positive_mean,DDC_mean,DDC_min,DDC_max,DDC_std,DDC_P10,DDC_P50,DDC_P90,DDC_all_pass,DDC_all_fail,DDC_mixed,DDC_headroom,covariance_adv_DDC,negative_adv_DDC_association,positive_DDC_failure_rate,DDC_positive_mean,train_gated_EP_contribution,train_gated_TTC_contribution,train_gated_Comfort_contribution
command,right,official_il,8,573,69.46644378131263,34.01621577109035,93.17509107126791,24.433555942437067,68.75860126071362,23.323753412626427,0.7006980802792321,0.31762652705061084,0.04886561954624782,0.6335078534031413,0.1943717277486911,2.0009719008245708,1.9903477703466275,2.4489112520803094,1.6995196229019187,2.0515832987630596,5.343828993936437,1.9653773026104193,1.9725543730543507,2.048511978165427,1.9965095986038395,0.46275055012452354,1.7289094038958641,0.3229867863375717,0.20157068062827224,0.31413612565445026,0.6858638743455497,0.8308243103838783,0.062010045096763874,0.06864960257918801,0.6369982547993019,6.12676674701599,94.81765881175856,0.02268760907504363,0.0,1.8906950451641702e-08,0.013961605584642234,0.06544502617801047,0.27034568555816296,0.19415357766143107,0.5784913003663004,0.15691146023626842,0.10670918367346938,0.09776839929223957,4.670157068062827,2.394415357766143,0.4677137870855148,0.10296684118673648,0.05410122164048865,0.1653236914600551,0.07882723337268792,1.6435899968133925,0.01950885066068312,0.9758944153577661,0.9075043630017452,0.9982547993019197,0.03736521550646398,0.9380453752181501,0.9921465968586387,0.9952006980802792,0.8900523560209425,0.0017452006980802793,0.1082024432809773,0.02236038394415358,0.027122224483244448,0.0,0.0,1.0,0.824825479930192,0.5410122164048866,0.987783595113438,0.19927979448322014,0.6387434554973822,0.8595113438045375,0.9694589877835951,0.5410122164048866,0.012216404886561954,0.4467713787085515,0.16295811518324607,0.1703357339268288,0.0,0.0,1.0,0.6707068671563898,0.33352506689842837,0.8977768729785195,0.23135971160312305,0.4372785547936772,0.7071138861790122,0.8594297309073231,0.08726003490401396,0.5043630017452007,0.4083769633507853,0.22707000582212974,0.18638622906703112,0.05759162303664921,0.4398001456796868,0.852368010696172,0.9136125654450262,0.731239092495637,0.9912739965095986,0.11444301334682722,0.8020942408376964,0.9467713787085514,0.9876090750436299,0.731239092495637,0.008726003490401396,0.2600349040139616,0.07766143106457242,0.06585125539955287,0.017452006980802792,0.12230210265924552,0.9675297619047618,0.712696335078534,0.08551483420593368,1.0,0.424713438427365,0.23455497382198953,0.8848167539267016,0.9975567190226876,0.08551483420593368,0.0,0.9144851657940664,0.287303664921466,0.14916552327252344,0.2024432809773124,0.320606143220647,0.8313732993197279,0.9554973821989529,0.8708551483420593,0.9886561954624782,0.04743794080237993,0.9136125654450262,0.9685863874345549,0.9843804537521814,0.7905759162303665,0.02268760907504363,0.18673647469458987,0.03315881326352531,0.0037278529014317,0.07853403141361257,0.4701984126984127,0.9598490646258503,39.446928947809404,22.456626629709476,6.855045683194743
command,right,official_il,16,573,69.35217950207802,25.75148455784456,95.3456652924026,25.766269048946103,68.63835052998428,24.633278831475174,0.699716404886562,0.2268760907504363,0.027923211169284468,0.7452006980802792,0.19578970331588133,1.9970899043349348,1.9814917803323095,2.488377061217205,1.6786161394375885,2.0494508682776353,8.611853869041767,1.958467362395544,1.9702534944442025,2.0483367943276654,2.369982547993019,0.5301060089453206,1.8616167502168937,0.329261198371146,0.20298138452588715,0.23778359511343805,0.762216404886562,0.832289900504539,0.0643799137712714,0.08451146264645075,0.7207678883071553,6.96777389747208,95.75181609455689,0.0034904013961605585,0.0,2.3736037169891956e-08,0.0034904013961605585,0.06355439208842349,0.266610435956346,0.1955715532286213,0.5424357528230768,0.1555549980493547,0.10798146200948303,0.09795325000029788,9.708551483420594,4.804537521815009,0.9720767888307156,0.09424083769633508,0.06631762652705062,0.16547862591480858,0.08370851842016948,1.9054598162096748,0.018760907504363003,0.975076352530541,0.8691099476439791,1.0,0.04605554494856367,0.9288830715532286,0.9921465968586387,0.9991273996509599,0.837696335078534,0.0,0.16230366492146597,0.02492364746945899,0.03309718869433271,0.0,0.0,1.0,0.8231893542757417,0.4572425828970332,0.9965095986038395,0.2175632753705029,0.6003490401396161,0.8673647469458988,0.9860383944153578,0.4572425828970332,0.0034904013961605585,0.5392670157068062,0.17332024432809773,0.19647183302502202,0.0,0.0,1.0,0.6693527171371845,0.25701244960906694,0.9225999799556259,0.24421083772738095,0.3956521229424701,0.7110845501024396,0.8841625312467596,0.059336823734729496,0.44851657940663175,0.49214659685863876,0.25324726281844134,0.21158440185007768,0.038394415357766144,0.46053585921396684,0.8526391943917733,0.912739965095986,0.6666666666666666,0.9965095986038395,0.1263240363582847,0.7862129144851658,0.9493891797556719,0.9912739965095986,0.6666666666666666,0.0034904013961605585,0.3298429319371728,0.08376963350785341,0.07443920581027727,0.006980802792321117,0.1026513117481704,0.9680624736228941,0.7164048865619547,0.006980802792321117,1.0,0.44097996294573893,0.09773123909249563,0.944153577661431,1.0,0.006980802792321117,0.0,0.9930191972076788,0.2835951134380454,0.1529739207666155,0.18848167539267016,0.33424028129652034,0.8332445964232303,0.9547338568935427,0.824607329842932,0.9904013961605584,0.05547304353407087,0.9101221640488656,0.9694589877835951,0.9869109947643979,0.7155322862129145,0.019197207678883072,0.26527050610820246,0.035667539267015706,0.0029310421822471063,0.11518324607329843,0.44401414876874995,0.95864754772373,39.367741762917255,22.440586182116824,6.83002258495021
command,right,official_il,32,573,69.47670270619764,21.06812964558336,96.27282104378804,26.108192513673487,68.76955555031618,24.971261659707437,0.699716404886562,0.16404886561954624,0.017452006980802792,0.8184991273996509,0.1944262652705061,1.9910128787680634,1.9735500445999479,2.4936508337156083,1.6391812288444123,2.0343958542887153,11.20838545813325,1.954550499618173,1.965077019856508,2.0494200813108883,2.6858638743455496,0.5566902577976994,1.9134279637847287,0.3265601249788887,0.20170438552046388,0.206151832460733,0.793848167539267,0.8309604140429682,0.06574110945593357,0.0964245590093158,0.7539267015706806,7.523021707358732,96.30366707475336,0.0017452006980802793,0.0,2.957923865432052e-08,0.0017452006980802793,0.06304537521815008,0.27040938420287935,0.19415357766143107,0.5371873105600729,0.1617889438054551,0.10624301471369631,0.09430619225554705,19.666666666666668,9.609075043630018,2.048865619546248,0.09598603839441536,0.07853403141361257,0.18137272298937937,0.09130396016804054,2.0432262333016635,0.018964983392444967,0.9764943280977313,0.8455497382198953,1.0,0.0473293625640901,0.9308900523560208,0.993891797556719,0.9998254799301919,0.8080279232111692,0.0,0.19197207678883071,0.023505671902268762,0.03373698699461573,0.0,0.0,1.0,0.8235711169284468,0.4083769633507853,0.9982547993019197,0.2238409019620715,0.5755671902268761,0.881326352530541,0.9907504363001746,0.4083769633507853,0.0017452006980802793,0.5898778359511344,0.17468368237347295,0.20754520742305624,0.0,0.0,1.0,0.6708240839671903,0.21435448313016947,0.9348888451787098,0.2472643365665703,0.37109943403540957,0.7254512855590621,0.8944300465038092,0.04712041884816754,0.40663176265270506,0.5462478184991274,0.26406476121151945,0.22166895421023738,0.019197207678883072,0.4656312293501368,0.8523298351667994,0.912303664921466,0.6090750436300174,0.9982547993019197,0.1341402061494321,0.7726003490401397,0.9467713787085514,0.9912739965095986,0.6090750436300174,0.0017452006980802793,0.38917975567190227,0.08595113438045375,0.08020632700237688,0.006980802792321117,0.1009481437075945,0.9684324136451155,0.7168957242582897,0.0,1.0,0.44372236004801807,0.026003490401396163,0.9790575916230366,1.0,0.0,0.0,1.0,0.2831042757417103,0.15373042173666573,0.1099476439790576,0.3402647254709077,0.838469036639978,0.9547065881326352,0.7809773123909249,0.9930191972076788,0.05930222221456546,0.9058464223385688,0.9703315881326352,0.9876963350785342,0.6579406631762653,0.013961605584642234,0.32809773123909247,0.03831260907504363,0.0021687893820320422,0.13612565445026178,0.4256720935942805,0.9590330806318458,39.45435433894159,22.44539831639462,6.869802894979981
command,right,official_il,64,573,69.51159785338898,16.250413582646342,97.06148006325205,26.247516546164142,68.83758661121087,25.12072236332571,0.7002345113438045,0.12041884816753927,0.013961605584642234,0.8656195462478184,0.1932537085514834,1.9873897256867186,1.9690164042742233,2.493666311507317,1.6133827089742592,2.012633213646953,12.745496736486123,1.945457919952313,1.9620602420659472,2.0495092398871035,3.1239092495636998,0.5775077035860919,1.956713242258659,0.3247579572841353,0.20499009667857837,0.1905541012216405,0.8094458987783595,0.8321873834173457,0.06653261164226963,0.1062150905768864,0.7818499127399651,8.086469024415614,96.86036943352241,0.0,0.0,2.9980549223350856e-08,0.0,0.06308346491592565,0.2670564566992118,0.19303555846422338,0.546494733943114,0.152181833528244,0.1055669683825242,0.09425324524490393,39.47120418848168,19.18499127399651,4.006980802792321,0.08900523560209424,0.07504363001745201,0.18891179155515464,0.08918718878907346,2.14095311180012,0.018506399069226295,0.9770533376963351,0.8202443280977313,1.0,0.048369931958324903,0.930541012216405,0.9947643979057592,0.999476439790576,0.774869109947644,0.0,0.225130890052356,0.022946662303664923,0.03349963921455324,0.0,0.0,1.0,0.8241437609075044,0.34205933682373474,1.0,0.23004392898469764,0.5652705061082025,0.8795811518324608,0.9930191972076788,0.34205933682373474,0.0,0.6579406631762653,0.17585623909249565,0.21476960791613628,0.0,0.0,1.0,0.6722763279990291,0.16670186203427947,0.9462435595974577,0.24899717183196587,0.363741814196522,0.7257476470105282,0.8993596911906603,0.03315881326352531,0.3717277486910995,0.5951134380453752,0.2739672315984285,0.22696483472894,0.015706806282722512,0.4619720270369705,0.853231110210405,0.9120309773123909,0.5322862129144852,1.0,0.1424975975442933,0.7638743455497382,0.9502617801047121,0.9924956369982548,0.5322862129144852,0.0,0.4677137870855148,0.08796902268760907,0.08194418363015275,0.010471204188481676,0.09246968494807063,0.9694918938135965,0.7141961169284468,0.0,1.0,0.4460235225058315,0.010122164048865626,0.9921465968586387,1.0,0.0,0.0,1.0,0.28580388307155324,0.14636867661361763,0.07155322862129145,0.34862977780100773,0.8347638379826363,0.9548565663176265,0.7190226876090751,0.993891797556719,0.06426877722207282,0.9079406631762653,0.9690226876090751,0.987783595113438,0.5776614310645725,0.012216404886561954,0.41012216404886565,0.03903523123909249,0.0016842702357320785,0.1518324607329843,0.3919701979717311,0.9583299498044419,39.54115272351967,22.44780438353352,6.848629504157684
command,right,official_il,128,573,69.69699174966277,13.169055555008253,97.37234652514408,26.187705201215756,69.03772385190044,25.061578513547143,0.7006162739965096,0.0924956369982548,0.010471204188481676,0.8970331588132635,0.1903223167539267,1.9876343730998254,1.9687681356121107,2.496087131765584,1.590777694880065,1.9960252585665246,13.57051050114651,1.9482018450205756,1.9625016137952307,2.0562941273630515,3.575916230366492,0.5892552008720825,1.9829924177497873,0.3250243056986986,0.20651212364815655,0.1818553664921466,0.8181446335078534,0.8317293354236581,0.06752341247134783,0.11492229048618983,0.8132635253054101,8.471046896594501,97.18030839987034,0.0,0.0,4.279271016111621e-08,0.0,0.061597124884912945,0.26713225053867345,0.19002236038394416,0.5537203333840433,0.15943100555973502,0.10510299797034962,0.0946405118225547,78.76439790575917,38.32111692844677,8.022687609075044,0.10296684118673648,0.0924956369982548,0.20190391054631918,0.09718780751198744,2.1876405969704695,0.018779802393810722,0.9777623254799301,0.7792321116928447,1.0,0.050808694293592416,0.937085514834206,0.9947643979057592,1.0,0.7225130890052356,0.0,0.2774869109947644,0.02223767452006981,0.03395558843343887,0.0,0.0,1.0,0.8265434118673648,0.3054101221640489,1.0,0.2308438584344459,0.5736474694589878,0.8804537521815009,0.9947643979057592,0.3054101221640489,0.0,0.6945898778359512,0.17345658813263526,0.21597607930805918,0.0,0.0,1.0,0.6746531312612405,0.1330952790787474,0.9533989541722888,0.24915550714930837,0.3677758334857093,0.7270736575587873,0.9036230522224904,0.02268760907504363,0.34904013961605584,0.6282722513089005,0.2787458229110481,0.2283980048387056,0.010471204188481676,0.463396131023807,0.8530804189263698,0.9116901178010471,0.4642233856893543,1.0,0.1481982787762083,0.7635253054101222,0.9554973821989529,0.9930191972076788,0.4642233856893543,0.0,0.5357766143106457,0.08830988219895287,0.08280688274713086,0.017452006980802792,0.08246036047670625,0.9711865985811446,0.7132280759162304,0.0,1.0,0.4468057198074252,0.0,0.9895287958115183,1.0,0.0,0.0,1.0,0.2867719240837696,0.14496182996559281,0.04886561954624782,0.3455696531284235,0.8374397928923114,0.9546452334205934,0.662303664921466,0.9947643979057592,0.06657791530094562,0.9042757417102967,0.9703315881326352,0.987783595113438,0.5078534031413613,0.010471204188481676,0.4816753926701571,0.040119164485165795,0.0012203568061427827,0.17801047120418848,0.38032212400739196,0.9580068985802193,39.679694645453466,22.503945950107788,6.854083256339186
command,right,original_grpo_11970,8,573,80.40500238134769,46.74702164563996,96.60387479537388,19.8854210130299,80.62361079440441,18.317093924688024,0.7615619546247818,0.3787085514834206,0.03664921465968586,0.5846422338568935,0.09729493891797557,2.007502672467491,1.9959869682320721,2.4576318487917117,1.7080437859052826,2.0569562360958655,5.336107045974463,1.9759822382965382,1.9856333695532247,2.0541373764590767,1.8987783595113439,0.4116753359809157,1.642044621860146,0.28558962852156566,0.1927200199451508,0.3760907504363002,0.6239092495636999,0.8931082255026832,0.04853717133361187,0.05073797756249081,0.5863874345549738,5.68942544401044,97.04276736813593,0.02617801047120419,0.0,4.5520993925624544e-08,0.008726003490401396,0.03957865868860632,0.18036473641093206,0.09729493891797557,0.531969696969697,0.21180778491171753,0.11817716333845367,0.11628291517563026,5.029668411867365,1.9075043630017452,0.5863874345549738,0.12390924956369982,0.08726003490401396,0.23074271499644633,0.12099680170575694,1.535663332888821,0.009723261032161555,0.9851657940663177,0.9389179755671903,0.9982547993019197,0.024425109504518653,0.962739965095986,0.993891797556719,0.9982547993019197,0.9301919720767888,0.0017452006980802793,0.06806282722513089,0.013089005235602094,0.018580264666080752,0.0,0.0,1.0,0.9153577661431065,0.6841186736474695,0.9982547993019197,0.13379183914484236,0.7842931937172776,0.9616055846422339,0.9933682373472951,0.6841186736474695,0.0017452006980802793,0.31413612565445026,0.08289703315881326,0.11437686863321593,0.0,0.0,1.0,0.8114827098574054,0.5187523884151692,0.9494126389013055,0.1688757942955934,0.6401056432391329,0.8568825490992646,0.9319674511697347,0.16928446771378708,0.3298429319371728,0.5008726003490401,0.13792992904390003,0.13146092041151913,0.09598603839441536,0.47552521008403364,0.9067229230204655,0.9288830715532286,0.7574171029668412,0.9912739965095986,0.09976939256462004,0.8331588132635253,0.9650959860383944,0.9888307155322863,0.7574171029668412,0.008726003490401396,0.2338568935427574,0.062390924956369984,0.06621630590655674,0.006980802792321117,0.08857485440219252,0.9807347670250897,0.7240401396160558,0.09773123909249563,1.0,0.41670972748662505,0.25532286212914485,0.900523560209424,0.9987783595113437,0.09773123909249563,0.0,0.9022687609075044,0.27595986038394416,0.20097769514517175,0.16928446771378708,0.2639587362991618,0.8811955965181771,0.9317190226876091,0.8237347294938918,0.987783595113438,0.06794753818997197,0.8646596858638742,0.9450261780104712,0.982286212914485,0.7539267015706806,0.02443280977312391,0.22164048865619546,0.05606457242582897,0.0058428037135819615,0.10471204188481675,0.5404424181019926,0.9385966035159583,47.734277050435615,25.151421825274614,7.737911918694178
command,right,original_grpo_11970,16,573,80.23099011675625,33.27805364559487,97.5387974830506,21.792448740113556,80.43825850381192,20.291911918688267,0.7605802792321117,0.2443280977312391,0.02617801047120419,0.7294938917975567,0.10013089005235602,2.002095506934609,1.9858225536757748,2.4970337775833986,1.6842901652578086,2.0545120108436024,8.595375339321208,1.9643937667437934,1.9771412594159483,2.0618027802323526,2.3141361256544504,0.47695656400167513,1.7564814236699298,0.28907795229784755,0.18938336242001164,0.32089877835951136,0.6791012216404887,0.8925903642568555,0.05146544285850825,0.06132414499498575,0.675392670157068,6.204648382438835,97.58447456736523,0.006980802792321117,0.0,5.366050009300809e-08,0.0034904013961605585,0.03957242582897033,0.1920460285563217,0.09991273996509599,0.5558949220713926,0.20399481516687057,0.12174732609706249,0.11689470329036881,10.663176265270506,3.830715532286213,1.2338568935427574,0.1169284467713787,0.09075043630017451,0.22009771113389534,0.11647568191378,1.848204446828348,0.010500290866783012,0.9853294066317626,0.9057591623036649,1.0,0.031089224539519535,0.9598603839441536,0.9960732984293194,1.0,0.8883071553228621,0.0,0.11169284467713787,0.014670593368237348,0.022689951465559577,0.0,0.0,1.0,0.911976439790576,0.5392670157068062,0.9982547993019197,0.16291963812739946,0.7530541012216405,0.9729493891797557,0.9947643979057592,0.5392670157068062,0.0017452006980802793,0.45898778359511344,0.0862783595113438,0.1459217525143511,0.0,0.0,1.0,0.8093877045310309,0.3812575534363288,0.960130069458998,0.19127460321818135,0.6052063164356292,0.8694451815665893,0.9402688507913279,0.09075043630017451,0.28970331588132636,0.6195462478184991,0.15074236492796714,0.1613992201326903,0.05235602094240838,0.48052968571202737,0.9074862536610429,0.9287739965095986,0.6841186736474695,0.9982547993019197,0.11637168537467835,0.81239092495637,0.9720767888307156,0.9947643979057592,0.6841186736474695,0.0017452006980802793,0.31413612565445026,0.06948080279232112,0.07485775247928685,0.005235602094240838,0.06793537187183596,0.9807794870624398,0.7260034904013961,0.019197207678883072,1.0,0.43157135410654396,0.1273996509598604,0.9520069808027923,1.0,0.019197207678883072,0.0,0.9808027923211169,0.27399650959860383,0.1978351810079822,0.12914485165794065,0.27775094616731627,0.882808062860787,0.9323734729493892,0.7801047120418848,0.9895287958115183,0.07369774982586481,0.8547120418848168,0.9528795811518325,0.9847294938917975,0.7015706806282722,0.020942408376963352,0.2774869109947644,0.05715532286212915,0.001933639638918077,0.13612565445026178,0.549232679276539,0.9360437551122963,47.609236842791496,25.084051945385482,7.7449697156349435
command,right,original_grpo_11970,32,573,80.3217631607929,24.576124201113288,97.88395825772439,22.21136456076808,80.53496940634678,20.741205354855033,0.7610711169284468,0.15706806282722513,0.020942408376963352,0.8219895287958116,0.09838568935427575,1.9959529296037435,1.9784833746264752,2.5008991033104517,1.6446346842250574,2.0392744081861367,11.179556341136443,1.964446886387463,1.9715055606309724,2.062134937176491,2.6910994764397906,0.5059413378759058,1.809623025792431,0.28692366154365817,0.1899453921071891,0.2955388307155323,0.7044611692844677,0.8905252463506147,0.05305645584947677,0.06847942943927711,0.7102966841186736,6.632045540835916,97.90680772993275,0.0017452006980802793,0.0,4.058724190632144e-08,0.0017452006980802793,0.03899256882283398,0.19070973426844928,0.09827661431064573,0.564094085684958,0.20422591312106175,0.12202382514467817,0.11612408996885673,21.534031413612567,7.645724258289703,2.537521815008726,0.12041884816753927,0.09947643979057591,0.21537666005199127,0.11855772718377683,2.0431522123340202,0.01089343016382368,0.9858475130890052,0.8734729493891797,1.0,0.03409508435233808,0.9678010471204188,0.9947643979057592,1.0,0.8534031413612565,0.0,0.14659685863874344,0.014152486910994765,0.02419622732250465,0.0,0.0,1.0,0.9132308027923212,0.44153577661431065,0.9982547993019197,0.17210671826324944,0.7458987783595113,0.9720767888307156,0.9947643979057592,0.44153577661431065,0.0017452006980802793,0.5567190226876091,0.0850239965095986,0.15694585157520316,0.0,0.0,1.0,0.8104819830585487,0.2907180904936987,0.9651210580759337,0.19697043456372387,0.5907697271774804,0.8725144864455887,0.9427941416315148,0.059336823734729496,0.2582897033158813,0.6823734729493892,0.15463907501738514,0.17216703715899112,0.031413612565445025,0.4792823234391507,0.9073656029569297,0.9280104712041884,0.6108202443280978,0.9982547993019197,0.12695306327715,0.7891797556719023,0.9720767888307156,0.9945898778359511,0.6108202443280978,0.0017452006980802793,0.387434554973822,0.07024432809773123,0.08004386184093754,0.0034904013961605585,0.05705254946043909,0.9818311520841685,0.7272033158813264,0.0,1.0,0.4367387089221435,0.05427574171029669,0.9834205933682374,1.0,0.0,0.0,1.0,0.27279668411867364,0.18952134901393627,0.07504363001745201,0.2696796785609536,0.8905491146207097,0.9324007417102966,0.7452006980802792,0.9921465968586387,0.07614992283864014,0.8556719022687609,0.9537521815008726,0.9842931937172775,0.6666666666666666,0.015706806282722512,0.31762652705061084,0.05974585514834206,0.002132291284620426,0.16404886561954624,0.5613935496338307,0.9353470838730615,47.67450846804475,25.09528025870034,7.7651806796016825
command,right,original_grpo_11970,64,573,80.18813012182501,18.48538928041835,98.44717945089123,22.560030874731115,80.42474878712015,21.129197976632955,0.759298647469459,0.10471204188481675,0.015706806282722512,0.8795811518324608,0.09966732111692844,1.992626328764284,1.9737558601532201,2.5010531391994046,1.6183371006978047,2.0184286681525667,12.707622751537548,1.9585957470789523,1.9674843745416626,2.0646280090446325,3.1116928446771377,0.5288781417891081,1.8505702506230255,0.28791829413557163,0.19286805036150587,0.28154995636998253,0.7184500436300174,0.890680599568168,0.05425527600703721,0.07398354736311094,0.7452006980802792,6.94464963221238,98.1765214924185,0.0,0.0,5.162243910446711e-08,0.0,0.03895017867530956,0.19396563404290768,0.09950370855148342,0.5667924431664517,0.195968478757178,0.12009552704107351,0.11601855553579694,43.27225130890052,15.404886561954624,4.970331588132635,0.1273996509598604,0.11169284467713787,0.21979459621759867,0.11866589236999202,2.154852826708008,0.010586338956757806,0.9857248036649214,0.8429319371727748,1.0,0.036584621033618626,0.9678883071553229,0.9947643979057592,1.0,0.8167539267015707,0.0,0.18324607329842932,0.014275196335078535,0.02500734117129391,0.0,0.0,1.0,0.9120037085514834,0.35602094240837695,1.0,0.180981125839829,0.7343804537521814,0.9712041884816754,0.9947643979057592,0.35602094240837695,0.0,0.643979057591623,0.08799629144851658,0.16567858879074188,0.0,0.0,1.0,0.8099555333352307,0.2204754686369353,0.9724187186885845,0.20211994661438923,0.5862860440932746,0.8713236625125823,0.9447825578340686,0.04712041884816754,0.2356020942408377,0.7172774869109948,0.16246318535335375,0.1799169230929194,0.017452006980802792,0.47998385461482973,0.9074793793690333,0.9274378272251309,0.5392670157068062,1.0,0.13564260450393384,0.7799301919720768,0.9755671902268761,0.9947643979057592,0.5392670157068062,0.0,0.4607329842931937,0.07256217277486911,0.08220616053161643,0.0034904013961605585,0.04188440436740079,0.9832232719701021,0.7265215968586387,0.0,1.0,0.4395192319648097,0.01483420593368238,0.9982547993019197,1.0,0.0,0.0,1.0,0.27347840314136124,0.17921189091339845,0.03664921465968586,0.2835586072714356,0.888617746696878,0.9320189790575916,0.6902268760907504,0.993891797556719,0.08079916187847089,0.850261780104712,0.955933682373473,0.9855148342059338,0.6143106457242583,0.012216404886561954,0.37347294938917974,0.0618728184991274,0.0018709159261925885,0.1762652705061082,0.5327153174732123,0.9357580572512958,47.642725637546185,25.04395082640386,7.738072323170105
command,right,original_grpo_11970,128,573,80.28470773116432,14.410418536274825,98.63131624811635,22.53694518258177,80.53262185288695,21.132954970601652,0.7607438917975567,0.06457242582897033,0.010471204188481676,0.924956369982548,0.09822207678883071,1.9927238721912548,1.97325472428489,2.503721185379881,1.5958825191489885,2.0010552940656394,13.525546610850476,1.9595753566045975,1.9677817985081514,2.069318026878643,3.49912739965096,0.5355460296007373,1.8618282665810237,0.28603362775006524,0.19304006747193253,0.27512816317626526,0.7248718368237347,0.890361555294472,0.0546156984917056,0.07829728287664937,0.7853403141361257,7.245549924504175,98.41553637450995,0.0,0.0,5.461463875288668e-08,0.0,0.038154149661266165,0.1921749118502157,0.09803119546247818,0.5476262761761617,0.1962549600131285,0.11968754850364022,0.11510812174428575,86.5130890052356,30.62478184991274,9.886561954624781,0.12390924956369982,0.11343804537521815,0.2189996934362826,0.12151220656997984,2.203444466745753,0.010671103530252437,0.9862974476439791,0.8045375218150087,1.0,0.03833371765379078,0.9671902268760908,0.9947643979057592,1.0,0.7696335078534031,0.0,0.23036649214659685,0.013702552356020942,0.02550921786328534,0.0,0.0,1.0,0.9129581151832461,0.31239092495637,1.0,0.18317748676729823,0.7342059336823735,0.9694589877835951,0.9947643979057592,0.31239092495637,0.0,0.68760907504363,0.08704188481675393,0.16798905991103155,0.0,0.0,1.0,0.8113135710908514,0.17878784434746609,0.9761702728665776,0.20301428441824873,0.5839131384144334,0.8705831460046182,0.9460760542912092,0.034904013961605584,0.2111692844677138,0.7539267015706806,0.16485670177572612,0.1821102597752516,0.015706806282722512,0.4814904669458704,0.9075470354223688,0.9278741273996509,0.4712041884816754,1.0,0.1403791955928071,0.7804537521815009,0.9773123909249564,0.9958115183246073,0.4712041884816754,0.0,0.5287958115183246,0.07212587260034904,0.08261358933740261,0.006980802792321117,0.04401758860777233,0.9828480330563036,0.7250899869109948,0.0,1.0,0.44080343850709963,0.0017452006980802793,0.9973821989528796,1.0,0.0,0.0,1.0,0.27491001308900526,0.17566508355779262,0.020942408376963352,0.28158241799182016,0.8895495070298222,0.932434827661431,0.6527050610820244,0.9947643979057592,0.08246566661628184,0.8498254799301921,0.9528795811518325,0.9851657940663177,0.5654450261780105,0.010471204188481676,0.42408376963350786,0.0623295702443281,0.0014445992096898338,0.20593368237347295,0.5139674319853827,0.9359794909934297,47.72212690883602,25.08004183348732,7.730453110563599
