model,protocol,token,group,batch_size,positive_count,negative_count,zero_count,no_positive_group,rule_feasible_count,progress_pass_count,ttc_pass_count,pareto_count,infeasible_count,positive_infeasible_count,mean_positive_PDMS,positive_above_reference_count,ref_scalar,ref_EP,ref_TTC,mean_advantage,std_advantage,all_zero,positive_below_reference_count,positive_equal_reference_count,positive_gain1point_count,positive_advantage_mass,positive_below_reference_advantage_mass
v6_grpo_3300,eval,14096d0f331a594a,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,9252ad8efde85a85,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,86208267d61253c0,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,7ff20da52e205bf0,0,64,0,16,0,True,16,16,16,16,0,0,,0,91.75482392311096,0.8598319888114929,1.0,-0.020505597814917564,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,d68f1142da63586f,0,64,1,5,10,False,16,16,16,1,0,0,97.29215672490122,1,91.87091588973999,0.8618055582046509,1.0,-0.24878323078155518,0.5860224962234497,False,0,0,1,0.6536515951156616,0.0
v6_grpo_3300,eval,9c83725ca24453f5,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,1295232b65bf5f8d,0,64,1,7,8,False,16,16,16,1,0,0,85.10580133053254,1,73.72880578041077,0.5533896684646606,1.0,-0.2317124307155609,0.4926818013191223,False,0,0,1,0.5966981053352356,0.0
v6_grpo_3300,eval,980c4467fdf156c4,0,64,0,16,0,True,14,14,16,14,16,0,,0,100.0,1.0,1.0,-0.14294448494911194,0.3239365518093109,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,2fbab9ffc3fe5a5d,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,1e66e2bddb1d5b49,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,69cd8ef1721f550d,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,9a78f0e3d0335345,0,64,0,16,0,True,14,14,14,14,2,0,,0,100.0,1.0,1.0,-0.14294448494911194,0.3239365518093109,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,9e7acfb214dd58eb,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,6a53dd2411825857,0,64,1,6,9,False,16,16,16,1,0,0,92.3344235293464,1,85.94868779182434,0.7611276507377625,1.0,-0.2417779266834259,0.509636640548706,False,0,0,1,0.7513817548751831,0.0
v6_grpo_3300,eval,e671280656f55009,0,64,1,7,8,False,16,16,16,1,0,0,93.13784611027516,1,87.25325465202332,0.783305287361145,1.0,-0.06993627548217773,0.16778209805488586,False,0,0,1,0.3445037007331848,0.0
v6_grpo_3300,eval,beea15c8657d59a2,0,64,1,15,0,False,1,1,1,1,15,0,88.59082583739074,1,82.6703667640686,0.7053962349891663,1.0,-0.75,0.9682458639144897,False,0,0,1,3.0,0.0
v6_grpo_3300,eval,7bb8d2878b1f53cb,0,64,0,16,0,True,16,16,16,16,0,0,,0,89.80771899223328,0.826731264591217,1.0,-0.020505597814917564,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,b1483be2f1e35882,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,ef4f3026ae1b56a3,0,64,1,7,8,False,16,16,16,1,0,0,93.33195616529191,1,85.77584028244019,0.75818932056427,1.0,-0.16083572804927826,0.3408491909503937,False,0,0,1,0.5608876347541809,0.0
v6_grpo_3300,eval,a73551f67ae95c4d,0,64,1,9,6,False,16,16,16,1,0,0,94.38674581123529,1,79.56076264381409,0.6525329947471619,1.0,-0.052900418639183044,0.09426473826169968,False,0,0,1,0.17208415269851685,0.0
v6_grpo_3300,eval,ee05069c50295595,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,56faab1d1228542e,0,64,1,8,7,False,16,16,16,1,0,0,98.1150790199036,1,86.70439124107361,0.7739746570587158,1.0,-0.06932318955659866,0.15409347414970398,False,0,0,1,0.2749665379524231,0.0
v6_grpo_3300,eval,073c4d0738b45047,0,64,1,6,9,False,16,16,16,1,0,0,91.95341558480116,1,84.46178436279297,0.7358503341674805,1.0,-0.21567101776599884,0.6144281625747681,False,0,0,1,0.9289559125900269,0.0
v6_grpo_3300,eval,838c6ba50bd25cd5,0,64,1,8,7,False,16,16,16,1,0,0,96.61656301259393,1,91.00126028060913,0.8470214009284973,1.0,-0.06825626641511917,0.1644730418920517,False,0,0,1,0.3099854588508606,0.0
v6_grpo_3300,eval,2314cd5f97c5596c,0,64,1,6,9,False,16,16,16,1,0,0,89.90765273451275,1,80.5389940738678,0.6691628694534302,1.0,-0.38580650091171265,0.9399389624595642,False,0,0,1,1.3459749221801758,0.0
v6_grpo_3300,eval,984be293f9195416,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,8419b5d5eab75027,0,64,1,6,9,False,16,16,16,1,0,0,95.35020404575512,1,89.56422209739685,0.8225918412208557,1.0,-0.16457879543304443,0.4241720139980316,False,0,0,1,0.7120093107223511,0.0
v6_grpo_3300,eval,dcea502e05ca5eb5,0,64,1,7,8,False,16,16,16,1,0,0,100.0,1,86.3149344921112,0.7673538327217102,1.0,-0.21193404495716095,0.48464006185531616,False,0,0,1,0.8216460943222046,0.0
v6_grpo_3300,eval,8cf3b1868b2f5262,0,64,0,16,0,True,16,16,16,16,0,0,,0,79.89456057548523,0.6582075357437134,1.0,-0.020505597814917564,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,4af11dadd34359fe,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,a8263f179cca558d,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,e4bc6fc5aeb15a9b,0,64,1,8,7,False,16,16,16,1,0,0,96.51723441676535,1,92.31889247894287,0.869421124458313,1.0,-0.046980537474155426,0.13493600487709045,False,0,0,1,0.3062470555305481,0.0
v6_grpo_3300,eval,116b808c2f825f23,0,64,1,7,8,False,16,16,16,1,0,0,91.26803259165955,1,85.2810263633728,0.7497774958610535,1.0,-0.13233457505702972,0.32657936215400696,False,0,0,1,0.6054468750953674,0.0
v6_grpo_3300,eval,dcb23119258e58ec,0,64,1,9,6,False,16,16,16,1,0,0,94.11982117064554,1,89.187091588974,0.8161805272102356,1.0,-0.07258187979459763,0.125538632273674,False,0,0,1,0.2498348355293274,0.0
v6_grpo_3300,eval,4ce4021236435fc2,0,64,1,7,8,False,16,16,16,1,0,0,89.86482498628769,1,81.81571364402771,0.6908671259880066,1.0,-0.07053626328706741,0.20032212138175964,False,0,0,1,0.30312615633010864,0.0
v6_grpo_3300,eval,99adfd4cd925504d,0,64,2,4,10,False,16,16,16,2,0,0,100.0,2,93.03308129310608,0.881562352180481,1.0,-0.33568108081817627,0.9864086508750916,False,0,0,2,1.721073865890503,0.0
v6_grpo_3300,eval,b29e1677139a5f6b,0,64,15,1,0,False,16,16,16,15,0,0,100.0,15,96.4406967163086,0.939491868019104,1.0,-0.02050798013806343,0.2902680039405823,False,0,0,15,0.8165833950042725,0.0
v6_grpo_3300,eval,e5acc98f52f458cc,0,64,0,16,0,True,16,16,16,16,0,0,,0,97.80789613723755,0.9627342224121094,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,0c9d055f4ccc5d64,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,e72eb72ebdc25a8a,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,74ae55238ee5525d,0,64,1,9,6,False,16,16,16,1,0,0,93.08713720128205,1,84.93090867996216,0.7438254356384277,1.0,-0.21005865931510925,0.3979130685329437,False,0,0,1,0.6067593693733215,0.0
v6_grpo_3300,eval,4124b6e12f8b5f0d,0,64,1,4,11,False,16,16,16,1,0,0,93.11717959478568,1,84.17865037918091,0.7310370802879333,1.0,-0.2180188000202179,0.5089676380157471,False,0,0,1,0.3539808392524719,0.0
v6_grpo_3300,eval,2ce54722e81a5726,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,9fe72fe991c859f0,0,64,0,16,0,True,16,16,16,16,0,0,,0,99.00106191635132,0.9830181002616882,1.0,-0.02050798200070858,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,04f77fbd6bf3505a,0,64,0,16,0,True,16,16,16,16,0,0,,0,98.73209595680237,0.9784455895423889,1.0,-0.020510366186499596,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,fa4cc4b0188c5b79,0,64,1,5,10,False,16,16,16,1,0,0,94.70029070656093,1,87.45777010917664,0.7867820858955383,1.0,-0.21044369041919708,0.6602290272712708,False,0,0,1,0.9866403937339783,0.0
v6_grpo_3300,eval,0fae6a22120d5bc2,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,5985ea459f145e5c,0,64,1,8,7,False,16,16,16,1,0,0,98.98256550923556,1,93.71910095214844,0.8932246565818787,1.0,-0.04668568819761276,0.12128317356109619,False,0,0,1,0.30646076798439026,0.0
v6_grpo_3300,eval,79ebfc1d85bf5a51,0,64,1,6,9,False,16,16,16,1,0,0,92.42935342419551,1,78.55154275894165,0.6353762149810791,1.0,-0.061986044049263,0.15506500005722046,False,0,0,1,0.23251047730445862,0.0
v6_grpo_3300,eval,b6bba53a1bef520e,0,64,1,6,9,False,16,16,16,1,0,0,93.77581708991677,1,88.02827596664429,0.7964807152748108,1.0,-0.14972862601280212,0.39015132188796997,False,0,0,1,0.5642961263656616,0.0
v6_grpo_3300,eval,711cc9425e2f5aff,0,64,0,16,0,True,9,16,16,9,7,0,,0,100.0,1.0,1.0,-0.4375000596046448,0.4960783123970032,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,2ce59f70a15b5ddf,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,7cfa2141cf77549d,0,64,0,16,0,True,10,10,16,10,6,0,,0,100.0,1.0,1.0,-0.3750000596046448,0.4841228723526001,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,71495dbc0a3255dc,0,64,16,0,0,False,16,16,16,16,0,0,100.0,16,94.09589767456055,0.8996302485466003,1.0,2.286318476762972e-06,0.0,False,0,0,16,3.658109562820755e-05,0.0
v6_grpo_3300,eval,a0283fb79a975f2c,0,64,1,2,13,False,16,16,16,1,0,0,97.19238367709434,1,89.13785219192505,0.81534343957901,1.0,-0.06021277606487274,0.2570502758026123,False,0,0,1,0.1686500608921051,0.0
v6_grpo_3300,eval,a4cf3a412034565a,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,339d5c1111125971,0,64,16,0,0,False,16,16,16,16,0,0,100.0,16,99.04388785362244,0.9837460517883301,1.0,2.286318476762972e-06,0.0,False,0,0,0,3.658109562820755e-05,0.0
v6_grpo_3300,eval,5abdbfe1845e59c5,0,64,1,6,9,False,16,16,16,1,0,0,98.43923884990899,1,89.25506472587585,0.8173361420631409,1.0,-0.023622704669833183,0.06193483993411064,False,0,0,1,0.09568442404270172,0.0
v6_grpo_3300,eval,4fa9113617d254d4,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,fbec1eb4b33955e2,0,64,1,6,9,False,16,16,16,1,0,0,91.70212822562803,1,87.36623525619507,0.785226047039032,1.0,-0.15586023032665253,0.4106975793838501,False,0,0,0,0.6660401225090027,0.0
v6_grpo_3300,eval,b87bd020396b5670,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,0dff173b10b75b6a,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,b25e5caac7645be6,0,64,1,8,7,False,16,16,16,1,0,0,92.26080452563788,1,81.86518549919128,0.6917081475257874,1.0,-0.055259376764297485,0.12342540919780731,False,0,0,1,0.23211708664894104,0.0
v6_grpo_3300,eval,0d24b5cc9f005fe0,0,64,1,6,9,False,16,16,16,1,0,0,98.21265565672552,1,93.60634088516235,0.8913077712059021,1.0,-0.4208279252052307,0.8487280607223511,False,0,0,1,1.5771626234054565,0.0
v6_grpo_3300,eval,584a14a3e42050c4,0,64,1,10,5,False,16,16,16,1,0,0,91.72804772758874,1,76.35980248451233,0.5981165766716003,1.0,-0.05843571946024895,0.14140518009662628,False,0,0,1,0.3621600866317749,0.0
v6_grpo_3300,eval,1ef92a1e554b567c,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,b1199a48987b5f73,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,edfca2d846ee5acf,0,64,1,7,8,False,16,16,16,1,0,0,95.47023692917733,1,87.13607788085938,0.7813133597373962,1.0,-0.04106973484158516,0.16732098162174225,False,0,0,1,0.21368971467018127,0.0
v6_grpo_3300,eval,165b4475bd6b5188,0,64,1,6,9,False,16,16,16,1,0,0,96.72903891416608,1,78.65377068519592,0.6371141672134399,1.0,-0.06560508906841278,0.16640625894069672,False,0,0,1,0.37066447734832764,0.0
v6_grpo_3300,eval,6c0b6e4fdf005a81,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,da088bb9d4fb5d0e,0,64,1,2,13,False,16,16,16,1,0,0,96.02579968173664,1,88.49582076072693,0.8044289350509644,1.0,-0.0704786404967308,0.3152923882007599,False,0,0,1,0.17045727372169495,0.0
v6_grpo_3300,eval,682378d23c335e89,0,64,1,8,7,False,16,16,16,1,0,0,93.84635951415224,1,86.59186363220215,0.7720616459846497,1.0,-0.060659706592559814,0.19650498032569885,False,0,0,1,0.5253933668136597,0.0
v6_grpo_3300,eval,59b4fffb7aef599d,0,64,0,16,0,True,16,16,16,16,16,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,2ad520fb925f5ace,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,3783e56bc9ef5e85,0,64,14,2,0,False,16,16,16,14,0,0,100.0,14,93.2672917842865,0.885543942451477,1.0,0.039074286818504333,0.8278505206108093,False,0,0,14,4.403037071228027,0.0
v6_grpo_3300,eval,b386322960ff5784,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,4521af05098b5726,0,64,1,5,10,False,16,16,16,1,0,0,97.00007767040145,1,89.55559730529785,0.8224452137947083,1.0,-0.49093544483184814,1.0253260135650635,False,0,0,1,0.8633565306663513,0.0
v6_grpo_3300,eval,f40040c002375188,0,64,10,5,1,False,16,16,16,10,0,0,100.0,10,98.25184941291809,0.9702814817428589,1.0,-0.01300404965877533,0.5405911207199097,False,0,0,10,3.38382625579834,0.0
v6_grpo_3300,eval,1b1311d50d47553f,0,64,1,8,7,False,16,16,16,1,0,0,93.03989573569119,1,86.95957064628601,0.7783127427101135,1.0,-0.07141558080911636,0.1704108566045761,False,0,0,1,0.2824520170688629,0.0
v6_grpo_3300,eval,b790a763e1ee538e,0,64,1,7,8,False,16,16,16,1,0,0,97.60605023984292,1,94.5318877696991,0.9070420861244202,1.0,-0.20937633514404297,0.4599841237068176,False,0,0,1,0.6298612952232361,0.0
v6_grpo_3300,eval,1d45b9d20e9d5f92,0,64,1,4,11,False,16,16,16,1,0,0,97.65849534417076,1,90.16105532646179,0.8327379822731018,1.0,-0.04045325517654419,0.18936657905578613,False,0,0,1,0.14007796347141266,0.0
v6_grpo_3300,eval,a2c048ba29a85ad0,0,64,10,4,2,False,16,16,16,10,0,0,100.0,10,81.22422695159912,0.6808118224143982,1.0,-0.004790809005498886,0.30165502429008484,False,0,0,10,1.3562430143356323,0.0
v6_grpo_3300,eval,6320ecb991675a39,0,64,1,10,5,False,16,16,16,1,0,0,89.59117706488239,1,80.95113635063171,0.6761693358421326,1.0,-0.03501302748918533,0.107241190969944,False,0,0,1,0.3070019781589508,0.0
v6_grpo_3300,eval,9d722cf10d7f5bd1,0,64,0,16,0,True,16,16,16,16,16,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,80d5ce364722516b,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,0a76d212e8fe5898,0,64,2,6,8,False,16,16,16,2,0,0,100.0,2,83.76027941703796,0.7239248156547546,1.0,-0.07066328823566437,0.287325382232666,False,0,0,2,0.6159208416938782,0.0
v6_grpo_3300,eval,80dfd05ab759518f,0,64,0,4,12,True,16,16,0,0,16,0,,0,93.75783801078796,0.893883228302002,1.0,-0.08742789924144745,0.1706492304801941,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,8b0773eaa2375bbf,0,64,1,7,8,False,16,16,16,1,0,0,93.47091096239707,1,85.70625185966492,0.7570063471794128,1.0,-0.13447557389736176,0.34932318329811096,False,0,0,1,0.6650637984275818,0.0
v6_grpo_3300,eval,bc4345e13302535e,0,64,1,10,5,False,16,16,16,1,0,0,98.25123755031765,1,80.8454692363739,0.6743729710578918,1.0,-0.02851865440607071,0.0702429711818695,False,0,0,1,0.19008389115333557,0.0
v6_grpo_3300,eval,22a09b0100175b62,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,8b800af555d35794,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,0f44c6e6440654d0,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,bf6158f005f956ae,0,64,1,8,7,False,16,16,16,1,0,0,99.91402133371467,1,87.85621523857117,0.7935556173324585,1.0,-0.02195289172232151,0.08958064019680023,False,0,0,1,0.27058592438697815,0.0
v6_grpo_3300,eval,8224627048195e4f,0,64,0,16,0,True,16,16,16,16,0,0,,0,96.74092531204224,0.9445957541465759,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,98ad6d2817355b99,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,9349bacb4a225ae3,0,64,1,6,9,False,16,16,16,1,0,0,88.07746246586684,1,79.35798764228821,0.6490858197212219,1.0,-0.2873923182487488,0.563986599445343,False,0,0,1,0.8290325999259949,0.0
v6_grpo_3300,eval,822b5a4a2e075ace,0,64,1,6,9,False,16,16,16,1,0,0,85.55985850199336,1,74.27225708961487,0.5626283288002014,1.0,-0.1777302771806717,0.703961968421936,False,0,0,1,0.6508349776268005,0.0
v6_grpo_3300,eval,dd175b6e08565a4e,0,64,1,7,8,False,16,14,16,1,0,0,93.49155312829318,1,81.29947185516357,0.6820910573005676,1.0,-0.4860038757324219,1.4114450216293335,False,0,0,1,2.809133529663086,0.0
v6_grpo_3300,eval,2d1c26e4b5895e96,0,64,1,6,9,False,16,6,16,1,0,0,98.19027222703362,0,97.50600457191467,0.9576020836830139,1.0,-0.5592836737632751,1.0823345184326172,False,1,0,0,1.8218885660171509,1.8218885660171509
v6_grpo_3300,eval,0ee58e583be85ffb,0,64,1,7,8,False,16,16,16,1,0,0,99.9161705560455,1,96.8413770198822,0.9463033676147461,1.0,-0.11552204936742783,0.2871094346046448,False,0,0,1,0.5343436002731323,0.0
v6_grpo_3300,eval,095770e79ccf5d82,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,fc2be4c9cc135538,0,64,0,16,0,True,16,16,16,16,0,0,,0,100.0,1.0,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,f6a1a2760a7b57a4,0,64,1,3,12,False,16,16,16,1,0,0,96.55775988794161,1,90.12050032615662,0.8320484757423401,1.0,-0.2890552878379822,0.8492501974105835,False,0,0,1,1.0159991979599,0.0
v6_grpo_3300,eval,d2b1e07b5d38547e,0,64,1,7,8,False,16,16,16,1,0,0,92.52533233862056,1,86.77771091461182,0.7752211093902588,1.0,-0.12765361368656158,0.3719404935836792,False,0,0,1,0.39907920360565186,0.0
v6_grpo_3300,eval,37ab6257bb545b45,0,64,0,16,0,True,16,16,16,16,0,0,,0,97.7295994758606,0.9614031910896301,1.0,-9.786717214410601e-08,0.0,False,0,0,0,0.0,0.0
v6_grpo_3300,eval,cd07f4279fa35240,0,64,16,0,0,False,16,16,16,16,0,0,100.0,16,93.3834969997406,0.8875194191932678,1.0,2.286318476762972e-06,0.0,False,0,0,16,3.658109562820755e-05,0.0
