token,log,step,PDMS,median_PDMS,P10_PDMS,feasible,hard_failure,zero_score,oracle64,oracle_gap,CVaR20,NC,DAC,EP,TTC,Comfort,DDC,HQ_mass,Hit8,best8,pairwise_ADE,Spread_AUC,mean_center_shift
cc94486698ff58d1,2021.07.09.20.26.06_veh-35_02793_03289,13300,97.53346998776365,97.63487173753487,96.85924377416941,1.0,0.0,0.0,99.01367516972695,1.4802051819632993,96.85012561578237,1.0,1.0,0.9408032797063275,1.0,1.0,1.0,1.0,1.0,98.29939806626393,0.16226510033160638,0.14116007157872495,0.5703959727666941
cc94486698ff58d1,2021.07.09.20.26.06_veh-35_02793_03289,11970,96.445413861096,96.57246761303786,95.82403134054285,1.0,0.0,0.0,97.94519718213235,1.4997833210363467,95.73594806631289,1.0,1.0,0.9146899326663043,1.0,1.0,1.0,1.0,1.0,97.23545477460237,0.16609677520540303,0.14456084883731557,0.6267627585580853
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1364139801951778,0.11615344721695076,0.0
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.3878045129899294,0.3250965997356082,0.5080516791803207
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1729468854457859,0.1480788469026039,0.4525688972665236
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.15416806823634255,0.1318362871840992,0.38376050902014036
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.15891691214446887,0.13555303298386595,0.4569551693855658
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.15044900845702863,0.1237914617705659,0.0
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.34819201805980265,0.2842854327697677,0.3669250596468685
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,6650,98.2227586614825,98.25068867064104,96.61281354550869,1.0,0.0,0.0,100.0,1.7772413385174985,96.6131550989886,1.0,1.0,0.9573462078755799,1.0,1.0,1.0,0.0,0.0,99.81124072058738,0.2259874307314618,0.187294771591984,0.7580257413122294
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.19297887224523344,0.1581263795467501,0.44753217088306874
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.2049868666884036,0.16824018277472863,0.45569507733890513
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,0,95.23775018314961,95.24662045805565,94.82693828366571,1.0,0.0,0.0,95.97710299562415,0.7393528124745359,94.792347545858,1.0,1.0,0.8857060043955907,1.0,1.0,1.0,0.0,0.0,95.66652745627033,0.20671704488539644,0.16386009524698142,0.0
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,1330,80.64720741888195,95.50605835926604,0.0,0.84375,0.15625,0.15625,96.60350418419232,15.95629676531037,27.086630775426247,1.0,0.84375,0.754282978053167,1.0,1.0,1.0,0.0625,0.25,96.24389122512112,0.3673599839635283,0.2963138471405159,0.6189578830742668
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,6650,97.58206564811658,97.62951825731136,97.05369785713572,1.0,0.0,0.0,98.1278671621406,0.5458015140240207,97.05346338317784,1.0,1.0,0.9419695755547981,1.0,1.0,1.0,1.0,1.0,98.01044894562462,0.27248238369458766,0.21622225610799067,0.8174471867852303
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,13300,95.04208515801176,95.05884171807799,94.62165252134571,1.0,0.0,0.0,95.77503064296162,0.732945484949866,94.5942524682102,1.0,1.0,0.8810100437922824,1.0,1.0,1.0,0.0,0.0,95.47731803275553,0.219003629934091,0.17315630702286727,0.31558133979228353
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,11970,95.23985477502445,95.25219195062647,94.8341390492878,1.0,0.0,0.0,96.01613116495997,0.7762763899355178,94.79728403341062,1.0,1.0,0.885756514600587,1.0,1.0,1.0,0.0,0.0,95.69995715081544,0.2253669406050586,0.1777736035189949,0.27255877399816586
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,0,87.86603637296648,87.50116130161956,87.1081204199284,1.0,0.0,0.0,100.0,12.133963627033523,87.10374809769333,1.0,1.0,0.7087848729511956,1.0,1.0,1.0,0.03125,0.25,90.88624288405622,0.1267548850602484,0.10130316502493363,0.0
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,1330,89.63155796566204,88.2781577882924,87.58699380772785,1.0,0.0,0.0,100.0,10.36844203433796,87.61862440875338,1.0,1.0,0.7511573911758892,1.0,1.0,1.0,0.125,0.75,97.15102344100765,0.24252895134798041,0.1986441185657356,0.4078345269831193
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.1943072830558174,0.15959201703622872,0.5398995588018161
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,13300,88.49302051631267,88.5393883878708,87.95995897289052,1.0,0.0,0.0,89.05127728137847,0.5582567650658063,87.97124593931275,1.0,1.0,0.723832492391504,1.0,1.0,1.0,0.1875,1.0,88.97291928231228,0.1427284089274573,0.11721179842859333,0.32990688932446427
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,11970,88.47754429251472,88.52793279032066,87.97183161106665,1.0,0.0,0.0,89.03219131394455,0.5546470214298296,87.97082904216617,1.0,1.0,0.7234610630203535,1.0,1.0,1.0,0.1875,1.0,88.9628193604534,0.15195809467036678,0.1248799805404201,0.4034510090508545
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.12004129560016524,0.09771015288841164,0.0
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.24963251615540172,0.20514613580694038,0.14030347775163327
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.18344020279160989,0.14606140344483104,0.6272238490957003
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.13042834522835278,0.10624539376973922,0.27020452599150985
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.13183077639122537,0.10836034823868611,0.2587372530320958
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,0,90.25874919491868,90.15527363526564,89.27247807500613,1.0,0.0,0.0,92.44941739869454,2.190668203775857,88.95107832081113,1.0,1.0,0.7662099806780485,1.0,1.0,1.0,0.21875,1.0,92.11245766345249,0.16915462344694712,0.14695319188370348,0.0
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,1330,97.40606829345134,97.4344031378024,96.36205249167793,1.0,0.0,0.0,99.8765018863439,2.4704335928925616,96.10082239806998,1.0,1.0,0.9377456390428318,1.0,1.0,1.0,1.0,1.0,98.7569056497754,0.3065890247243146,0.26884874485592986,0.7286475726267455
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,6650,98.11914393020172,97.94920052103677,96.78191800771587,1.0,0.0,0.0,100.0,1.8808560697982841,96.64371735597287,1.0,1.0,0.9548594543248413,1.0,1.0,1.0,1.0,1.0,99.8281460771891,0.22836181931227548,0.19747890600917628,0.672573809971401
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,13300,98.79713539025319,98.9082402118428,97.4051232769122,1.0,0.0,0.0,100.0,1.2028646097468112,97.21496943757161,1.0,1.0,0.9711312493660764,1.0,1.0,1.0,1.0,1.0,100.0,0.21432927705108765,0.18542830853141606,0.6729691878582699
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,11970,99.05140549644756,99.25991688337726,97.90096140820127,1.0,0.0,0.0,100.0,0.9485945035524423,97.60773278900324,1.0,1.0,0.9772337319147415,1.0,1.0,1.0,1.0,1.0,100.0,0.21357774522056952,0.18426849062792403,0.772042462045998
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,0,92.27213117359473,92.27634679822148,92.09208041812511,1.0,0.0,0.0,92.59480124314406,0.3226700695493321,92.01719985761618,1.0,1.0,0.8145311481662736,1.0,1.0,1.0,0.0,0.0,92.51911306321634,0.15482862637025666,0.12757218821549,0.0
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,1330,93.53038637846778,93.54705905837406,93.21050962646625,0.84375,0.0,0.0,94.00244030871306,0.47205393024528064,93.17447161059725,1.0,1.0,0.8447292730832269,1.0,1.0,0.859375,0.6875,1.0,93.9021380756036,0.2836306335275152,0.2365902528933432,0.5903909547718406
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,6650,93.85035816395161,93.89546285320355,93.54193466121455,1.0,0.0,0.0,94.35489593355476,0.5045377696031466,93.47243333479946,1.0,1.0,0.8524085959348384,1.0,1.0,1.0,0.9375,1.0,94.24840221360252,0.22769882664571364,0.19181330057240992,0.5085667795700459
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,13300,93.29425496846456,93.30483605375677,93.08659971897912,1.0,0.0,0.0,93.67994493004038,0.3856899615758209,92.98610155530157,1.0,1.0,0.8390621192431492,1.0,1.0,1.0,0.625,1.0,93.56923472352884,0.178789435620546,0.15140946704679925,0.5104245281794653
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,11970,93.67481837208047,93.67069806964696,93.46065952234272,1.0,0.0,0.0,94.09508582892124,0.4202674568407758,93.37022846203229,1.0,1.0,0.8481956409299312,1.0,1.0,1.0,0.90625,1.0,93.97388136571061,0.18544133116192987,0.15647718144456038,0.6033419724639488
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,0,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.059506423263433875,0.05260647089406227,0.0
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,1330,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.241636447511535,0.21624406139277327,0.48002002657813303
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,6650,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.11408834156368812,0.09626420158161866,0.5057335717241459
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,13300,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.10187617639416531,0.08461778082367402,0.4127714653612395
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,11970,100.0,100.0,100.0,1.0,0.0,0.0,100.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.1086436518500563,0.08962507880387988,0.4580283453045425
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,0,90.02503211833292,89.92899915017617,89.3193413346962,1.0,0.0,0.0,91.1552368757654,1.1302047574324803,89.27878242888978,1.0,1.0,0.7606007708399903,1.0,1.0,1.0,0.03125,0.25,90.88816643809808,0.13968297976984823,0.12022699275497319,0.0
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,1330,89.59745805756994,89.57306947822082,88.95496135203294,1.0,0.0,0.0,90.7895848866928,1.1921268291228557,88.90552646089773,1.0,1.0,0.7503389933816784,1.0,1.0,1.0,0.0,0.0,90.49287685448506,0.29478927642931163,0.253187907902399,0.30539834002534494
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,6650,91.12391254621647,91.12383833545996,90.58466660581212,1.0,0.0,0.0,91.96101883558234,0.8371062893658632,90.54110156495395,1.0,1.0,0.7869739011091955,1.0,1.0,1.0,0.625,1.0,91.6782619795718,0.17625132052177594,0.1489294214146269,0.34287831281419257
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,13300,91.36596261272125,91.32321204387776,91.0511966263343,1.0,0.0,0.0,91.88203540714227,0.5160727944210208,91.00504226387623,1.0,1.0,0.7927831027053102,1.0,1.0,1.0,0.9375,1.0,91.79839014933548,0.1412807243496564,0.12066169290009057,0.3568135235731048
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,11970,91.50990572321562,91.46801431285864,91.1347871031411,1.0,0.0,0.0,92.14440924057521,0.6345035173595903,91.07297261752551,1.0,1.0,0.796237737357175,1.0,1.0,1.0,0.96875,1.0,92.01256548858493,0.15381769302404105,0.13142782723788135,0.33904625443623115
0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,0,96.13310194638055,96.10822017209595,95.69887958468018,1.0,0.0,0.0,96.85348095899361,0.7203790126130656,95.72180138460814,1.0,1.0,0.9071944467131333,1.0,1.0,1.0,0.0,0.0,96.71724494879868,0.09840512826527975,0.08436156302663297,0.0
0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,1330,97.16562318055824,97.08444496567787,96.73127699619062,1.0,0.0,0.0,97.97588063525401,0.8102574546957726,96.67901025579694,1.0,1.0,0.9319749563333977,1.0,1.0,1.0,0.40625,1.0,97.78061631606067,0.23818712011247214,0.20399691993957653,0.5574665743655045
0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,6650,96.70246643394151,96.69200222783927,96.28031908237217,1.0,0.0,0.0,97.29445407492703,0.591987640985522,96.2421332688639,1.0,1.0,0.9208591944145965,1.0,1.0,1.0,0.09375,0.5,97.16439586598331,0.1717590964848426,0.14326425816883331,0.3923308239052644
0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,13300,96.55570263952444,96.59214536497583,96.2738151806869,1.0,0.0,0.0,96.91851158570253,0.3628089461780917,96.27494618374263,1.0,1.0,0.9173368633485868,1.0,1.0,1.0,0.0,0.0,96.8302199361357,0.1182930158012571,0.10162004493803128,0.20103994887409035
