pair_id,token,log,split,source,both_full_score,progress_gap_m,selection_preference_available,selector,weight_a,weight_b,evaluation_risk,selection_risk,evaluation_NC_fail,selection_NC_fail,evaluation_DAC_fail,selection_DAC_fail,evaluation_TTC_fail,selection_TTC_fail,evaluation_hard_fail,selection_hard_fail,nominal_PDMS,nominal_raw_progress,nominal_end_speed,nominal_EP,evaluation_raw_progress,evaluation_end_speed,evaluation_PDMS,comparator
ace582b281f5f3c139d8,064bbfac76a95dae,2021.09.14.20.42.30_veh-45_00805_01078,calibration,native_within_group,True,0.14653797830241722,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0732689891512095,-0.011419369055055917,0.0,-0.07325946319470766,-0.011428218332137696,0.0,A
678dfa770af6a52f0682,064bbfac76a95dae,2021.09.14.20.42.30_veh-45_00805_01078,calibration,native_within_group,True,0.18678403952037748,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09339201976018785,0.04582455517489681,0.0,0.09311098219771274,0.0458072953865889,0.0,A
a23e1ed1d9f1cfc8fda7,076f5a91273050e6,2021.09.15.14.27.22_veh-39_01491_01763,confirmation,native_within_group,True,0.16573845113857288,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08286922556928644,0.04575224611552642,0.0,-0.08608584707565825,0.04577128079497683,0.0,A
6f804cfcf884cf332b2b,076f5a91273050e6,2021.09.15.14.27.22_veh-39_01491_01763,confirmation,native_within_group,True,0.043357183078242656,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021678591539121328,0.03594168696582223,0.0,0.02649003027282326,0.03598159702749726,0.0,A
0aee34314f243d38eb17,0827c1c05e0e5596,2021.07.09.23.23.48_veh-26_04648_06327,confirmation,native_within_group,True,0.15954732623643686,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
56e4e557b23015dcc98d,0827c1c05e0e5596,2021.07.09.23.23.48_veh-26_04648_06327,confirmation,native_within_group,True,0.4814531651539635,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
53b4b3e7b21efe7f6fad,089b0ec6d7d35c09,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,native_within_group,True,0.20331069844037586,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10165534922018793,-0.07534128782901917,0.0,-0.10262464213905886,-0.07535132619196805,0.0,A
eb8f0fb67b0800189424,089b0ec6d7d35c09,2021.07.16.16.27.22_veh-26_03836_05047,confirmation,native_within_group,True,0.022688693004781157,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011344346502390579,-0.033072594527271626,0.0,0.010986790396682267,-0.03306962803946156,0.0,A
650370aa5f4e2dca403b,09961e24208b5972,2021.08.24.19.30.33_veh-45_01391_01523,confirmation,native_within_group,True,0.3324123151907088,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662061575953544,0.19965774371970468,0.0,0.16628882389523625,0.19966450483240727,0.0,A
f42c5850d7f2c5d73c5e,09961e24208b5972,2021.08.24.19.30.33_veh-45_01391_01523,confirmation,native_within_group,True,0.008684943335765638,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004342471667882819,-0.07082590714357373,0.0,-0.004210676226485077,-0.0707943183712949,0.0,A
8a8893a750fcdfa3ee7f,0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,confirmation,native_within_group,False,0.08430703110911253,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
8a6bddd666c11a463b6e,0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,confirmation,native_within_group,False,0.25889681195350533,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004891294791554701,-0.25889681195350533,-0.7250373977055062,-0.011739107499731505,-0.25884817996250575,-0.7249993965570405,-0.004890375995365348,A
30582e3e818f70d0a479,0b9f2aceebbf5003,2021.06.14.11.44.56_veh-35_00059_00410,confirmation,native_within_group,True,0.3956604560211261,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19783022801056305,-0.11724211813415986,0.0,-0.1990843038234793,-0.11722720885136706,0.0,A
0673065917efb37bbb7c,0b9f2aceebbf5003,2021.06.14.11.44.56_veh-35_00059_00410,confirmation,native_within_group,True,0.23713425407051147,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11856712703525574,0.018271458728134515,0.0,-0.11699365029580022,0.018277034810665338,0.0,A
584dae4b1311bcbe7a84,0bc3c50e1292529c,2021.06.14.14.25.15_veh-26_02932_03190,confirmation,native_within_group,True,0.16863640208030972,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08431820104015486,-0.12468630718940865,0.0,0.08379070979602332,-0.12468568807805269,0.0,A
20de63e4dc3ce1f55b0d,0bc3c50e1292529c,2021.06.14.14.25.15_veh-26_02932_03190,confirmation,native_within_group,True,0.3367246269139059,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
419ac8b1432d9fbeda46,0c9d055f4ccc5d64,2021.07.09.02.42.50_veh-35_00038_02629,calibration,native_within_group,True,0.25013520191374994,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12506760095687497,-0.11365452968608292,0.0,-0.12501075875986878,-0.11364409610406323,0.0,A
a9ef483471aaac5fa808,0c9d055f4ccc5d64,2021.07.09.02.42.50_veh-35_00038_02629,calibration,native_within_group,True,0.1428890421513529,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07144452107567645,0.0837791504910852,0.0,-0.07140554874270855,0.08378504953219768,0.0,A
9f1712a1d572158496a9,0d24b5cc9f005fe0,2021.06.23.16.54.19_veh-35_00016_00755,confirmation,native_within_group,False,0.0031839660534771497,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.794673249233547e-05,-0.0015919830267350221,-0.053294151351241936,-4.3072157981272063e-05,-0.0017710745927601579,-0.053290025893006465,-1.996566634576702e-05,A
55998dba3ddc41905074,0d24b5cc9f005fe0,2021.06.23.16.54.19_veh-35_00016_00755,confirmation,native_within_group,False,0.34727592820975417,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019574543446410075,-0.17363796410487708,-0.171507279087721,-0.00469789042713864,-0.17353166643121654,-0.1715000535266311,-0.0019562560304117182,A
c2ae32f2ddb179715449,0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,native_within_group,False,0.11492349756443332,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
b7bf1831c08537c0d7ee,0f276bab4fa85df0,2021.06.09.12.39.51_veh-26_02989_03385,confirmation,native_within_group,False,0.24974187576896156,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
9f3f249d69e8934c0ca7,0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,native_within_group,True,0.41853993305105774,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20926996652552887,-0.05105712143870278,0.0,-0.19700467819640366,-0.051049802398776656,0.0,A
6820f41381225b89ca6f,0f44c6e6440654d0,2021.06.09.11.54.15_veh-12_00015_00259,confirmation,native_within_group,True,0.03884830369490544,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01942415184745272,0.011728253171649605,0.0,-0.03135958075301559,0.011812783778011315,0.0,A
7f4facd8fc1ba8063f6f,1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,native_within_group,False,0.4690934436157974,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004215174765323404,-0.4690934436157974,-0.32366002564226903,-0.010116419436775992,-0.4690325985294521,-0.32366347938314277,-0.0042146280242079115,A
d547257ad587cb0ee3a4,1035d1c56f0f5ba9,2021.09.15.15.34.53_veh-28_00512_01084,calibration,native_within_group,False,0.43167399750647206,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003878931513325079,-0.43167399750647206,-0.2564945103485954,-0.00930943563198039,-0.43266665973752794,-0.2565308146106382,-0.003887851366808137,A
eb25d2d7a6b22a062d01,1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,native_within_group,False,0.37182659545634067,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
d8c1fc42265457fa8af4,1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,calibration,native_within_group,False,0.12356560035973985,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
aefb02b159ef0016a98d,114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,native_within_group,False,0.037446055647620824,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004994677476058973,-0.018723027823810412,-0.008115257964675493,-0.0011987225942540203,-0.01906763927294719,-0.008116836743360167,-0.0005086608282294236,A
5a417b6a4788fe9ee5fc,114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,confirmation,native_within_group,False,0.14581690308592243,False,C,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019449535842318566,-0.07290845154296122,0.03310843972031208,-0.0046678886021565,-0.07247604893121284,0.03309630666301988,-0.0019334185290804662,A
9ba39bf59f27193c2237,11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,native_within_group,True,0.05568180076257789,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027840900381285394,0.16273357019268175,0.0,0.027778145489264716,0.16273351754614573,0.0,A
cb07ccad6a92c29bf583,11ceee170b09535e,2021.10.05.07.38.12_veh-50_01085_01463,confirmation,native_within_group,True,0.12108620202379683,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06054310101190197,-0.040680728692789714,0.0,-0.0607021596746975,-0.04069319829390494,0.0,A
032b500c6b15ebc4f427,123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,native_within_group,False,0.3666915491800147,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00869533595159011,-0.3666915491800147,-0.34064312153684595,-0.020868806283816044,-0.3622510315858918,-0.3406464204942736,-0.008590038209206341,A
2edd0d850cbd69c64a0a,123b77fa26425ac1,2021.06.14.18.33.41_veh-35_02339_02447,confirmation,native_within_group,False,0.1871073075388736,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004436864993715317,-0.1871073075388736,-0.30148564411110446,-0.010648475984916361,-0.18076624359201965,-0.3014797867285264,-0.004286499703236801,A
48c04f0ab036ff0804c2,14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,native_within_group,True,0.35789916817860856,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17894958408930428,-0.04951625501047108,0.0,-0.20013307169544703,-0.04953215078887485,0.0,A
ee4050e3626f20a4f62b,14096d0f331a594a,2021.06.14.11.44.56_veh-35_02064_02388,confirmation,native_within_group,True,0.20896325505016833,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10448162752508416,-0.0547910713196309,0.0,-0.09175017284090892,-0.05475293464142705,0.0,A
e4b861daa1aa8cffeea3,163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,native_within_group,True,0.058283443658837086,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029141721829418543,0.08053735827809305,0.0,-0.029158403645453745,0.08052642885890471,0.0,A
45601c19fe4bd179a29c,163693e2ba175db3,2021.06.09.20.26.11_veh-35_00540_00789,confirmation,native_within_group,False,0.15520332060573594,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
c17b29aff8d6599e29f4,172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,native_within_group,False,0.21652100292097032,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005328798054737294,-0.21652100292097032,-0.13789973098522879,-0.012789115331369172,-0.2165538536135898,-0.13790872911973562,-0.005329606543080345,A
43afd6efe0527d6764e1,172b3176b06c5658,2021.10.05.04.38.41_veh-50_00014_00429,confirmation,native_within_group,False,0.4441869414572075,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007549084487183166,-0.4441869414572075,-0.33204308547831207,-0.018117802769239466,-0.4437999300512274,-0.3320173667900175,-0.006945875509482002,A
ad98bf53eda296ec2171,1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,native_within_group,True,0.093987050344424,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046993525172212,0.02266822328171969,0.0,0.04724496519693133,0.022691179228392144,0.0,A
af2235a2eadb363e9f9f,1779dc029c945352,2021.08.24.17.01.06_veh-45_00228_00689,confirmation,native_within_group,True,0.371702875277208,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185851437638604,0.056125431765680744,0.0,0.1861968503708411,0.056148355429971986,0.0,A
d61239602f0192306d9f,190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,native_within_group,False,0.04678198499428987,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
be5cf31efcee0ed40e58,190b153cfd3b5302,2021.07.16.01.22.41_veh-14_04315_07102,calibration,native_within_group,False,0.1245930602707439,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
79197e3169e2e203f38f,1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,native_within_group,False,0.1460674887915019,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002234823340656833,-0.1460674887915019,0.013229557430870287,-0.005363576017576754,-0.1457615712373972,0.013251619223124678,-0.0022301428214265284,A
32144e3ab359ded0d832,1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,calibration,native_within_group,False,0.1496348811599404,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022894042182789454,-0.1496348811599404,-0.14819315445393322,-0.005494570123869336,-0.14934465780675055,-0.14818935007721645,-0.002284963819329855,A
20308b756f9d1beb8c60,1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,native_within_group,False,0.012085575180968533,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
f76caca3f07697a64e39,1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,confirmation,native_within_group,False,0.26639835241528687,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037700923024953648,-0.26639835241528687,0.24586604836539028,-0.009048221525989053,-0.26643703002846664,0.24589207661747237,-0.0037706396713903523,A
f4358485000cf4c61525,1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,calibration,native_within_group,False,0.059254161290164475,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
f4847ab849d54a403cf6,1b7a2afa56df5d20,2021.07.09.20.26.06_veh-35_03898_05974,calibration,native_within_group,False,0.15547314751716534,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
e3d7b6ed46e9d9fad81e,1cb9fa36aea25d6a,2021.07.16.01.22.41_veh-14_02626_04289,calibration,native_within_group,True,0.12038654364745227,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06019327182372436,-0.0815122316330017,0.0,-0.06086273763244776,-0.0814892296684464,0.0,A
a7829ce533d16e72d507,1cb9fa36aea25d6a,2021.07.16.01.22.41_veh-14_02626_04289,calibration,native_within_group,True,0.19020732745715563,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09510366372857604,0.10955881979664905,0.0,0.09378110529013384,0.10938508625876064,0.0,A
d2da8262a0eba37a4bf5,1ce58516c7675036,2021.10.05.07.49.39_veh-52_01417_01574,confirmation,native_within_group,True,0.01354573300103823,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006772866500519115,0.010260458770783298,0.0,-0.006059609991948989,0.010267019711408754,0.0,A
624fee7892ab2213393b,1ce58516c7675036,2021.10.05.07.49.39_veh-52_01417_01574,confirmation,native_within_group,True,0.39148806461828656,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19574403230914328,0.13340202940802381,0.0,0.19642477977246386,0.13338258262288205,0.0,A
550f5faeb259dc7cf741,1d0a4f1f6cbd5e38,2021.06.14.18.13.35_veh-26_02033_02313,calibration,native_within_group,True,0.013425221037913104,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006712610518956552,0.0032490452517128787,0.0,-0.006534767866979152,0.0033116061560702903,0.0,A
93ded509c3dc1f610e7b,1d0a4f1f6cbd5e38,2021.06.14.18.13.35_veh-26_02033_02313,calibration,native_within_group,True,0.3729141762346302,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1864570881173151,0.03579363383471268,0.0,-0.1864559388074909,0.03575886828959618,0.0,A
7aaee40f127b92d8ecee,1decf76c77be59c8,2021.08.17.13.15.12_veh-45_02025_02103,calibration,native_within_group,True,0.08273866684285736,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04136933342142868,-0.03404005745770711,0.0,-0.04171762428408243,-0.03405966074817712,0.0,A
10ae3131e122821663ff,1decf76c77be59c8,2021.08.17.13.15.12_veh-45_02025_02103,calibration,native_within_group,True,0.004031941689845553,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020159708449227765,-0.07625674692211071,0.0,-0.0018962461493003957,-0.07626267684969434,0.0,A
901cc70910e1df93ffc9,1e66e2bddb1d5b49,2021.06.09.17.37.09_veh-12_00875_01204,confirmation,native_within_group,True,0.3908059689689001,True,C,1.0,0.0,-0.0625,-0.1875,0.0,0.0,-0.0625,-0.1875,0.0,0.0,-0.0625,-0.1875,0.0,0.19540298448445004,0.12487388766590923,0.0,0.16682291740864486,0.12489786360253241,0.0625,A
614da7109c7b7f8bf5d9,1e66e2bddb1d5b49,2021.06.09.17.37.09_veh-12_00875_01204,confirmation,native_within_group,True,0.2182173864983863,True,C,0.0,1.0,0.25,0.125,0.0,0.0,0.25,0.125,0.0,0.0,0.25,0.125,0.0,0.10910869324919314,0.08956293401612436,0.0,0.22061285850401813,0.0895960024095177,-0.25,A
e49bc5ae3871c402e4bb,21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,confirmation,native_within_group,True,0.06823112577517065,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03411556288758533,0.047190577367802966,0.0,0.035578907759994394,0.04718880240221157,0.0,A
ed6580a4506cb532b96a,21249a2d4eb25ed6,2021.06.14.13.28.41_veh-12_03841_04014,confirmation,native_within_group,True,0.056352282930241415,False,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028176141465120708,0.01092868137127212,0.0,0.0279290661980518,0.010922466615868487,0.0,A
2eb3c8c7cfe5fda6742d,21ef5641389c54b2,2021.08.17.19.18.39_veh-08_00118_00178,calibration,native_within_group,True,0.13223615854016657,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06611807927008329,0.055680922809436595,0.0,-0.06612092413732995,0.05568023875761696,0.0,A
27c66adc6630e558c41b,21ef5641389c54b2,2021.08.17.19.18.39_veh-08_00118_00178,calibration,native_within_group,True,0.4823015791018861,False,C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24115078955094305,0.05954414940364039,0.0,0.24115293372882718,0.059544741250405764,0.0,A
