token,log,B_samples,real_groups,GT_PDMS,C_mean_PDMS,C_median_PDMS,C_best_PDMS,raw_best_known_safe_PDMS,HQ_threshold,Global_HQMass,Global_HQGroupHit,Best_safe_at_G,No_safe_member_group_rate,near_ceiling,B_mean_PDMS,B_feasible_rate,B_best_known_gap,Global_HQGroupHit_ci_low,Global_HQGroupHit_ci_high,Best_safe_at_G_defined_groups
046b1cc13f0d5f9d,2021.10.06.17.08.46_veh-28_00498_00621,1024,128,100.0,72.65625,100.0,100.0,100.0,99.0,0.494140625,0.9921875,99.86979166666667,0.0,False,65.88541666666667,0.53515625,0.0,0.9570737405611394,0.9986195681071257,128
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,1024,128,95.58304075632837,92.88013112617455,95.1353285221754,100.0,100.0,99.0,0.1220703125,0.625,99.02007173595834,0.0,False,90.74469857624928,0.98828125,0.0,0.5386400519080884,0.7040757090235344,128
951957b841e05cfa,2021.07.09.23.23.48_veh-26_02228_04624,1024,128,84.35730108584417,70.3682051662569,84.74242625432598,99.5674699583465,100.0,99.0,0.009765625,0.078125,93.95983678261155,0.0,False,75.03936995204145,0.8193359375,0.0,0.04298737505098223,0.13784693180479052,128
61db822891625c3b,2021.06.09.17.23.18_veh-38_04782_05228,1024,128,91.96616842371199,78.53168198557472,89.40199341926258,95.29175054521323,100.0,99.0,0.0,0.0,93.42414201196408,0.0,False,74.50520202614526,0.7744140625,2.0639468485557586,0.0,0.029136956273508416,128
759e9e451eba5b47,2021.06.14.14.25.15_veh-26_05108_05312,1024,128,96.50382559095604,62.27888206004675,86.22543864677849,100.0,100.0,99.0,0.08984375,0.578125,98.5632778206923,0.0,False,55.80690037794361,0.6083984375,0.0,0.4915184739711009,0.6601788766111634,128
9c05edf9d6e85716,2021.06.23.16.52.00_veh-26_01043_03099,1024,128,85.87777233057926,78.29738285508216,82.59693889920699,100.0,100.0,99.0,0.091796875,0.515625,97.19292686838348,0.0,False,80.26720355739522,0.912109375,0.0,0.4298624503761484,0.6004770197403044,128
467bbee636b65c84,2021.06.14.13.28.41_veh-12_05269_05369,1024,128,90.89252364706725,70.4856500773491,83.1649226481118,100.0,100.0,99.0,0.0478515625,0.3203125,95.29036375638435,0.0,False,66.53931315165798,0.796875,0.0,0.24573020610600924,0.40536588755478287,128
4f6409df56a85592,2021.06.14.13.28.41_veh-12_01313_01541,1024,128,85.85051938745293,65.12776219347471,73.90137258886793,100.0,100.0,99.0,0.0390625,0.28125,95.4311817401913,0.0,False,71.47119861142485,0.8046875,0.0,0.2106132270868173,0.3646341912828427,128
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,1024,128,85.80496293612119,55.3633140287364,71.75329315152466,95.62689035472856,100.0,99.0,0.0,0.0,86.74888230197357,0.0,False,55.982139155942036,0.7119140625,3.001563947530883,0.0,0.029136956273508416,128
2ce59f70a15b5ddf,2021.05.12.22.28.35_veh-35_02138_02481,1024,128,100.0,92.96875,100.0,100.0,100.0,99.0,0.6884765625,1.0,100.0,0.0,False,91.54656811629745,0.953125,0.0,0.9708630437264916,1.0,128
461fb854eaa3583e,2021.09.14.20.42.30_veh-45_00805_01078,1024,128,100.0,79.26261504205658,83.33333333333334,100.0,100.0,99.0,0.3603515625,0.9375,99.04072358354136,0.0,False,76.1300141053041,0.580078125,0.0,0.8815120889557413,0.9679930743049387,128
8b800af555d35794,2021.07.16.16.08.35_veh-35_01664_02376,1024,128,100.0,80.79811770803886,83.33333333333334,100.0,100.0,99.0,0.2119140625,0.859375,97.65625,0.0,False,81.75185272173788,0.8857421875,0.0,0.7886475076210383,0.9091603050573774,128
2ab1b3941f7153cb,2021.06.23.15.18.10_veh-26_00165_02848,1024,128,94.70753857080963,80.59305900707969,90.28434961300019,99.57707155595986,100.0,99.0,0.0390625,0.25,97.44756062936544,0.0,False,84.06979966928354,0.865234375,0.0,0.18301284861358558,0.33155562952316864,128
4bc510a669d8549f,2021.07.16.20.45.29_veh-35_01513_02486,1024,128,99.45122042879305,30.048474703544713,0.0,100.0,100.0,99.0,0.052734375,0.3671875,95.8086940205797,0.1484375,False,34.491677646056424,0.22265625,0.0,0.2886845465087532,0.4534299575013975,109
3387bab95d41528a,2021.08.31.16.37.21_veh-40_00798_00955,1024,128,100.0,89.8991515025838,91.99659023228409,100.0,100.0,99.0,0.265625,0.8828125,99.56855336649983,0.0,False,91.10467696883043,0.8984375,0.0,0.8156338413466524,0.9276831765064426,128
e5acc98f52f458cc,2021.06.14.18.13.35_veh-26_01728_01918,1024,128,98.38655717677868,57.904483809104065,81.4969667036095,100.0,100.0,99.0,0.0771484375,0.484375,98.20613416070594,0.0,False,68.78587557196937,0.7578125,0.0,0.39952298025969557,0.5701375496238515,128
3e9026530c475726,2021.08.17.14.32.33_veh-08_01576_01919,1024,128,96.05159216650473,22.021898851306887,0.0,96.01255182030415,100.0,99.0,0.0107421875,0.0859375,94.43187480838212,0.0625,False,33.668247856529135,0.3125,0.0,0.04866313137138619,0.14734091054261295,120
2ae0a44cc4de5c4a,2021.06.14.13.28.41_veh-12_01779_02059,1024,128,100.0,74.46988199492792,88.16286572831422,100.0,100.0,99.0,0.38671875,0.9921875,99.97053469031529,0.0,False,74.48370813326925,0.7880859375,0.0,0.9570737405611394,0.9986195681071257,128
cc94486698ff58d1,2021.07.09.20.26.06_veh-35_02793_03289,1024,128,90.55335138866094,61.67310168059797,81.19904392231032,100.0,100.0,99.0,0.017578125,0.125,94.7381964261723,0.0,False,63.12271010769666,0.6884765625,0.0,0.07842644638761664,0.19342627081751468,128
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,1024,128,100.0,91.92708333333333,100.0,100.0,100.0,99.0,0.44921875,0.9921875,99.86979166666666,0.0,False,90.70181976170966,0.99609375,0.0,0.9570737405611394,0.9986195681071257,128
ff6ab495a139534e,2021.06.14.14.03.45_veh-38_03180_03766,1024,128,80.60048972686066,76.62031799118306,76.19392032781846,100.0,100.0,99.0,0.0078125,0.0625,90.10808755050613,0.0,False,76.29107921122574,0.9970703125,0.0,0.03200692569506119,0.11848791104425865,128
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,1024,128,100.0,27.81979251356751,0.0,100.0,100.0,99.0,0.13671875,0.7109375,97.29353921348348,0.0625,False,27.00596076500642,0.2890625,0.0,0.6271668442501395,0.7824160023219742,120
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,1024,128,94.4090034819323,85.3947751213942,93.64849228580685,99.83160666652631,100.0,99.0,0.0107421875,0.078125,97.05753378135503,0.0,False,75.95550747133538,0.703125,0.0,0.04298737505098223,0.13784693180479052,128
854169aa74e95251,2021.07.24.20.37.45_veh-17_00015_00375,1024,128,92.34585737103606,64.19662633776547,56.85257178642278,96.9807489508784,96.9807489508784,95.9807489508784,0.0283203125,0.1875,94.46191637728211,0.0234375,False,62.77998462278103,0.4169921875,-1.3422570873272406,0.12936141696376852,0.2638491807071743,125
93a9927586995095,2021.08.17.17.55.18_veh-43_00358_00673,1024,128,100.0,74.34895833333333,100.0,100.0,100.0,99.0,0.5537109375,1.0,100.0,0.0,False,72.30631510416667,0.6083984375,0.0,0.9708630437264916,1.0,128
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,1024,128,86.66991900628166,77.70472606462555,85.71158370147771,100.0,100.0,99.0,0.2607421875,0.9140625,98.97432048346663,0.0,False,75.1464080375841,0.84765625,0.0,0.852659089457387,0.9513368686286138,128
17d296a87fb45380,2021.06.23.14.54.32_veh-16_01187_03336,1024,128,96.31155712655479,50.00729456821599,54.74329274590003,98.38366497129705,100.0,99.0,0.0009765625,0.0078125,95.75639973987444,0.0078125,False,48.71781785858374,0.4541015625,0.15767518935558655,0.0013804318928742412,0.04292625943886061,127
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,1024,128,100.0,94.86407734421533,99.64455634467836,100.0,100.0,99.0,0.5322265625,1.0,100.0,0.0,False,93.66868722921492,0.9814453125,0.0,0.9708630437264916,1.0,128
adaf33e4ba555709,2021.06.23.21.56.29_veh-35_01603_02401,1024,128,94.04154181245605,53.31677826138728,58.333333333333336,99.8336397427933,100.0,99.0,0.0341796875,0.2421875,96.80846511448591,0.015625,False,58.00638405719103,0.47265625,0.0,0.17618737999242146,0.3232113630861063,126
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,1024,128,96.47919819700762,71.56829799363389,81.08440757459128,100.0,100.0,99.0,0.1064453125,0.5859375,98.57219268703511,0.0,False,65.5420523209309,0.5703125,0.0,0.4993185914156349,0.6675484942248558,128
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,1024,128,92.40734534663461,69.47744090983025,82.36064646705421,95.91906836208062,100.0,99.0,0.02734375,0.1875,95.02536447612098,0.0,False,67.87519932440262,0.8056640625,0.0,0.12936141696376852,0.2638491807071743,128
4eaf32face4b5ece,2021.07.09.20.26.06_veh-35_03898_05974,1024,128,100.0,93.64201623403578,98.39794089095261,100.0,100.0,99.0,0.439453125,0.984375,99.95000290049528,0.0,False,92.60662431047476,0.978515625,0.0,0.9448190233201829,0.9957045502898559,128
2db045daf25c5bb7,2021.07.09.20.59.12_veh-38_01208_01692,1024,128,88.97715365698802,75.5596910118498,89.18090375253838,97.26554752879845,100.0,99.0,0.0048828125,0.0390625,95.36554336671344,0.0,False,68.42275816999472,0.7275390625,0.0,0.016798610797803704,0.08818702076683686,128
b23f3d728c08529f,2021.06.14.13.27.42_veh-35_04001_04236,1024,128,100.0,92.66743240912764,100.0,100.0,100.0,99.0,0.7080078125,1.0,100.0,0.0,False,94.46568599334972,0.9912109375,0.0,0.9708630437264916,1.0,128
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,1024,128,92.99471080608748,66.5659133258806,78.34845620103361,95.40505233101001,100.0,99.0,0.0,0.0,92.94512014124174,0.0,False,63.27310142398864,0.6171875,2.9767984259131026,0.0,0.029136956273508416,128
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,1024,128,100.0,51.04166666666667,58.333333333333336,100.0,100.0,99.0,0.3125,0.9453125,99.46666666666667,0.0234375,False,47.64811197916667,0.3408203125,0.0,0.8914150997002529,0.9732597986186536,125
8cf3b1868b2f5262,2021.06.14.13.27.42_veh-35_03463_03587,1024,128,85.75864764464721,72.60087800835913,83.54284144574339,100.0,100.0,99.0,0.173828125,0.796875,98.8308148875264,0.0078125,False,61.624759726928005,0.58984375,0.0,0.7190073141485271,0.8574426180640773,127
990bd9b32e5d5f60,2021.06.09.12.39.51_veh-26_02338_02459,1024,128,91.22369011603618,68.9445191748111,83.37873362758985,98.10544119490334,99.98376937425294,98.98376937425294,0.0068359375,0.046875,94.57307083412461,0.0,False,59.65934785138043,0.6416015625,-0.016230625747056138,0.021657844171923776,0.09849752245094322,128
6320ecb991675a39,2021.10.05.08.11.15_veh-50_00437_00585,1024,128,86.50705688171004,80.82227370770661,85.86054675136756,89.73943900014521,98.69914389089018,97.69914389089018,0.0,0.0,88.87840371578143,0.0,False,80.11400886930905,0.9736328125,6.561840458413229,0.0,0.029136956273508416,128
66243e185353563a,2021.10.05.08.11.15_veh-50_01566_01801,1024,128,86.19207954355956,51.788565917002735,80.94490889620035,92.3426189945527,100.0,99.0,0.0,0.0,90.59659919023316,0.0,False,56.77922035988064,0.669921875,3.1691616229294652,0.0,0.029136956273508416,128
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,1024,128,90.73625249981956,76.56889306189004,87.20073045101928,95.0954866234197,100.0,99.0,0.0,0.0,92.80543621488215,0.0,False,76.08091848475867,0.8310546875,1.4919833780846972,0.0,0.029136956273508416,128
d968f9c81b945be1,2021.07.16.01.22.41_veh-14_04315_07102,1024,128,100.0,92.37433151612547,100.0,100.0,100.0,99.0,0.6162109375,1.0,100.0,0.0,False,93.34134913199293,0.9892578125,0.0,0.9708630437264916,1.0,128
0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,1024,128,94.84793600206638,76.34577372157023,91.94472713839534,100.0,100.0,99.0,0.03125,0.2265625,97.60578400924985,0.0,False,75.37302015473358,0.6689453125,0.0,0.16263248458646726,0.30642678837560766,128
fe5811497ace53af,2021.07.16.00.51.05_veh-17_01352_01901,1024,128,95.26888336434473,87.53056392131083,92.45938326678103,100.0,100.0,99.0,0.0146484375,0.109375,96.83997186429637,0.0,False,86.81088935836753,0.9462890625,0.0,0.06627879570700111,0.17523445138167731,128
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,1024,128,90.83568066273254,51.93340778422343,74.82768876416323,94.14046803290326,100.0,99.0,0.0,0.0,91.98692586665082,0.015625,False,48.197411144900286,0.51953125,5.021592736396883,0.0,0.029136956273508416,126
480434fc72d455af,2021.06.09.14.58.55_veh-35_00193_01084,1024,128,94.97976021694147,89.2817970363101,90.06739657510836,100.0,100.0,99.0,0.0,0.0,80.11364326006893,0.9453125,False,88.76128676677516,0.0068359375,6.030904129683194,0.0,0.029136956273508416,7
cb8e247140d55ab2,2021.07.16.16.27.22_veh-26_02282_03814,1024,128,92.52871476794864,63.0859001406411,86.29468412051146,98.87427597483388,99.89215634063328,98.89215634063328,0.01953125,0.1484375,96.226818215974,0.0078125,False,56.66305976383561,0.546875,-0.10784365936672202,0.09713463115350009,0.22022729122631057,127
095770e79ccf5d82,2021.07.16.16.08.35_veh-35_04744_06051,1024,128,100.0,94.20148828472668,100.0,100.0,100.0,99.0,0.7509765625,1.0,100.0,0.0,False,95.21987371922586,0.9794921875,0.0,0.9708630437264916,1.0,128
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,1024,128,96.1326572047783,70.23039947806488,80.37016918283071,100.0,100.0,99.0,0.08984375,0.5390625,98.12843063051442,0.0078125,False,63.62194609300872,0.50390625,0.0,0.4528298312720518,0.6230188440190805,127
4b0df2804f165dda,2021.08.24.15.09.18_veh-45_00216_00862,1024,128,89.4692819736515,81.83652390893381,82.57265267060627,97.90136440725263,100.0,99.0,0.0146484375,0.1171875,93.51909635504828,0.0,False,81.34681220813135,1.0,0.0,0.07231682349355734,0.18436615865334754,128
ab6ba1da1dd8592b,2021.08.17.17.55.18_veh-43_01240_01704,1024,128,97.67168697034349,60.97791011296256,58.333333333333336,100.0,100.0,99.0,0.1103515625,0.609375,98.10868054372213,0.0,False,59.821677657915785,0.419921875,0.0,0.5228464818201277,0.6895298089950423,128
3feb7781f83754a7,2021.06.23.14.54.32_veh-16_01187_03336,1024,128,100.0,72.77916733845764,83.33333333333334,100.0,100.0,99.0,0.34765625,0.953125,99.88224856659173,0.0,False,76.57868100591693,0.689453125,0.0,0.9015024775490568,0.9783421558280763,128
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,1024,128,100.0,91.67080763785364,95.12925795050376,100.0,100.0,99.0,0.4140625,0.984375,99.97252113851002,0.0,False,91.42349568048593,0.998046875,0.0,0.9448190233201829,0.9957045502898559,128
32516745ea1b59ef,2021.07.16.16.01.30_veh-38_05766_06843,1024,128,96.4990909108665,81.7244254442029,94.65055323790368,100.0,100.0,99.0,0.1669921875,0.765625,99.2227194559479,0.0,False,84.79763374248176,0.78125,0.0,0.6851645688917714,0.8306064230879273,128
a65dd6d24f575771,2021.06.14.18.33.41_veh-35_00573_00643,1024,128,92.3770617534384,72.82751178399158,89.54070760603048,100.0,100.0,99.0,0.0986328125,0.546875,98.57701985179091,0.0,False,73.48782227115802,0.6650390625,0.0,0.4605263667221713,0.6304920436271872,128
9ce305abb88f5ad0,2021.10.05.06.57.40_veh-50_01131_01452,1024,128,89.3818519068834,73.79106875225548,83.01121618358289,91.87759908303796,100.0,99.0,0.0,0.0,88.4413869352226,0.0,False,70.59460542647417,0.6123046875,5.17462402818046,0.0,0.029136956273508416,128
7af6867add5b5f2c,2021.06.14.16.48.02_veh-12_03472_03779,1024,128,92.16406748496176,77.621472411998,81.12278602125701,97.1999463581517,100.0,99.0,0.0048828125,0.0390625,91.69209035630729,0.0,False,74.78487009300383,0.9228515625,0.0,0.016798610797803704,0.08818702076683686,128
b65e09c4d8125da0,2021.10.05.08.11.15_veh-50_00970_01211,1024,128,83.46280388874008,69.44083290879814,82.63872845796958,94.78050092134461,100.0,99.0,0.0,0.0,89.64040085455983,0.0,False,60.292771761215555,0.734375,4.389590823472773,0.0,0.029136956273508416,128
cbe1e93e188f5490,2021.09.15.15.34.53_veh-28_00512_01084,1024,128,83.67591109455175,60.69485794113092,79.8213348512536,86.3755402273199,93.76661628632162,92.76661628632162,0.0,0.0,85.47243201395801,0.0,False,54.47347118903903,0.6162109375,3.834134893235344,0.0,0.029136956273508416,128
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,1024,128,86.91927516895478,63.80932066723477,70.5301586521403,95.17492568656229,96.81303529030065,95.81303529030065,0.0068359375,0.0546875,86.97216447414348,0.0,False,64.44417948462397,0.7421875,-1.5408359296366996,0.026740201381346355,0.10858490029974707,128
0ee58e583be85ffb,2021.08.17.18.54.02_veh-45_02202_02416,1024,128,97.762641374006,40.75750791770684,0.0,100.0,100.0,99.0,0.052734375,0.3828125,97.47885315995933,0.03125,False,35.4543001781292,0.3818359375,0.0,0.3031862585769025,0.46926771554970104,124
a28a2771a9fa5c1d,2021.06.09.12.39.51_veh-26_02989_03385,1024,128,100.0,96.74479166666666,100.0,100.0,100.0,99.0,0.7099609375,1.0,100.0,0.0,False,94.677734375,0.9873046875,0.0,0.9708630437264916,1.0,128
488e4248a8985e5a,2021.06.14.13.27.42_veh-35_04362_04572,1024,128,100.0,48.95520562787279,58.333333333333336,100.0,100.0,99.0,0.248046875,0.90625,98.57528519447835,0.0,False,52.59288284911554,0.5185546875,0.0,0.8432700274269215,0.945556195600853,128
0beb530925b9514b,2021.08.31.13.27.52_veh-40_00869_01319,1024,128,100.0,81.57552083333334,100.0,100.0,100.0,99.0,0.544921875,1.0,100.0,0.0,False,76.708984375,0.619140625,0.0,0.9708630437264916,1.0,128
29b53c57c19b57fe,2021.10.06.19.27.33_veh-28_00302_00794,1024,128,88.9389375990247,81.9075943577567,83.56377494937904,91.43051904047414,100.0,99.0,0.0,0.0,90.586368201373,0.0,False,80.93028645829536,0.966796875,3.529834945581001,0.0,0.029136956273508416,128
2639525675535145,2021.06.14.18.42.45_veh-12_04086_04221,1024,128,100.0,61.11873047523905,83.33333333333334,100.0,100.0,99.0,0.20703125,0.8359375,99.1375458087857,0.0,False,68.122669477248,0.7568359375,0.0,0.7621819239629298,0.8901166835408066,128
9a83782a2cf85611,2021.07.16.00.51.05_veh-17_01352_01901,1024,128,97.45762678109836,91.59097014325823,95.29097425776338,100.0,100.0,99.0,0.1484375,0.7109375,99.34756617372786,0.0,False,92.52086201115503,0.9931640625,0.0,0.6271668442501395,0.7824160023219742,128
cd01f21ff39d541a,2021.07.16.18.06.21_veh-38_03733_04300,1024,128,100.0,64.32291666666666,58.333333333333336,100.0,100.0,99.0,0.4609375,0.9921875,100.0,0.0078125,False,61.97102864583333,0.4794921875,0.0,0.9570737405611394,0.9986195681071257,127
facaaf8c0e8c5c65,2021.09.15.15.02.19_veh-39_00856_01095,1024,128,100.0,86.58291047237337,83.33333333333334,100.0,100.0,99.0,0.33984375,0.9765625,99.5949202255185,0.0,False,88.08418925504205,0.96484375,0.0,0.9333562549485678,0.9919975836032445,128
88757fb00fda507b,2021.06.14.11.44.56_veh-35_00059_00410,1024,128,92.87769510506246,87.29871569124857,87.60960945083775,100.0,100.0,99.0,0.03515625,0.25,96.08903801959508,0.0,False,85.44799656056529,0.9912109375,0.0,0.18301284861358558,0.33155562952316864,128
e9f4daa7d910568c,2021.06.23.16.54.19_veh-35_01603_03271,1024,128,100.0,61.16335274925534,80.00739329173196,100.0,100.0,99.0,0.08984375,0.515625,98.32169189034448,0.0,False,56.76100024814299,0.521484375,0.0,0.4298624503761484,0.6004770197403044,128
d6bb0cea4dbd5b44,2021.08.24.18.07.48_veh-45_00203_00300,1024,128,96.792788179911,69.52096492658968,83.939486935008,100.0,100.0,99.0,0.037109375,0.2734375,96.3946232084462,0.0,False,70.94052306099321,0.81640625,0.0,0.20366999780458017,0.3564076855068533,128
efad2708409b5834,2021.07.16.18.49.56_veh-26_00833_03384,1024,128,100.0,69.40104166666666,100.0,100.0,100.0,99.0,0.53515625,1.0,100.0,0.0,False,66.34928385416667,0.5751953125,0.0,0.9708630437264916,1.0,128
3a4cfdd4bfa55a5e,2021.06.09.17.23.18_veh-38_05423_05550,1024,128,86.2968250731432,69.99454408362102,76.92245207112724,100.0,100.0,99.0,0.0498046875,0.3515625,95.18065308124133,0.0,False,71.6308658101675,0.7705078125,0.0,0.2742728728140724,0.43750216107962536,128
e926ec6a69cc575c,2021.08.17.13.10.50_veh-08_00726_01027,1024,128,90.6328815845947,86.41717156478794,89.41688593274866,100.0,100.0,99.0,0.0185546875,0.140625,93.5969124743253,0.0,False,86.0852494493235,0.96875,0.0,0.09083969494262253,0.21135249237896167,128
b6093d9c703e54b1,2021.07.16.16.01.30_veh-38_00016_00333,1024,128,100.0,87.56398390960814,83.33333333333334,100.0,100.0,99.0,0.4150390625,0.984375,99.96171507135054,0.0,False,90.1696559346995,0.984375,0.0,0.9448190233201829,0.9957045502898559,128
d58eb13402485ae7,2021.07.16.16.01.30_veh-38_02497_03871,1024,128,100.0,85.80729166666666,83.33333333333334,100.0,100.0,99.0,0.447265625,1.0,100.0,0.0,False,85.77385775555462,0.90625,0.0,0.9708630437264916,1.0,128
f1aa5d5ed7c65114,2021.06.23.14.58.13_veh-35_02037_04783,1024,128,97.34171456224679,90.67592018162871,94.33677522318402,100.0,100.0,99.0,0.017578125,0.125,97.71426956352786,0.0,False,90.8483946122717,1.0,0.0,0.07842644638761664,0.19342627081751468,128
4ea3d4068eda5cc5,2021.10.01.13.28.54_veh-28_00607_00973,1024,128,95.54302810185175,18.663332228130205,0.0,96.51667298952908,100.0,99.0,0.0029296875,0.0234375,92.27094274938226,0.28125,False,21.1362988028465,0.1484375,0.49772200108500897,0.008002416396755481,0.06664374505143222,92
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,1024,128,100.0,79.94237956012063,83.33333333333334,100.0,100.0,99.0,0.3408203125,0.9609375,99.57024751140972,0.0,False,76.65129465841056,0.7685546875,0.0,0.9118129792331631,0.9832013892021962,128
b4322d76ebf8569f,2021.07.16.16.01.30_veh-38_00356_02486,1024,128,98.57633003734128,90.70617544900297,95.88459656762541,100.0,100.0,99.0,0.130859375,0.703125,99.2351354800681,0.0,False,91.27203435483648,0.9736328125,0.0,0.6189947723495539,0.7754183391643332,128
acfc271e3c3d58fa,2021.08.24.17.37.11_veh-08_02359_02623,1024,128,94.19184672181935,69.04526323464825,89.65088804491246,95.04167388017805,100.0,99.0,0.0,0.0,93.66212074404785,0.0,False,68.36874315919437,0.76171875,2.8384257782902154,0.0,0.029136956273508416,128
b222df74b8155735,2021.06.14.18.42.45_veh-12_04620_04742,1024,128,96.35828411848895,80.4206185543604,91.68470611404571,98.28058175790333,100.0,99.0,0.0,0.0,96.23951121478967,0.0,False,80.07441143033202,0.787109375,1.0330630875736233,0.0,0.029136956273508416,128
