token,spearman_dGT_rknn
3138ce4847ee5007,-0.07115887061370978
31c9a3082fa15d55,-0.20341391191799862
3225bfcbea245dd7,0.2508243159101886
32516745ea1b59ef,0.3365622185266327
331e21d3c8d65bae,0.8066572568171325
335528f321b45d88,0.4515625860981688
3382fe7a030150df,0.22249792411173266
3387bab95d41528a,-0.6401540503279762
339d5c1111125971,0.07281700928571956
34dd4c6fb6245b9a,-0.6704574547276794
350714230cb55761,-0.560282193886676
35e2f788f41851c0,0.7073378633449102
3609537de0105997,0.376464514466683
3623f8728153513d,0.7000077567648731
36c5c837df3259f8,0.4370826231793665
36c6cbf6c8a25415,0.6705086079189999
36f37eab352d5150,0.6574113713586641
3764407c90d65df3,0.33813010018580086
377030639621540e,0.10798443050683336
377ceb5650355d8b,0.5506341266579252
377d9bb5bb125691,0.5292101784104084
3783e56bc9ef5e85,0.5871618118998769
37ab6257bb545b45,0.6830027945575875
38cfd81687975661,0.7008707933283161
390944a5467b51c5,0.7272150042312425
392e034cb2a55053,-0.75769838366748
39fc09d325a05606,0.7099508822387693
39fd3f2e5f005306,0.10465358772711902
39fe00229f7b5ac4,0.4053283531737392
3a4cfdd4bfa55a5e,0.5843072394876551
3ac61ac2f2b652b7,0.478554443611011
3ac7810599d457a1,0.33488016832747475
3acaadb297b15413,-0.24768324932999458
3ae8bec3c87f599a,0.8733916348919908
3bfe55c892ef5093,0.5794480228286393
3c297001ef2d5acb,0.6820160315091501
3c30c0c940045ac2,0.6587290418739663
3c84060e9d245ad7,0.755642740460543
3c9433a90ab05621,-0.05668038159928863
3d2dded3370e5d2f,0.4399713296409267
3d44a52acf525ec7,-0.8372127129856942
3d53eff55b2855c2,0.6055930160213653
3e58b4e75b4d5910,0.46045381775184957
3e7e4bd1053d5d92,-0.4972887328872901
3e83f47571b05337,0.39587356542112184
3e9026530c475726,0.632172049501847
3eceeb425c3a560b,0.4342590033695228
3f159d73e87a5e06,0.6190513934854059
3f36d5316f0d5a94,-0.7751579964652268
3f67a285648156d8,-0.49099918193665565
3fa2f81cff025162,0.5148141680251954
3feb7781f83754a7,0.337818695082839
3ff6652d6dec55da,0.26188142901020506
40808270ce205b83,0.29422323988072424
4094b79867cd5f7b,-0.5853302074538403
40b18724a90f5919,-0.24259450862992218
40bdcf910bed5013,0.7282730557736388
40d00a52b5345430,0.20601756677892316
410fac99463459e6,-0.10227672029886987
411a748874035630,-0.1569801646981692
4124b6e12f8b5f0d,0.8398260618200276
415d6cd62f3b5c1c,-0.5695252853907852
42231e5449d3576a,-0.14714298611973686
42d309d92a3a59c0,0.6691188843823496
42e6895442ab5601,0.5278684383204124
430843d30f9258ed,0.7682653951784525
432cf993a4685755,0.19252375032374566
43916f0a6f7f5717,0.5829760485315805
4393df900c6557cb,0.40043420965101895
43df192ed9125ff3,0.7483171394715153
440da7a31b255ef9,0.3396728337947049
449f34ad438e59d2,-0.31515380660402237
451631b82dd757e4,-0.2726543290204215
4521af05098b5726,0.42124015939139586
45cace6f6d275159,0.7454816806683123
45e7e76381d85846,0.1322855338394782
461fb854eaa3583e,-0.9171716692197956
4667b479001e52d3,0.6419071654346502
4668501db7065e02,0.5143949508951802
4669e83db7965ed0,0.5661794033734382
467bbee636b65c84,0.7552931532251885
468894d189a75353,0.3455316739209486
4775f8e1a53d5c6f,0.44068634286914943
480434fc72d455af,0.43412082257478807
481b84c931245f5d,0.5845952215749786
482b5439cb6c5350,0.3774522852396123
4833c4f6d87f5021,0.16482079526841792
488e4248a8985e5a,0.5033536394115816
48cf36e2f3e15071,-0.4032425833854019
48d4fcc3437755a8,0.11136943467557088
48f80f817e0656d9,-0.673136297128672
4934fe6008f8564b,0.6251381277532585
497e7be0400158a9,0.617988334324976
49a1e581f3a35a49,0.23460121929683275
4a5834900788560a,0.1356012522755491
4a5cb683d82059f0,0.6858881923341859
4a8b4dff75c15a8a,0.525780244309053
4ac0a91fc4dd5ca9,0.17540730467467744
4acdad2d68815972,0.2053891334840288
4af11dadd34359fe,-0.02109925696096518
4b0df2804f165dda,0.5922501701848482
4bc510a669d8549f,0.12464585873023831
4be639c52c2656db,0.5294058804178751
4bfb866afaf35777,0.371277637834489
4c188096aeb950bc,0.5708670078237801
4c31e06f0fc858a0,0.4575706724531077
4ce4021236435fc2,-0.07576461452655568
4cf79f853daa5e18,-0.14292974526859098
4d4d070cb9095f94,-0.7346705215989636
4db513bb187a5415,0.1019442784298633
4df92e2616c75be7,0.55474479162517
4ea3d4068eda5cc5,0.16720787409119134
4eaf32face4b5ece,0.1590867185848866
4ecdbea836725622,0.5355690957859305
4f0df6de49515352,0.5519684608832177
4f6409df56a85592,0.5279168065462035
4f9a94c1302e56d8,0.4062088054154721
4fa6a8e71f4a5984,-0.2726789133231747
4fa9113617d254d4,0.2579324610149153
4fdf21ae819f5cf9,0.7377028681833798
4fe8a056f88154d5,0.49003530813037105
4ffc3aacc76d5d43,-0.17661024004042714
502320eeaec55d1f,-0.6404261731274165
5050ddd89f6850ea,0.574902468096322
505c44ea52485f9d,0.7379153367838767
50790f7ba9405c67,-0.042446918039783746
50865b0784fc566d,0.3125189150698596
50e0c2fe698655a9,0.4044497569123582
50fefa46fcc855fb,0.5621946830939567
51480b09db315e89,0.40895902856432337
5207306ed1a05de8,0.8334337200351709
52caccf1b3b95e4e,0.6122466280302453
5370751917315916,0.27554595166494034
54399d56e69f5a2c,0.5975808198361159
548d6bf7b63459e7,0.2842630858374304
54d3068f889b58ee,0.694412748578075
55a649760430531d,-0.5718647914217275
56da0490b78b5033,0.3447951384083968
56df5b5a7f8d5964,0.615709558984471
56e525076cab5f42,-0.5292812134166197
56faab1d1228542e,0.39777062760790016
570334268a395022,0.699836260066884
573ac67fb17a5a71,0.6832350738318761
575564a1b87c5502,0.9568435098274709
576835726a7c57d4,0.08597808860443984
584a14a3e42050c4,0.4861772697025776
5895d1e3cb355fb9,0.5093503004587395
58e62444275353ac,0.7844559453722888
5985ea459f145e5c,0.3443083924068244
598efc24965e57ba,0.41896399205028384
59b4fffb7aef599d,0.5779592874804235
5abdbfe1845e59c5,0.6141514876263269
5b3770f00cb55569,0.23915965410950232
5b620dbb3b4d5892,-0.709937318479777
5bb0b67e360f5a85,0.14041796723355104
5c1f98237d1852b9,0.5336508383258463
5c722cde25ba50d9,0.606944516284524
5cfcccdb3e3c539b,0.45285302952823303
5d03327b42d153b1,0.6332212769515837
5d0d7322ddea55ce,0.6221702089967471
5d3ce016a8a256cf,0.1112736406682913
5d711f77d42054d6,0.4712816830619854
5d83ddd5ec3c5326,0.24899204145234927
5da31ca5ce165787,0.5071213913015814
5da5fed529065c9a,0.3548922126680695
5daaf9b25cb558f9,0.3469285940451994
5dbd0aba5f315388,0.0719006386836049
5e7d1f34a80c5e46,-0.5838576924923836
5e7dad82583e5536,0.5126429015585082
5ed66db305a55f73,0.6358249001288995
5fec23f5a5d052cd,0.14094858956051695
602d680df54553a2,0.6230340505314187
60691b9dd3355992,0.41394540335032737
60e4b765d65a534a,0.4833036555590499
6176348b971f52c5,0.5337415459641077
61987c90d8635129,-0.5595862037983881
61db822891625c3b,0.8116173497288047
624789926abe5dac,0.7407601130549959
6320ecb991675a39,0.5119992539940718
635be215dc9d58c3,0.6678164773327531
63dcb963cece5b7d,0.2706003828374865
6522fd9a31d25eb2,0.6650277124560471
654a0ce9f6305cee,0.8550891482790863
65c6face44dc5242,0.3798868189568391
66243e185353563a,0.2731099097763774
664b084487e05ba0,0.45148563365441047
66568e650e4d57e7,0.590330549370474
665c2a0c88735b1f,0.037992072833994694
666ee535a52a5acc,0.3915745355795249
66c135a6ec7f53c4,-0.5375306932904882
66d5a6841d835e3a,0.5800925472636052
66d778b97714583a,0.5770944660315301
66df470c3c2c5b62,0.6966804395346115
66e564907f5f5601,-0.26707646190952167
672173aac8685233,0.22844157985529837
675f0d4dff9c5318,0.045964188285386516
6793006a7d995092,0.4715582929850809
67b08ea8fc9956b0,0.2145659512352039
6822dc0570565ef4,-0.06824260457863703
682378d23c335e89,0.8465160242963667
6848c7497a065ae0,0.6815206845308276
685c110d6a615ff8,-0.6972834746311798
6864977b221059e4,0.508468239810198
68e39232887c5e4a,-0.1857615348066484
68f3beae8cd25dba,0.5714494014786567
69560676d53a56c9,-0.8317417123386465
69cd8ef1721f550d,0.4473893914148124
6a53dd2411825857,0.4337025215855883
6aa0f931a89f5d9a,-0.26205764679922966
6aeb37c47f385f06,0.40275004980453
6b0de122978c5d6c,0.49209890180263915
6b5978b04dc85323,0.4531300466679315
6b7469c8e2195492,0.7661402510848241
6be7246860e057c8,0.7623157924201609
6c0b6e4fdf005a81,0.54415173099075
6c0dbda0d8e45ae9,0.7170860273689214
6ca255559e0350a5,0.25097712089651814
6ca6a1a4f3dc5d85,0.5564407324954098
6cc16446dbe45353,0.5445278944947857
6cda2f0cbda156bd,0.39261350968622566
6dfe97d2aff95bf6,-0.01236081787737586
6e5e2d80ec915e15,0.08593828150576859
6e7bf5900d7f594f,0.3642537456095592
6ee8095e2d8b599c,-0.4516246621251525
6ef435e921f9538a,0.7180993104534343
6f2a7bf7cf275dd3,-0.4786076117315272
6f31d072740b5885,-0.532004933813342
6f3254ac0fb25c0e,0.517571630393229
6f471ee76c595c92,0.7574174624774362
6f95e882286e5388,-0.006075711143044616
70248e0bb43a503b,0.8992941758927282
704c2533b66353b5,0.6346581870607773
70d9d2c73e4155d4,0.7736908964757028
70fb14aa330a5e1a,0.042279986012541855
711cc9425e2f5aff,0.13299525649744795
71452581394b54da,0.8231250418596099
71495dbc0a3255dc,0.6308645748255906
727278e9914354b1,0.2525231760038901
738c5da7a06d554c,-0.004671017523101365
73b4b5fcc5e55858,-0.4484219208906195
7405ff66092d51da,-0.43062476369450525
742b1d2c6cf156c6,0.6290535471321291
74356ec7c3d15e10,0.2204448061444568
74ae55238ee5525d,0.7783424161035171
74bf7898a5565ef7,0.4921467921495505
75341958391d5aba,-0.1436358472892095
7592a60634a65972,0.6389646787154697
759e9e451eba5b47,0.5577148786458255
75b56424b7eb5ac6,0.5876928437218774
7640be138ae05408,0.6627326130703141
76c61e8e77975178,0.40610385850664543
770e1697a0255dc8,0.6476406688977056
772bea477f415d7e,-0.6084937070547881
775b0dd554395fa3,-0.7686172050281961
77d96cb44005501c,0.4277115838643805
77ded26c7a9654ad,0.19599792983231973
78273a4b69465c1f,0.017604115935069855
79d01df5793f5d1a,0.330491728233483
79ebfc1d85bf5a51,-0.47910397846114716
7a03013d34b355c1,0.6813999985589136
7a0635b7942859c6,-0.3515596190283686
7ae1fa9094f355c5,0.3388937657178029
7af6867add5b5f2c,0.1445887005506553
7b20cfb388a15b3d,0.6070773998960926
7b3902956ebc561d,0.5219357679992046
7b79090489c95c0b,0.36554314990223385
7b840b044a6a5e8d,0.7067405100322633
7bb8d2878b1f53cb,0.4638212160933885
7c767d74b5fb5b5e,0.7462912671900114
7cfa2141cf77549d,0.37329260813053505
7da1df98fb8e5af0,0.46398208906421756
7da6b01adf435bd5,0.47787391558891124
7e5d78b37ed653b1,-0.0198607256862466
7e6335968cbb5318,-0.8250064639737115
7eb9b36921b25d5b,0.3886094894650065
7ecb22e3bba55b12,0.5695411509442646
7f15d26426a65449,-0.2059164243913553
7f2409d7f6705308,0.22492696763549885
7f35bb1a29c1549f,0.24777331916506307
7f3aa59671c45291,0.4578199064189501
7f6ac29877365766,0.7640852159758368
7fd57c3a03465a0a,0.45332436995343167
7fe310f364355e2d,-0.5831449948889965
7fe6e7ce9cb7559d,0.6592563424268923
7ff1d8c18a215751,0.5792465074378468
7ff20da52e205bf0,0.3935384029796503
802c127f63f955ed,0.17213003575770705
808ff2e869ff5d92,0.21346465307115467
80d5ce364722516b,-0.78773955389727
80dfd05ab759518f,0.6239919906042144
80e2038fd0555030,0.612962963748398
8142f060944c56fd,0.5258158491613162
8224627048195e4f,0.12442025576145838
822b5a4a2e075ace,0.6074944854851079
838c6ba50bd25cd5,0.0997783597947424
8419b5d5eab75027,0.5098214247870839
846947c0d14c5705,0.20893529578349718
84b13f58e18551a8,0.29446302395283613
854169aa74e95251,-0.49314860623969886
85fb576381c15527,-0.7280409286083244
86208267d61253c0,0.7806884285887787
8635030755615376,0.440480716778137
864f5df8a94a508e,0.6982314985113067
86a8eb25b4045aba,-0.7510572309858147
86c52dfec8425716,0.6618071612528998
86fbc624ea435e56,0.6511228880287763
873f4bc746a55d13,0.6674892517857627
8783e69e8b9d5d5c,-0.5572436769625989
8787fbb12fed5433,0.44802979959214345
87a04f063e505051,0.3722363299512816
87ec42ef94f75f0c,-0.7160983524708139
886df3cce3a95a83,0.2796751482476219
88757fb00fda507b,0.8230660003478667
88f9b4f87b6b5bd5,0.5213898269311689
895b56e6e7d1506f,0.4187157832992063
89a7b788217c5f67,0.7690367680264489
89ba731076de572c,-0.2647500518179901
89c4479f74c05538,0.8154697996682625
8a022198e6885aed,0.7651267574592763
8a0b4dd476055911,0.43546617791984354
8a5bb66e9bb65101,-0.2608165633774837
8a7b81e3d8ec589e,-0.13870209292962427
8ae2f982585058f2,-0.2543984727211031
8b0773eaa2375bbf,0.23263607193880934
8b3e9121fd57540f,-0.19965353058483046
8b744d45e7945aa5,0.8801046445831077
8b800af555d35794,0.3127061317861906
8b839595c4105c65,0.45457836207502683
8ba3bff293265674,0.45259890099707817
8ba72029d7d75a0c,0.494162068408779
8c1a989cd94c5c12,0.6723106033000116
8c4982f5d16e51a8,0.7728949513503907
8caca31e4dc357be,0.5306148746056496
8cf3b1868b2f5262,-0.4712865697122392
8d16e85f8f505b74,0.4327396789378332
8d76cc7ca097546b,-0.5853462110049931
8deb3aea4c075024,-0.7138775904670599
8dff3247e7415c0d,0.6781695722759438
8e475454489d5f5b,0.5614701080191927
8eb1bf4722515ad3,0.5183363180728344
8f24138692dc51a0,0.35301941735239856
8f7d5b80e1f85c3c,0.1846518502444452
8fb50dd1fb5552df,0.7117542588050352
8fc454e70d1554b7,0.4536733657578635
8fcd3f59e5d35e62,0.40587920884355616
8fe647ed2b7a5aee,0.6314317092580688
9069684898175278,0.6682202822288756
90c4cd28f0e55d46,0.45649574500858997
90cee81074335c3c,0.5436326867807394
90f5bf5743cf5df0,0.043773622653876965
91513086606a567e,0.8110459768656245
91c9748ec36d552e,-0.3994457511334262
91e6cce9eb7d5765,0.5253690930388708
9252ad8efde85a85,-0.19435493783995825
9257645ceccb550b,0.13627587656826018
9263d47ef82d5a88,-0.08735565729319478
928010107cd35cdd,0.5725908180010743
9288a151789f507b,-0.3247746086648081
9349bacb4a225ae3,0.5999392174312643
9356731128d95d59,0.38784196023393225
93a9927586995095,0.789736973060667
93aa103155cd5295,0.0883272359974127
9430278b77c05446,0.699263191492362
945dcb42cd645cc2,0.5966375441466544
94ae5d67804c539d,-0.10420518559025119
94cf3d2feed759ac,-0.3381572277037856
94e9664fcf2d5f9e,0.3977696112716171
94fd2d5eaaff5125,0.2759265844903256
951957b841e05cfa,0.09087984401697327
9551d9bffa515426,0.7499670443188985
9566c9689988532d,-0.30365950217657206
957d3c9491ba5b5b,0.49032056248979017
958b596dd699594a,-0.5353969453584291
96886b2d240e5275,0.7923978554017059
969763763ce754a4,-0.15191755604730062
9703fd67a8ba55e3,0.4105756584039884
972eb434cfd159e8,-0.38898724964839865
97de4a69dec65c80,-0.6242751339531647
97e38fdccf915283,0.2999539256259448
97f64f5b130055b0,0.7823153789944257
980c4467fdf156c4,0.38957235163422993
983b7ed08a4b5a88,0.4811370499170201
984be293f9195416,0.4126434579453106
988785170de957da,0.7515899268754646
98ad6d2817355b99,0.13354956216639197
990bd9b32e5d5f60,0.507197902365971
9956d04c0d275e7d,0.6277101544619862
99adfd4cd925504d,0.7758783805561102
99c663a7b4e15514,0.49192532472557465
99d1ae48071a5aec,-0.025810116012437056
9a78f0e3d0335345,0.27151763203934537
9a7fc4d0041650fc,-0.2744558813310671
9a83782a2cf85611,0.7769970613287146
9a90853892925989,0.5397400243613638
9ac1e7123b245486,-0.5315380575607598
9af521b071b75ede,0.29069012858938126
9b2f62944222523c,0.7548652547088222
9b500f26b0f8560e,0.5859450633859834
9bbb66957b9d5e1c,-0.2163455302720683
9c05edf9d6e85716,0.4944303814644776
9c16cb6c4f94521c,-0.33610754709139085
9c7f841d11e6542d,0.5103345203034438
9c83725ca24453f5,0.36192671419378547
9c9fd38ec0485088,0.5161166990926859
9cac2a2e22c25964,0.24303361152102002
9ce305abb88f5ad0,0.12325223473648489
9d67b6d20a0256c3,-0.7233131148724851
9d722cf10d7f5bd1,-0.18237653063791087
9dedf462b1c0528f,0.6768810162640241
9e326c77e25f526d,0.4917858792913013
9e454d3b139c5a3d,-0.016489278281479117
9e66bc21c0d4507d,0.4258921498193293
9e7acfb214dd58eb,-0.8961910861564135
9ed0f61a7d9551dd,0.7642702219495089
9eddebd4be385650,0.7477872017567739
9f4e94fa77b555dd,0.5228152732818918
9f7eb558c5125bca,0.8103605033684926
9fad4614acc251d6,0.5387908836253801
9fd73df50f1d5a2b,0.770832467939011
9fe72fe991c859f0,0.546135199254096
a02463c8a92d56ce,0.3319245397545694
a0283fb79a975f2c,0.34370381171164627
a11285de52f553a7,0.8936873471432448
a124b877d2b35519,-0.3191864799901191
a1bcc195c8e85f37,-0.31722254789457766
a28a2771a9fa5c1d,0.21484231282467336
a2c048ba29a85ad0,0.5127372174294891
a2e11073e3025626,0.018634069549093295
a3298b678d225d61,0.6318835517879804
a3d8003852145a71,0.3259912454452797
a3e94bd829b75673,0.1775901459375095
a3fa79234a9d5d7d,0.6421354782166783
a400f271c6cd51f6,-0.6012368442248147
a40383b62c8b5f0a,0.6042652069812436
a460f60f07f05098,-0.4297882314852607
a488a24ace4e5a0e,-0.07722692455889077
a49f197b94e15a20,0.3815533034084525
a4b7b2795e615efb,0.5306947866004471
a4c4b9cae9f356bb,0.33878554289256396
a4cf3a412034565a,-0.9182292527650031
a507cbf8c4055960,0.013597656862625316
a566b5f3bd0c5522,-0.6301104046191889
a57d242401f951f5,-0.19666526366519288
a5aa2c07692a5f9b,0.456476247113303
a65dd6d24f575771,-0.642505666046503
a68174740e5d53d2,0.8003206134908766
a73551f67ae95c4d,0.5723429137235476
a77cad5e29a5585e,0.4273150253751607
a801ebe0c8a55faf,-0.6636201911731612
a8263f179cca558d,0.8246696162242582
a84fec66330e5157,0.5620638937282403
a85370bd50145fbc,0.7319286377337607
a86e7f16bd64596a,-0.876130666473512
a880ac22dd045d21,0.5491828050609108
a893fc739c0b567c,0.8168193931159535
a8b0833c7a065b81,0.8000651061869668
a8c9f51e547a5fed,0.5716005410322552
a9134306f1575f88,-0.15601452847531866
a93ffd0f36b65714,0.8544175081177127
a9e5ed5e52b555bb,-0.7594158939218908
aa58d1ab2faa5746,0.7104795676898491
aac1853286fb586a,0.7519151383784424
aac897560e0f5dab,0.2900262289193683
ab000bda9ccf5150,0.6093372029595949
ab6ba1da1dd8592b,0.07503380340198437
ab7c0c62ea5d56df,0.3379472759297237
abd994ef714a595c,-0.2548343328911506
ac20d4e2400c58a9,0.30035914275408315
ac2dfd95a1e55c5e,0.49195817786274176
ac5b4b33a03c57fe,0.10993586890641996
ac940ab1e16558e9,0.49763142056068826
acb286057ba859da,-0.37104579504605434
aceba8d21dfe5d03,0.23447490684475616
acfc271e3c3d58fa,-0.30878901539468573
ad1af1160bd05ef7,0.36220222793153645
