token,feasibility,q_threshold,count,coverage,best_PDMS,top4_PDMS,global_oracle,compatibility_tax
40808270ce205b83,structural,95.0,30,True,95.96708957015406,95.92467484315597,97.44613336186157,1.479043791707511
40808270ce205b83,structural,97.5,31,True,95.96708957015406,95.92467484315597,97.44613336186157,1.479043791707511
40808270ce205b83,structural,100.0,192,True,97.44613336186157,97.39351762238138,97.44613336186157,0.0
86208267d61253c0,conservative,50.0,13,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,60.0,15,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,70.0,22,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,80.0,22,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,90.0,30,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,95.0,34,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,97.5,43,True,100.0,100.0,100.0,0.0
86208267d61253c0,conservative,100.0,192,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,50.0,13,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,60.0,15,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,70.0,22,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,80.0,22,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,90.0,30,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,95.0,34,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,97.5,43,True,100.0,100.0,100.0,0.0
86208267d61253c0,structural,100.0,192,True,100.0,100.0,100.0,0.0
f8268857204e554e,conservative,50.0,20,True,90.8671696124689,90.82337346196366,91.72295337845915,0.8557837659902532
f8268857204e554e,conservative,60.0,21,True,90.8671696124689,90.82462302101942,91.72295337845915,0.8557837659902532
f8268857204e554e,conservative,70.0,23,True,90.8671696124689,90.82462302101942,91.72295337845915,0.8557837659902532
f8268857204e554e,conservative,80.0,25,True,90.8671696124689,90.82462302101942,91.72295337845915,0.8557837659902532
f8268857204e554e,conservative,90.0,29,True,90.96948044241304,90.89210940656436,91.72295337845915,0.7534729360461085
f8268857204e554e,conservative,95.0,31,True,91.00418491717717,90.92692210553187,91.72295337845915,0.7187684612819822
f8268857204e554e,conservative,97.5,32,True,91.00418491717717,90.92692210553187,91.72295337845915,0.7187684612819822
f8268857204e554e,conservative,100.0,168,True,91.72295337845915,91.66405999921129,91.72295337845915,0.0
f8268857204e554e,structural,50.0,20,True,90.8671696124689,90.82337346196366,91.72295337845915,0.8557837659902532
f8268857204e554e,structural,60.0,21,True,90.8671696124689,90.82462302101942,91.72295337845915,0.8557837659902532
f8268857204e554e,structural,70.0,23,True,90.8671696124689,90.82462302101942,91.72295337845915,0.8557837659902532
f8268857204e554e,structural,80.0,25,True,90.8671696124689,90.82462302101942,91.72295337845915,0.8557837659902532
f8268857204e554e,structural,90.0,29,True,90.96948044241304,90.89210940656436,91.72295337845915,0.7534729360461085
f8268857204e554e,structural,95.0,31,True,91.00418491717717,90.92692210553187,91.72295337845915,0.7187684612819822
f8268857204e554e,structural,97.5,32,True,91.00418491717717,90.92692210553187,91.72295337845915,0.7187684612819822
f8268857204e554e,structural,100.0,192,True,91.72295337845915,91.66405999921129,91.72295337845915,0.0
1bf169a6aaf65858,conservative,50.0,13,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,60.0,19,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,70.0,22,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,80.0,26,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,90.0,31,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,95.0,35,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,97.5,43,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,conservative,100.0,191,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,50.0,13,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,60.0,19,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,70.0,22,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,80.0,26,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,90.0,31,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,95.0,35,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,97.5,43,True,100.0,100.0,100.0,0.0
1bf169a6aaf65858,structural,100.0,191,True,100.0,100.0,100.0,0.0
3764407c90d65df3,conservative,50.0,17,True,89.36374503971956,89.01161882739497,90.60628306825498,1.2425380285354208
3764407c90d65df3,conservative,60.0,22,True,89.54662704923432,89.27415631424158,90.60628306825498,1.0596560190206645
3764407c90d65df3,conservative,70.0,25,True,89.54662704923432,89.27604355143423,90.60628306825498,1.0596560190206645
3764407c90d65df3,conservative,80.0,27,True,89.54662704923432,89.27604355143423,90.60628306825498,1.0596560190206645
3764407c90d65df3,conservative,90.0,34,True,90.23770939258003,89.9615882740796,90.60628306825498,0.36857367567495203
3764407c90d65df3,conservative,95.0,35,True,90.23770939258003,89.9615882740796,90.60628306825498,0.36857367567495203
3764407c90d65df3,conservative,97.5,37,True,90.23770939258003,89.9615882740796,90.60628306825498,0.36857367567495203
3764407c90d65df3,conservative,100.0,192,True,90.60628306825498,90.5750249062144,90.60628306825498,0.0
3764407c90d65df3,structural,50.0,17,True,89.36374503971956,89.01161882739497,90.60628306825498,1.2425380285354208
3764407c90d65df3,structural,60.0,22,True,89.54662704923432,89.27415631424158,90.60628306825498,1.0596560190206645
3764407c90d65df3,structural,70.0,25,True,89.54662704923432,89.27604355143423,90.60628306825498,1.0596560190206645
3764407c90d65df3,structural,80.0,27,True,89.54662704923432,89.27604355143423,90.60628306825498,1.0596560190206645
3764407c90d65df3,structural,90.0,34,True,90.23770939258003,89.9615882740796,90.60628306825498,0.36857367567495203
3764407c90d65df3,structural,95.0,35,True,90.23770939258003,89.9615882740796,90.60628306825498,0.36857367567495203
3764407c90d65df3,structural,97.5,37,True,90.23770939258003,89.9615882740796,90.60628306825498,0.36857367567495203
3764407c90d65df3,structural,100.0,192,True,90.60628306825498,90.5750249062144,90.60628306825498,0.0
38cfd81687975661,conservative,50.0,17,True,94.85557002714896,94.77644589059169,97.67946430010551,2.823894272956551
38cfd81687975661,conservative,60.0,19,True,94.91846516319907,94.83427535782431,97.67946430010551,2.7609991369064346
38cfd81687975661,conservative,70.0,22,True,94.91846516319907,94.86849214185685,97.67946430010551,2.7609991369064346
38cfd81687975661,conservative,80.0,27,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,conservative,90.0,30,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,conservative,95.0,37,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,conservative,97.5,43,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,conservative,100.0,187,True,97.67946430010551,97.35969811347144,97.67946430010551,0.0
38cfd81687975661,structural,50.0,17,True,94.85557002714896,94.77644589059169,97.67946430010551,2.823894272956551
38cfd81687975661,structural,60.0,19,True,94.91846516319907,94.83427535782431,97.67946430010551,2.7609991369064346
38cfd81687975661,structural,70.0,22,True,94.91846516319907,94.86849214185685,97.67946430010551,2.7609991369064346
38cfd81687975661,structural,80.0,27,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,structural,90.0,30,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,structural,95.0,37,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,structural,97.5,43,True,94.94377573397784,94.92035830119097,97.67946430010551,2.7356885661276635
38cfd81687975661,structural,100.0,192,True,97.67946430010551,97.35969811347144,97.67946430010551,0.0
42e6895442ab5601,conservative,50.0,15,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,60.0,20,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,70.0,26,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,80.0,28,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,90.0,30,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,95.0,32,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,97.5,34,True,100.0,100.0,100.0,0.0
42e6895442ab5601,conservative,100.0,191,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,50.0,15,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,60.0,20,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,70.0,26,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,80.0,28,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,90.0,30,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,95.0,32,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,97.5,34,True,100.0,100.0,100.0,0.0
42e6895442ab5601,structural,100.0,191,True,100.0,100.0,100.0,0.0
b34272d337d350d2,conservative,50.0,18,True,80.54611891527315,80.50123477348086,86.2050268161886,5.658907900915452
b34272d337d350d2,conservative,60.0,22,True,80.5871965226623,80.53985229315425,86.2050268161886,5.6178302935263105
b34272d337d350d2,conservative,70.0,26,True,80.5871965226623,80.53985229315425,86.2050268161886,5.6178302935263105
b34272d337d350d2,conservative,80.0,27,True,80.92578349392919,80.64986179175692,86.2050268161886,5.279243322259418
b34272d337d350d2,conservative,90.0,27,True,80.92578349392919,80.64986179175692,86.2050268161886,5.279243322259418
b34272d337d350d2,conservative,95.0,29,True,80.92578349392919,80.69683752839768,86.2050268161886,5.279243322259418
b34272d337d350d2,conservative,97.5,29,True,80.92578349392919,80.69683752839768,86.2050268161886,5.279243322259418
b34272d337d350d2,conservative,100.0,192,True,86.2050268161886,86.17696246312732,86.2050268161886,0.0
b34272d337d350d2,structural,50.0,18,True,80.54611891527315,80.50123477348086,86.2050268161886,5.658907900915452
b34272d337d350d2,structural,60.0,22,True,80.5871965226623,80.53985229315425,86.2050268161886,5.6178302935263105
b34272d337d350d2,structural,70.0,26,True,80.5871965226623,80.53985229315425,86.2050268161886,5.6178302935263105
b34272d337d350d2,structural,80.0,27,True,80.92578349392919,80.64986179175692,86.2050268161886,5.279243322259418
b34272d337d350d2,structural,90.0,27,True,80.92578349392919,80.64986179175692,86.2050268161886,5.279243322259418
b34272d337d350d2,structural,95.0,29,True,80.92578349392919,80.69683752839768,86.2050268161886,5.279243322259418
b34272d337d350d2,structural,97.5,29,True,80.92578349392919,80.69683752839768,86.2050268161886,5.279243322259418
b34272d337d350d2,structural,100.0,192,True,86.2050268161886,86.17696246312732,86.2050268161886,0.0
b23ede9a183b5b71,conservative,50.0,15,True,89.93976518757415,89.79393212577655,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,60.0,18,True,89.93976518757415,89.80708459367538,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,70.0,20,True,89.93976518757415,89.80708459367538,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,80.0,24,True,89.93976518757415,89.82676210124154,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,90.0,27,True,89.93976518757415,89.865724362485,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,95.0,29,True,89.93976518757415,89.865724362485,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,97.5,31,True,89.93976518757415,89.865724362485,92.85206996339541,2.912304775821255
b23ede9a183b5b71,conservative,100.0,192,True,92.85206996339541,92.79751828680115,92.85206996339541,0.0
b23ede9a183b5b71,structural,50.0,15,True,89.93976518757415,89.79393212577655,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,60.0,18,True,89.93976518757415,89.80708459367538,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,70.0,20,True,89.93976518757415,89.80708459367538,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,80.0,24,True,89.93976518757415,89.82676210124154,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,90.0,27,True,89.93976518757415,89.865724362485,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,95.0,29,True,89.93976518757415,89.865724362485,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,97.5,31,True,89.93976518757415,89.865724362485,92.85206996339541,2.912304775821255
b23ede9a183b5b71,structural,100.0,192,True,92.85206996339541,92.79751828680115,92.85206996339541,0.0
fff951eab9f45288,conservative,50.0,10,True,90.99406540639015,90.8240119354181,96.34205046973507,5.347985063344922
fff951eab9f45288,conservative,60.0,13,True,90.99406540639015,90.89984166510403,96.34205046973507,5.347985063344922
fff951eab9f45288,conservative,70.0,17,True,91.12899534774165,91.01835140629356,96.34205046973507,5.2130551219934205
fff951eab9f45288,conservative,80.0,27,True,91.12899534774165,91.03437437232076,96.34205046973507,5.2130551219934205
fff951eab9f45288,conservative,90.0,32,True,91.12899534774165,91.03437437232076,96.34205046973507,5.2130551219934205
fff951eab9f45288,conservative,95.0,71,True,91.35012896862543,91.1948264952916,96.34205046973507,4.991921501109644
fff951eab9f45288,conservative,97.5,79,True,91.35012896862543,91.21993590328185,96.34205046973507,4.991921501109644
fff951eab9f45288,conservative,100.0,192,True,96.34205046973507,96.18103880982171,96.34205046973507,0.0
fff951eab9f45288,structural,50.0,10,True,90.99406540639015,90.8240119354181,96.34205046973507,5.347985063344922
fff951eab9f45288,structural,60.0,13,True,90.99406540639015,90.89984166510403,96.34205046973507,5.347985063344922
fff951eab9f45288,structural,70.0,17,True,91.12899534774165,91.01835140629356,96.34205046973507,5.2130551219934205
fff951eab9f45288,structural,80.0,27,True,91.12899534774165,91.03437437232076,96.34205046973507,5.2130551219934205
fff951eab9f45288,structural,90.0,32,True,91.12899534774165,91.03437437232076,96.34205046973507,5.2130551219934205
fff951eab9f45288,structural,95.0,71,True,91.35012896862543,91.1948264952916,96.34205046973507,4.991921501109644
fff951eab9f45288,structural,97.5,79,True,91.35012896862543,91.21993590328185,96.34205046973507,4.991921501109644
fff951eab9f45288,structural,100.0,192,True,96.34205046973507,96.18103880982171,96.34205046973507,0.0
4fa9113617d254d4,conservative,50.0,16,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,60.0,22,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,70.0,24,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,80.0,25,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,90.0,28,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,95.0,37,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,97.5,38,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,conservative,100.0,192,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,50.0,16,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,60.0,22,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,70.0,24,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,80.0,25,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,90.0,28,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,95.0,37,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,97.5,38,True,100.0,100.0,100.0,0.0
4fa9113617d254d4,structural,100.0,192,True,100.0,100.0,100.0,0.0
988785170de957da,conservative,50.0,16,True,93.74424352188329,93.62386066448593,96.02514702774005,2.280903505856756
988785170de957da,conservative,60.0,19,True,93.81728972964041,93.69615873648488,96.02514702774005,2.20785729809964
988785170de957da,conservative,70.0,24,True,93.98010364404286,93.80185328711286,96.02514702774005,2.045043383697191
988785170de957da,conservative,80.0,27,True,93.98010364404286,93.80185328711286,96.02514702774005,2.045043383697191
988785170de957da,conservative,90.0,32,True,94.08316450074246,94.00170674972311,96.02514702774005,1.9419825269975917
988785170de957da,conservative,95.0,34,True,94.16265779426843,94.05692732237252,96.02514702774005,1.8624892334716208
988785170de957da,conservative,97.5,36,True,94.16265779426843,94.09737347622183,96.02514702774005,1.8624892334716208
988785170de957da,conservative,100.0,192,True,96.02514702774005,95.95226600961817,96.02514702774005,0.0
988785170de957da,structural,50.0,16,True,93.74424352188329,93.62386066448593,96.02514702774005,2.280903505856756
988785170de957da,structural,60.0,19,True,93.81728972964041,93.69615873648488,96.02514702774005,2.20785729809964
988785170de957da,structural,70.0,24,True,93.98010364404286,93.80185328711286,96.02514702774005,2.045043383697191
988785170de957da,structural,80.0,27,True,93.98010364404286,93.80185328711286,96.02514702774005,2.045043383697191
988785170de957da,structural,90.0,32,True,94.08316450074246,94.00170674972311,96.02514702774005,1.9419825269975917
988785170de957da,structural,95.0,34,True,94.16265779426843,94.05692732237252,96.02514702774005,1.8624892334716208
988785170de957da,structural,97.5,36,True,94.16265779426843,94.09737347622183,96.02514702774005,1.8624892334716208
988785170de957da,structural,100.0,192,True,96.02514702774005,95.95226600961817,96.02514702774005,0.0
046b1cc13f0d5f9d,conservative,50.0,18,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,60.0,19,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,70.0,23,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,80.0,26,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,90.0,29,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,95.0,32,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,97.5,32,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,conservative,100.0,192,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,50.0,18,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,60.0,19,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,70.0,23,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,80.0,26,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,90.0,29,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,95.0,32,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,97.5,32,True,100.0,100.0,100.0,0.0
046b1cc13f0d5f9d,structural,100.0,192,True,100.0,100.0,100.0,0.0
d7fbd35a0f315447,conservative,50.0,21,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,60.0,26,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,70.0,26,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,80.0,26,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,90.0,32,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,95.0,39,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,97.5,52,True,97.23294297506413,97.09673332604947,99.15430488831576,1.92136191325163
d7fbd35a0f315447,conservative,100.0,192,True,99.15430488831576,98.87814202898173,99.15430488831576,0.0
d7fbd35a0f315447,structural,50.0,21,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,60.0,26,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,70.0,26,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,80.0,26,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,90.0,32,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,95.0,39,True,97.23294297506413,97.04148915972121,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,97.5,52,True,97.23294297506413,97.09673332604947,99.15430488831576,1.92136191325163
d7fbd35a0f315447,structural,100.0,192,True,99.15430488831576,98.87814202898173,99.15430488831576,0.0
951957b841e05cfa,conservative,50.0,9,True,88.76254344827001,88.66085594865487,90.26541838632753,1.5028749380575164
951957b841e05cfa,conservative,60.0,14,True,89.75755632034961,88.95820452398647,90.26541838632753,0.5078620659779176
951957b841e05cfa,conservative,70.0,17,True,89.75755632034961,89.05574514997522,90.26541838632753,0.5078620659779176
951957b841e05cfa,conservative,80.0,20,True,89.75755632034961,89.05574514997522,90.26541838632753,0.5078620659779176
951957b841e05cfa,conservative,90.0,26,True,90.10920292938106,89.65383245957771,90.26541838632753,0.15621545694646954
951957b841e05cfa,conservative,95.0,30,True,90.10920292938106,89.91979021576236,90.26541838632753,0.15621545694646954
951957b841e05cfa,conservative,97.5,36,True,90.10920292938106,89.91979021576236,90.26541838632753,0.15621545694646954
951957b841e05cfa,conservative,100.0,191,True,90.26541838632753,90.1811965399461,90.26541838632753,0.0
951957b841e05cfa,structural,50.0,9,True,88.76254344827001,88.66085594865487,90.26541838632753,1.5028749380575164
951957b841e05cfa,structural,60.0,14,True,89.75755632034961,88.95820452398647,90.26541838632753,0.5078620659779176
951957b841e05cfa,structural,70.0,17,True,89.75755632034961,89.05574514997522,90.26541838632753,0.5078620659779176
951957b841e05cfa,structural,80.0,20,True,89.75755632034961,89.05574514997522,90.26541838632753,0.5078620659779176
951957b841e05cfa,structural,90.0,26,True,90.10920292938106,89.65383245957771,90.26541838632753,0.15621545694646954
951957b841e05cfa,structural,95.0,30,True,90.10920292938106,89.91979021576236,90.26541838632753,0.15621545694646954
951957b841e05cfa,structural,97.5,36,True,90.10920292938106,89.91979021576236,90.26541838632753,0.15621545694646954
