method,seed,token,gain_AUC,gain_per_100_updates
conditional_pc,1701,66d5a6841d835e3a,4.699838597571065,4.913892721813163
conditional_pc,1701,675f0d4dff9c5318,0.0,0.0
conditional_pc,1701,6848c7497a065ae0,5.570233487156532,5.304984273482412
conditional_pc,1701,685c110d6a615ff8,0.0,0.0
conditional_pc,1701,68f3beae8cd25dba,-0.32392328267351317,-0.17252405555145794
conditional_pc,1701,69cd8ef1721f550d,0.0,0.0
conditional_pc,1701,6b5978b04dc85323,-1.6185918670795665,-2.9273202086885033
conditional_pc,1701,6be7246860e057c8,0.0,0.0
conditional_pc,1701,6c0b6e4fdf005a81,0.27102915146583356,0.258123001396032
conditional_pc,1701,6c0dbda0d8e45ae9,0.0,0.0
conditional_pc,1701,6ca255559e0350a5,-0.502813818317048,-0.12623019824605888
conditional_pc,1701,6ca6a1a4f3dc5d85,0.8813449616064749,-1.1236333704378993
conditional_pc,1701,6cc16446dbe45353,3.606608169421662,2.5335259623981896
conditional_pc,1701,6ee8095e2d8b599c,-2.682792137834069,-2.482582782438411
conditional_pc,1701,6f2a7bf7cf275dd3,-65.64867424242425,-72.79829545454545
conditional_pc,1701,6f31d072740b5885,-0.6816661051805242,-0.66023065623775
conditional_pc,1701,6f471ee76c595c92,0.0,0.0
conditional_pc,1701,70d9d2c73e4155d4,0.30137896933007435,0.6830815941883115
conditional_pc,1701,70fb14aa330a5e1a,0.0,0.0
conditional_pc,1701,71452581394b54da,-10.568272608116061,-0.5578967552141928
conditional_pc,1701,727278e9914354b1,-2.606979076067525,0.0012742101382653718
conditional_pc,1701,738c5da7a06d554c,-2.955331452649223,0.8759227838591501
conditional_pc,1701,74356ec7c3d15e10,-0.8802269954673779,-0.2054026454445596
conditional_pc,1701,75341958391d5aba,0.0,0.0
conditional_pc,1701,7592a60634a65972,0.6741410225681079,0.8278583209663798
conditional_pc,1701,75b56424b7eb5ac6,0.0,0.0
conditional_pc,1701,7640be138ae05408,-22.727272727272727,0.0
conditional_pc,1701,772bea477f415d7e,-0.8877840909090909,0.0
conditional_pc,1701,775b0dd554395fa3,0.0,0.0
conditional_pc,1701,79d01df5793f5d1a,1.2943195723682255,1.1009300302812748
conditional_pc,1701,79ebfc1d85bf5a51,-0.06207152636371531,-1.3914585103716413
conditional_pc,1701,7ae1fa9094f355c5,-19.767992424242426,0.0
conditional_pc,1701,7b20cfb388a15b3d,-0.6134105916282799,-0.36581289232906694
conditional_pc,1701,7b79090489c95c0b,-2.5347931975782445,-8.076675281512022
conditional_pc,1701,7cfa2141cf77549d,5.948153409090907,8.877840909090908
conditional_pc,1701,7da1df98fb8e5af0,0.0,0.0
conditional_pc,1701,7e6335968cbb5318,0.36809292304150887,0.2674080986404254
conditional_pc,1701,7eb9b36921b25d5b,-3.326421993212031,-5.433747113939273
conditional_pc,1701,7ecb22e3bba55b12,0.13103954768199796,0.554969977692782
conditional_pc,1701,7f35bb1a29c1549f,-17.45864232702539,-21.81986217968021
conditional_pc,1701,7f3aa59671c45291,0.0,0.0
conditional_pc,1701,802c127f63f955ed,3.7814471610999383,2.829752785985859
conditional_pc,1701,80dfd05ab759518f,1.5691867306063734,1.476861438567738
conditional_pc,1701,86208267d61253c0,0.003075451155023824,0.015922442465536462
conditional_pc,1701,873f4bc746a55d13,-81.1612215909091,-70.66761363636364
conditional_pc,1701,8783e69e8b9d5d5c,-0.37806124211713216,-0.34853554982528967
conditional_pc,1701,8787fbb12fed5433,-28.790945765286228,-0.6309849061337951
conditional_pc,1701,89a7b788217c5f67,0.0,0.0
conditional_pc,1701,89c4479f74c05538,0.0,0.0
conditional_pc,1701,8a022198e6885aed,7.788407926693807,7.412933368039076
conditional_pc,1701,8a5bb66e9bb65101,3.6945281136874173,4.387419988118391
conditional_pc,1701,8b0773eaa2375bbf,0.1911751017974055,0.14179839271446584
conditional_pc,1701,8b744d45e7945aa5,0.0,0.0
conditional_pc,1701,8b800af555d35794,0.0,0.0
conditional_pc,1701,8caca31e4dc357be,-0.278153839154003,0.36106254973665325
conditional_pc,1701,8d76cc7ca097546b,-18.169981060606062,-36.69507575757575
conditional_pc,1701,8e475454489d5f5b,6.2508335567476365,6.045533104659856
conditional_pc,1701,8fb50dd1fb5552df,0.0,0.0
conditional_pc,1701,8fcd3f59e5d35e62,-21.167883328018412,-0.007784838741028724
conditional_pc,1701,8fe647ed2b7a5aee,0.15670423655790894,0.22252422211756404
conditional_pc,1701,90c4cd28f0e55d46,1.0949337121212201,1.18371212121213
conditional_pc,1701,91513086606a567e,0.0,0.0
conditional_pc,1701,9252ad8efde85a85,-50.850410016152644,-0.01594441504676328
conditional_pc,1701,9288a151789f507b,-1.0245244076376125,-0.30237554505055964
conditional_pc,1701,9356731128d95d59,-19.35269046565046,0.4658666413353465
conditional_pc,1701,945dcb42cd645cc2,4.873980344956774,6.774553230829371
conditional_pc,1701,94fd2d5eaaff5125,0.62490515951052,0.9836448745439245
conditional_pc,1701,9551d9bffa515426,-2.071496212121211,0.0
conditional_pc,1701,9566c9689988532d,6.310950126327632,6.771386483948396
conditional_pc,1701,97de4a69dec65c80,4.775037971385926,5.406539254249248
conditional_pc,1701,97e38fdccf915283,0.0,0.0
conditional_pc,1701,97f64f5b130055b0,9.826505981849385,10.601439716394106
conditional_pc,1701,98ad6d2817355b99,0.0,0.0
conditional_pc,1701,9956d04c0d275e7d,0.0,0.0
conditional_pc,1701,9a78f0e3d0335345,-25.83451704545455,22.96401515151515
conditional_pc,1701,9ac1e7123b245486,7.726283619948376,8.371517701702619
conditional_pc,1701,9dedf462b1c0528f,-0.9053811168068706,-0.3299191660869254
conditional_pc,1701,9e66bc21c0d4507d,0.0,0.0
conditional_pc,1701,9eddebd4be385650,-38.65182990048444,0.5140818859805502
conditional_pc,1701,9fd73df50f1d5a2b,-0.05591536280772919,-0.24301682725047674
conditional_pc,1701,a0283fb79a975f2c,-3.347928157278527,-11.975626225832809
conditional_pc,1701,a124b877d2b35519,0.0,0.0
conditional_pc,1701,a1bcc195c8e85f37,-0.8774966303010743,-1.0281173884502888
conditional_pc,1701,a2e11073e3025626,0.0,0.0
conditional_pc,1701,a40383b62c8b5f0a,0.0,0.0
conditional_pc,1701,a49f197b94e15a20,0.23145437029170263,0.508414463044912
conditional_pc,1701,a4cf3a412034565a,-0.14834420457304728,-0.276576705361022
conditional_pc,1701,a57d242401f951f5,-18.673854425835703,-36.25105277543454
conditional_pc,1701,a5aa2c07692a5f9b,0.0,0.0
conditional_pc,1701,a68174740e5d53d2,-2.060963502055333,-1.9153461578438489
conditional_pc,1701,a73551f67ae95c4d,4.204941038260741,4.738167631942645
conditional_pc,1701,a77cad5e29a5585e,-29.173846212967696,-0.44259815397110586
conditional_pc,1701,a93ffd0f36b65714,0.0,0.0
conditional_pc,1701,aac897560e0f5dab,-0.48860990334903803,-0.8192230685028531
conditional_pc,1701,abd994ef714a595c,0.0,0.0
conditional_pc,1701,ac2dfd95a1e55c5e,-1.471695498084118,-5.419868959996576
conditional_pc,1701,ac940ab1e16558e9,0.0,0.0
conditional_pc,1701,acb286057ba859da,-0.007775079526029768,0.0
conditional_pc,1701,acfc271e3c3d58fa,0.4311316324632738,0.7332918345023839
conditional_pc,1701,ad8019f55bc554de,0.0,0.0
conditional_pc,1701,ada4bd96b21350f3,0.0,0.0
conditional_pc,1701,ade775b8413358d6,0.0,0.0
conditional_pc,1701,af16ba268df55dca,-2.0703036783759994,-2.8616393249929732
conditional_pc,1701,b003c9652cb05ffd,0.0,0.0
conditional_pc,1701,b1e88b8722105d53,-0.23678697857091374,-1.629482697767938
conditional_pc,1701,b23ede9a183b5b71,-0.3011322941524726,0.052813815771990194
conditional_pc,1701,b23f3d728c08529f,0.0,0.0
conditional_pc,1701,b3a6f577c20d5eb3,-0.10023356094483143,0.0038090300527280556
conditional_pc,1701,b4322d76ebf8569f,-1.755254419554395,-1.3310890066978232
conditional_pc,1701,b46befc3e5a756ec,-0.21285999721114865,-0.848069801177228
conditional_pc,1701,b4e37918a3075f27,0.422237831343344,0.01878225622027168
conditional_pc,1701,b512bc2c568d5b7a,0.0,0.0
conditional_pc,1701,b548689d07d15535,0.0003731472530432711,0.3020490268536946
conditional_pc,1701,b5a136c8bff95db6,-0.35511363636363635,0.0
conditional_pc,1701,b63b325909a058c9,1.0784864926756816,0.8164938782154251
conditional_pc,1701,b940d77be0d45ec9,-1.549986981541945,-0.9568950744602619
conditional_pc,1701,ba1ace8df74d5f7b,1.3332908207334522,1.521928864399252
conditional_pc,1701,bae5037e472250dc,5.98542088217007,6.673234906669812
conditional_pc,1701,bc5eb52653bc5031,-0.2856050328747886,-0.5228359872885914
conditional_pc,1701,be6fe40f664154d7,8.901175170053609,8.414700653230046
conditional_pc,1701,bf6158f005f956ae,4.788720124526655,6.305481986787591
conditional_pc,1701,bf78c475adfb5eb1,-0.0682875541948333,-0.059016434819470345
conditional_pc,1701,bfabfb64124e5563,-0.5918560606060617,0.0
conditional_pc,1701,c17be2d2a6f65008,2.2079640681146455,2.0193679687491537
conditional_pc,1701,c1ae700926d4577c,10.284773034013195,10.000171292615816
conditional_pc,1701,c402a7eb498a5736,2.742951586316694,2.646392126801102
conditional_pc,1701,c6fcfafbbe7a59f8,0.32023655614628216,0.29732320618300245
conditional_pc,1701,c72fac839d7b5bdf,-33.312822886517566,0.5314005400023415
conditional_pc,1701,c82e95254649534e,0.0,0.0
conditional_pc,1701,c83e41bd3afa534c,-1.3038888373460573,-1.2159977549254108
conditional_pc,1701,c84f1984d6e459d4,0.0,0.0
conditional_pc,1701,c8b4c92530f15b8e,-0.3292016073204687,-0.5358616129237377
conditional_pc,1701,caaf3bef91ac58a3,0.38364696007366333,0.40678547941356863
conditional_pc,1701,cbaf3221997c55be,-0.912384268948475,-1.167440164838625
conditional_pc,1701,cc3160abbcbb543a,0.12359486494028328,0.5382189698342188
conditional_pc,1701,cc94486698ff58d1,3.4056565473707887,3.6079533134413957
conditional_pc,1701,cd01f21ff39d541a,0.0,0.0
conditional_pc,1701,cdf23d07ec42535e,-0.45081326941667044,-0.28992425034225927
conditional_pc,1701,cec9570f9fd3504b,-22.37215909090909,0.0
conditional_pc,1701,d57a735214e65851,0.0,0.0
conditional_pc,1701,d69754f18e1b5816,-0.48155721631721543,-0.7627790144070963
conditional_pc,1701,d92fd7e6c01d503b,0.0,0.0
conditional_pc,1701,da088bb9d4fb5d0e,-6.105791626923174,0.5049112972954426
conditional_pc,1701,daaed109e7eb5f66,-0.36255093825316725,-0.6420859724670436
conditional_pc,1701,db4611f3cf8a5db7,-0.40279813554226834,-0.5574599503241793
conditional_pc,1701,db5aa5f382f25aaa,4.212669928339578,5.734437998410636
conditional_pc,1701,dc2a30b4130f5ab4,-6.747159090909091,0.0
conditional_pc,1701,dc76a771066b5553,-0.11258994313377454,0.3232591002898873
conditional_pc,1701,dd175b6e08565a4e,15.67120356088311,16.584161560302885
conditional_pc,1701,de0fb293bb4859e7,1.33899928588945,0.20547103156706661
conditional_pc,1701,de37d906807d5da4,-22.727272727272727,0.0
conditional_pc,1701,de8c2538d4305d9d,0.26006073280974623,0.14211893521310126
conditional_pc,1701,de9dfb594099510e,0.13312954277311337,0.12679004073629843
conditional_pc,1701,df51d2fef8c25f56,0.0,0.0
conditional_pc,1701,dfdc23aed4e95e49,0.0,0.0
conditional_pc,1701,e1b0455379fd5adf,-17.755681818181817,0.0
conditional_pc,1701,e1b339d45b635f03,-0.5351546912963246,0.047491166404553684
conditional_pc,1701,e47dc9b07dd857a3,72.62723029776718,32.146575542848005
conditional_pc,1701,e4fda5ede9c657f1,3.2985537751005993,2.9814547193419503
conditional_pc,1701,e5acc98f52f458cc,1.8819168877462908,2.0347214000389484
conditional_pc,1701,e671280656f55009,-26.445685641519194,0.45453334870968964
conditional_pc,1701,e8991ab64afb5db6,-0.5635687178758207,0.0
conditional_pc,1701,e9b0d4743b3f5256,-0.3995028409090909,0.0
conditional_pc,1701,e9cd4fda706e5516,0.0,0.0
conditional_pc,1701,e9f4daa7d910568c,-65.02381552238326,-14.348581792420859
conditional_pc,1701,ea808fbdaf2a5375,0.0,0.0
conditional_pc,1701,eb2ede89ad9b5a6e,-0.32835828918930976,0.16995579220361182
conditional_pc,1701,ec646e4956125fcf,-16.584389729612806,-0.36559504665490294
conditional_pc,1701,ec765c8fe97a51bd,0.9033489950880335,1.4536818750413647
conditional_pc,1701,ed47cee1c67e5d43,-3.312013712845547,-0.102958353612789
conditional_pc,1701,edfca2d846ee5acf,-0.34691264253492,-0.8245338469413225
conditional_pc,1701,ee05069c50295595,4.474431818181818,4.261363636363636
conditional_pc,1701,efad2708409b5834,0.0,0.0
conditional_pc,1701,efd13cf71f83504e,0.0,0.0
conditional_pc,1701,f06dec0352685bd7,2.423093637167311,2.513589694506312
conditional_pc,1701,f0d107fb359953ff,-0.3239199244777101,-0.18419520290556401
conditional_pc,1701,f11aede9f6665b09,8.767495810309406,8.080256152405758
conditional_pc,1701,f1aa5d5ed7c65114,0.6546050244241609,0.84751182550199
conditional_pc,1701,f22f6cb0966f5ddf,0.8312651523383782,0.8841411640502952
conditional_pc,1701,f5134ec4baf153c9,4.057544000596513,5.397335721699079
conditional_pc,1701,f6a1a2760a7b57a4,-19.0011960489388,-39.25898045656071
conditional_pc,1701,f80fe289f8135602,-16.72917035068568,0.43300732909563844
conditional_pc,1701,f96a48c3bcd45c50,-6.0499122075199265,-0.005432503296586591
conditional_pc,1701,fa00af6ecc8a5cb4,-0.8882567157319834,-0.47175510011513205
conditional_pc,1701,fad9e78a17825042,4.7708572610495015,6.342139591281841
conditional_pc,1701,fead2572a884512c,-0.4652519777612767,-0.09675144382901574
conditional_pc,2903,046b1cc13f0d5f9d,0.0,0.0
conditional_pc,2903,053ae221b0d351f5,4.854877653138246,4.868993404760018
conditional_pc,2903,05f01335f6e15d86,-0.3459333563197094,0.4507907230157829
conditional_pc,2903,06f781885ea25f20,0.25320367952273803,-0.21242607272632408
conditional_pc,2903,071d2ff38b4855ed,5.5038516686889825,6.17699422297968
conditional_pc,2903,076f5a91273050e6,0.0,0.0
conditional_pc,2903,07bd6c8c7de152a6,-1.2784090909090908,0.0
conditional_pc,2903,0827c1c05e0e5596,9.64133522727273,-1.0061553030303052
conditional_pc,2903,089107cd2d6354e0,-0.29592803030303244,0.0
conditional_pc,2903,089b0ec6d7d35c09,0.0,0.0
conditional_pc,2903,095eafbb5c8f5b02,2.2595429143174592,2.6972914095277645
conditional_pc,2903,09c3d9dbca6455e5,0.0,0.0
conditional_pc,2903,0a02ef840f2d5d8e,-0.20939208749621488,-0.5804765603745662
conditional_pc,2903,0a87bb919dbb58b6,0.15313053270493915,0.00040557469259541983
conditional_pc,2903,0b9f2aceebbf5003,0.0,0.0
conditional_pc,2903,0eea4103d56352dd,0.0,0.0
conditional_pc,2903,12115c5ca1215fb7,-7.488559704486062,-0.04754393392376115
conditional_pc,2903,121fdf5f01785268,-3.923006274032507,-5.0734843452339495
conditional_pc,2903,123b77fa26425ac1,-0.243809037474637,-0.538004950418334
conditional_pc,2903,130e725a1594571f,0.1552996105014295,0.06494540315096421
conditional_pc,2903,1361ba1955125852,0.4104476695576402,0.7068131880434045
conditional_pc,2903,1381f484e75c565a,-0.07846681324906254,0.23492827119403098
conditional_pc,2903,13f740d88bf75471,0.21032506543733573,0.3029026822889591
conditional_pc,2903,14d0749e1fc85004,2.8040233205831835,5.2372184270479165
conditional_pc,2903,160a7c3cbeee5f8b,0.0,0.0
conditional_pc,2903,161154cbf4245a3d,-1.7114254432713722,-2.3989730519328263
conditional_pc,2903,165b4475bd6b5188,-14.50044486212718,5.796807735950748
conditional_pc,2903,190b153cfd3b5302,-0.2923378913971707,-0.6646435535390341
conditional_pc,2903,1971c4278e675b9d,0.3577766205638882,0.5530334424556765
conditional_pc,2903,1b7a2afa56df5d20,1.0828097682665965,1.5497657218007403
conditional_pc,2903,1ce58516c7675036,0.0,0.0
conditional_pc,2903,1d0a4f1f6cbd5e38,0.0,0.0
conditional_pc,2903,1d45b9d20e9d5f92,0.5555663412137742,0.5399797822622723
conditional_pc,2903,21249a2d4eb25ed6,0.0,0.0
conditional_pc,2903,22dddd249c8e5fe4,4.013497184340137,4.788049447100646
conditional_pc,2903,2320cdddd8465622,0.0,0.0
conditional_pc,2903,23724912b8f153f0,0.0,0.0
conditional_pc,2903,25652aabb1615c8d,1.095588920588244,1.7420453736656845
conditional_pc,2903,25822d3d04305af8,0.0,0.0
conditional_pc,2903,2639525675535145,0.10856579005468348,0.10339599052826998
conditional_pc,2903,26e0f72c031b5f07,0.0,0.0
conditional_pc,2903,289087a782995ef0,0.0,0.0
conditional_pc,2903,28c5133d23575e81,-1.0440536094661532,-0.8196512962489841
conditional_pc,2903,2a2403c9b08b53ac,1.0053637430860007,1.1605270854021073
conditional_pc,2903,2ab1b3941f7153cb,-0.15261559671524855,-0.08299518653744413
conditional_pc,2903,2ad520fb925f5ace,2.1345112643560475,2.047656761585663
conditional_pc,2903,2b07bad4bce156cd,-0.08156471159945898,-0.0003852583753365996
conditional_pc,2903,2b2663b56a6555a2,65.26988636363636,72.44318181818183
conditional_pc,2903,2b9bcbd586b55042,-0.758240192015987,-1.4587205702974224
conditional_pc,2903,2c772a570884587c,0.0,0.0
conditional_pc,2903,2ce54722e81a5726,-0.29592803030303244,0.0
conditional_pc,2903,2d1c26e4b5895e96,-1.6193010947107382,-1.5626534767533748
conditional_pc,2903,2d6b6f9cbf895767,-1.5235430646810046,-1.3611059201456044
conditional_pc,2903,2e2bb8bb71265998,3.167977839797387,3.85005965371921
conditional_pc,2903,2eaf758421aa5190,4.743949819493314,5.073736339473772
conditional_pc,2903,2f875dc108ed572f,-0.147964015151513,0.0
conditional_pc,2903,2fbab9ffc3fe5a5d,0.0,0.0
conditional_pc,2903,2fd40c15042e53d4,0.0,0.0
conditional_pc,2903,305b1bf4e7f45522,-0.6062228287096868,0.03802852581630005
conditional_pc,2903,312f7d68b7845c0f,0.0,0.0
conditional_pc,2903,3138ce4847ee5007,0.42687334306787506,1.188887793397878
conditional_pc,2903,32516745ea1b59ef,1.7668776895337288,1.9825154470922515
conditional_pc,2903,3387bab95d41528a,0.2072924862800818,0.6567470908053963
conditional_pc,2903,339d5c1111125971,0.10251578195913037,0.4704639757101926
conditional_pc,2903,350714230cb55761,0.0,0.0
conditional_pc,2903,35e2f788f41851c0,3.237466400948171,3.613743266048498
conditional_pc,2903,36c5c837df3259f8,0.18850387405746652,0.43535387152442956
conditional_pc,2903,36f37eab352d5150,0.0,0.0
conditional_pc,2903,377030639621540e,-0.9040536679195335,-2.4574362261772107
conditional_pc,2903,377d9bb5bb125691,-1.4430660422827704,-1.660582329541401
conditional_pc,2903,37ab6257bb545b45,2.303803060901031,23.588511154317537
conditional_pc,2903,38cfd81687975661,0.7739810980289671,0.9345999889353607
conditional_pc,2903,39fe00229f7b5ac4,1.0126411275403244,1.3270679193232644
conditional_pc,2903,3a4cfdd4bfa55a5e,-3.1324850662508337,-3.983308778667627
conditional_pc,2903,3c297001ef2d5acb,2.8718384031545265,3.255051528759636
conditional_pc,2903,3c30c0c940045ac2,5.4403842362928865,6.524061858740954
conditional_pc,2903,3e58b4e75b4d5910,0.0,0.0
conditional_pc,2903,3f67a285648156d8,0.12997980161725503,0.5192055893745362
conditional_pc,2903,42e6895442ab5601,0.0,0.0
conditional_pc,2903,43df192ed9125ff3,0.0,0.0
conditional_pc,2903,45e7e76381d85846,0.0,0.0
