token,log,contrast,metric,old,new_center_old_residual,old_center_new_residual,new,total_gain,center_contribution,residual_shape_contribution
046b1cc13f0d5f9d,2021.10.06.17.08.46_veh-28_00498_00621,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
d7fbd35a0f315447,2021.06.09.17.37.09_veh-12_00151_00393,official_il__grpo_9041,PDMS,96.46860658578647,98.46551332914136,96.46971078893864,98.46660114337756,1.997994557591085,1.9968985488969155,0.0010960086941693
951957b841e05cfa,2021.07.09.23.23.48_veh-26_02228_04624,official_il__grpo_9041,PDMS,88.34715948694756,87.1174813791313,88.34706958215999,87.11551797249669,-1.231641514450871,-1.2306148587397772,-0.0010266557110938
61db822891625c3b,2021.06.09.17.23.18_veh-38_04782_05228,official_il__grpo_9041,PDMS,91.5607182909487,92.28702131579168,91.56066609434578,92.2869570988841,0.7262388079354025,0.7262970146906511,-5.820675524859098e-05
759e9e451eba5b47,2021.06.14.14.25.15_veh-26_05108_05312,official_il__grpo_9041,PDMS,96.96910324219344,99.98680828520368,96.96905279280516,100.0,3.0308967578065733,3.024326125102533,0.0065706327040402
9c05edf9d6e85716,2021.06.23.16.52.00_veh-26_01043_03099,official_il__grpo_9041,PDMS,91.31529573904052,99.94659937347002,91.3880567315852,99.95411408952631,8.638818350485792,8.598680496185303,0.0401378543004895
467bbee636b65c84,2021.06.14.13.28.41_veh-12_05269_05369,official_il__grpo_9041,PDMS,89.30029296573248,98.42837007561992,89.30078962754922,98.33821561339587,9.037922647663391,9.08275154786704,-0.0448289002036474
4f6409df56a85592,2021.06.14.13.28.41_veh-12_01313_01541,official_il__grpo_9041,PDMS,85.87509844656469,83.117154086473,85.87241296332878,83.09767495690497,-2.777423489659725,-2.766341183257758,-0.0110823064019669
16ddb1838af755e3,2021.10.11.08.31.07_veh-50_00282_00680,official_il__grpo_9041,PDMS,84.07974493009581,89.34046088123314,84.07971363717218,89.34044320278016,5.260698272684351,5.260722758372658,-2.448568830715203e-05
2ce59f70a15b5ddf,2021.05.12.22.28.35_veh-35_02138_02481,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
461fb854eaa3583e,2021.09.14.20.42.30_veh-45_00805_01078,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
8b800af555d35794,2021.07.16.16.08.35_veh-35_01664_02376,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
2ab1b3941f7153cb,2021.06.23.15.18.10_veh-26_00165_02848,official_il__grpo_9041,PDMS,95.32109124395782,96.5382341408715,95.32110590841154,96.53825071828084,1.2171594743230116,1.2171438533914838,1.5620931527848825e-05
4bc510a669d8549f,2021.07.16.20.45.29_veh-35_01513_02486,official_il__grpo_9041,PDMS,62.64501259169429,95.9878590732014,59.379028194194326,95.98904374323756,33.344031151543284,34.97643101527518,-1.632399863731898
3387bab95d41528a,2021.08.31.16.37.21_veh-40_00798_00955,official_il__grpo_9041,PDMS,99.93199304685376,100.0,99.9610076513248,100.0,0.0680069531462521,0.053499650910723,0.014507302235529
e5acc98f52f458cc,2021.06.14.18.13.35_veh-26_01728_01918,official_il__grpo_9041,PDMS,97.26944330481848,96.1324200745686,97.27222784101949,96.13705593389318,-1.1323873709253007,-1.1360975686880934,0.0037101977627926
3e9026530c475726,2021.08.17.14.32.33_veh-08_01576_01919,official_il__grpo_9041,PDMS,96.32945847826194,96.98875276228732,96.32947496758294,96.98874717626948,0.6592886980075292,0.6592832463559617,5.451651567511817e-06
2ae0a44cc4de5c4a,2021.06.14.13.28.41_veh-12_01779_02059,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
cc94486698ff58d1,2021.07.09.20.26.06_veh-35_02793_03289,official_il__grpo_9041,PDMS,92.05183585509818,96.5086187807268,92.05394748099998,96.5085176317686,4.456681776670422,4.455676538198624,0.001005238471798
969763763ce754a4,2021.09.15.11.49.23_veh-28_00280_00506,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ff6ab495a139534e,2021.06.14.14.03.45_veh-38_03180_03766,official_il__grpo_9041,PDMS,78.7941779664695,94.32832306784816,78.85385695175667,94.31646258099724,15.522284614527734,15.49837536530962,0.0239092492181143
70248e0bb43a503b,2021.06.09.20.26.11_veh-35_01227_01514,official_il__grpo_9041,PDMS,100.0,100.0,99.99571327788207,100.0,0.0,0.0021433610589554,-0.0021433610589554
2a2403c9b08b53ac,2021.08.31.16.37.21_veh-40_00798_00955,official_il__grpo_9041,PDMS,95.27059626244848,95.30507126491794,95.27185136843823,95.30631214462178,0.0357158821732923,0.0344678893264998,0.0012479928467925
854169aa74e95251,2021.07.24.20.37.45_veh-17_00015_00375,official_il__grpo_9041,PDMS,86.51670166263887,55.97551960296313,85.21462826766205,55.32451921045994,-31.19218245217893,-30.21564555843892,-0.976536893740004
93a9927586995095,2021.08.17.17.55.18_veh-43_00358_00673,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
af62d866653053f6,2021.10.11.05.34.05_veh-50_00971_01251,official_il__grpo_9041,PDMS,87.88061175624225,88.83963390281694,87.5064552248973,88.49503093590778,0.6144191796655321,0.97379892879259,-0.3593797491270578
17d296a87fb45380,2021.06.23.14.54.32_veh-16_01187_03336,official_il__grpo_9041,PDMS,96.35604732674832,97.47189879920468,96.35595214548866,97.47177519713873,1.1157278703904154,1.115837262053219,-0.0001093916628036
5370751917315916,2021.06.09.19.40.26_veh-12_01525_02020,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
adaf33e4ba555709,2021.06.23.21.56.29_veh-35_01603_02401,official_il__grpo_9041,PDMS,94.22666000208253,93.80352537583778,98.82587111003464,93.7980631416344,-0.428596860448124,-2.725471297322485,2.296874436874361
1aa0acb229945e9b,2021.08.31.13.27.52_veh-40_00869_01319,official_il__grpo_9041,PDMS,98.4404374926554,99.23802830280258,98.4408473468975,99.23897889005204,0.7985413973966331,0.797861176650855,0.0006802207457781
fad9e78a17825042,2021.06.14.11.44.56_veh-35_02983_03378,official_il__grpo_9041,PDMS,90.24939119409332,99.07859101213604,90.24943178828896,99.03095080441584,8.781559610322503,8.80535941708478,-0.0237998067622768
4eaf32face4b5ece,2021.07.09.20.26.06_veh-35_03898_05974,official_il__grpo_9041,PDMS,99.9923184146348,100.0,100.0,100.0,0.007681585365205,0.0038407926826025,0.0038407926826025
2db045daf25c5bb7,2021.07.09.20.59.12_veh-38_01208_01692,official_il__grpo_9041,PDMS,92.67799018293522,93.87004433765529,92.6780288364114,93.8700677180496,1.1920775351143789,1.1920465181791329,3.101693524598659e-05
b23f3d728c08529f,2021.06.14.13.27.42_veh-35_04001_04236,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
dc76a771066b5553,2021.10.05.08.11.15_veh-50_00163_00321,official_il__grpo_9041,PDMS,92.26391156793495,93.6675571319488,92.26381127913,93.66740069045883,1.4034891225238797,1.4036174876713332,-0.0001283651474537
d76b0458667c59a2,2021.08.31.16.37.21_veh-40_01101_01177,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
8cf3b1868b2f5262,2021.06.14.13.27.42_veh-35_03463_03587,official_il__grpo_9041,PDMS,97.75481286525218,100.0,97.94333877411871,100.0,2.245187134747823,2.150924180314547,0.094262954433276
990bd9b32e5d5f60,2021.06.09.12.39.51_veh-26_02338_02459,official_il__grpo_9041,PDMS,91.49770306325804,92.45648163288634,91.49763866952534,92.4563948747911,0.9586918115330718,0.9587673874470326,-7.557591396079033e-05
6320ecb991675a39,2021.10.05.08.11.15_veh-50_00437_00585,official_il__grpo_9041,PDMS,87.04620239404179,88.50688813922282,87.04644334705567,88.50698838635596,1.4607859923141715,1.460615392240662,0.0001706000735097
66243e185353563a,2021.10.05.08.11.15_veh-50_01566_01801,official_il__grpo_9041,PDMS,88.68250508106087,93.13635931425355,88.68337268054357,93.13702656034356,4.45452147928269,4.4537540564963365,0.0007674227863532
cde84b97e6505437,2021.07.24.23.50.16_veh-17_01696_02071,official_il__grpo_9041,PDMS,89.98269062805875,91.48738517662454,89.98269654860724,91.48739799386613,1.504707365807377,1.5046979969123413,9.368895035777314e-06
d968f9c81b945be1,2021.07.16.01.22.41_veh-14_04315_07102,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
0a87bb919dbb58b6,2021.06.23.16.52.00_veh-26_01043_03099,official_il__grpo_9041,PDMS,96.16614048951932,96.76748462435812,96.1660952754962,96.76744447949908,0.601303989979769,0.6013466694208489,-4.267944107994026e-05
fe5811497ace53af,2021.07.16.00.51.05_veh-17_01352_01901,official_il__grpo_9041,PDMS,94.26475886522604,94.5874159339368,94.26464238107872,94.58730204019614,0.3225431749701073,0.3226583639140941,-0.0001151889439867
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,official_il__grpo_9041,PDMS,91.6958926333891,92.89410980766776,91.6960511544831,92.89406561001157,1.198172976622459,1.1981158149035522,5.71617189066842e-05
480434fc72d455af,2021.06.09.14.58.55_veh-35_00193_01084,official_il__grpo_9041,PDMS,93.68941461638524,100.0,93.69321993857164,100.0,6.31058538361475,6.30868272252156,0.0019026610931902
cb8e247140d55ab2,2021.07.16.16.27.22_veh-26_02282_03814,official_il__grpo_9041,PDMS,94.89417857702388,96.13234101553223,94.89411325688954,96.1322470677811,1.2380684907572288,1.2381481246999613,-7.963394273247104e-05
095770e79ccf5d82,2021.07.16.16.08.35_veh-35_04744_06051,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,official_il__grpo_9041,PDMS,98.05149064247014,99.9066859904698,98.05163124619344,99.94911548323508,1.897624840764948,1.8763397925206533,0.0212850482442945
4b0df2804f165dda,2021.08.24.15.09.18_veh-45_00216_00862,official_il__grpo_9041,PDMS,87.31677051372607,98.70879916579202,87.31648059586495,98.73941689757662,11.422646383850548,11.40748247688881,0.0151639069617388
ab6ba1da1dd8592b,2021.08.17.17.55.18_veh-43_01240_01704,official_il__grpo_9041,PDMS,97.77424271142812,97.51227428034213,98.42227810845634,97.5122103169119,-0.2620323945162113,-0.5860181113152123,0.323985716799001
3feb7781f83754a7,2021.06.23.14.54.32_veh-16_01187_03336,official_il__grpo_9041,PDMS,100.0,98.14905357584708,100.0,98.1541013388424,-1.845898661157591,-1.8484225426552496,0.0025238814976589
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
32516745ea1b59ef,2021.07.16.16.01.30_veh-38_05766_06843,official_il__grpo_9041,PDMS,98.42823855300188,100.0,98.43376692491348,100.0,1.5717614469981245,1.5689972610423195,0.0027641859558045
a65dd6d24f575771,2021.06.14.18.33.41_veh-35_00573_00643,official_il__grpo_9041,PDMS,97.23381904929944,98.25390965713056,97.2338435335325,98.25393594282804,1.0201168935286091,1.0200915085633326,2.538496527648704e-05
9ce305abb88f5ad0,2021.10.05.06.57.40_veh-50_01131_01452,official_il__grpo_9041,PDMS,86.54074127951688,90.59493778875805,86.54211981051246,90.59627602199792,4.055534742481029,4.054176360363307,0.0013583821177221
7af6867add5b5f2c,2021.06.14.16.48.02_veh-12_03472_03779,official_il__grpo_9041,PDMS,86.26327923776134,97.5357114807519,86.26334596271349,97.53568525419666,11.272406016435326,11.27238576723687,2.0249198456667727e-05
b65e09c4d8125da0,2021.10.05.08.11.15_veh-50_00970_01211,official_il__grpo_9041,PDMS,86.51490619813154,92.10997514108186,86.51522396693159,92.11044943633291,5.595543238201373,5.595147206175824,0.0003960320255487
cbe1e93e188f5490,2021.09.15.15.34.53_veh-28_00512_01084,official_il__grpo_9041,PDMS,84.1346372561623,82.49825430140666,84.1367159006451,82.49942027563793,-1.635216980524376,-1.636839289881408,0.0016223093570317
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,official_il__grpo_9041,PDMS,80.42468337543302,70.94074514369672,80.42464665471871,70.9142398445986,-9.510443530834422,-9.49717252092821,-0.0132710099062123
0ee58e583be85ffb,2021.08.17.18.54.02_veh-45_02202_02416,official_il__grpo_9041,PDMS,98.13208669372436,98.29072605754716,98.1321167138952,98.2907659578424,0.158679264118021,0.1586443038849978,3.496023302318463e-05
a28a2771a9fa5c1d,2021.06.09.12.39.51_veh-26_02989_03385,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
488e4248a8985e5a,2021.06.14.13.27.42_veh-35_04362_04572,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
0beb530925b9514b,2021.08.31.13.27.52_veh-40_00869_01319,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
29b53c57c19b57fe,2021.10.06.19.27.33_veh-28_00302_00794,official_il__grpo_9041,PDMS,87.58172081678364,93.90390806149928,87.58574288848041,93.90749098436643,6.325770167582789,6.321967670300829,0.0038024972819599
2639525675535145,2021.06.14.18.42.45_veh-12_04086_04221,official_il__grpo_9041,PDMS,99.68731169774048,100.0,99.89251086681446,100.0,0.3126883022595308,0.2100887177225345,0.1025995845369962
9a83782a2cf85611,2021.07.16.00.51.05_veh-17_01352_01901,official_il__grpo_9041,PDMS,97.28801325616284,100.0,97.28968412399983,100.0,2.7119867438371728,2.7111513099186624,0.0008354339185103
cd01f21ff39d541a,2021.07.16.18.06.21_veh-38_03733_04300,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
facaaf8c0e8c5c65,2021.09.15.15.02.19_veh-39_00856_01095,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
88757fb00fda507b,2021.06.14.11.44.56_veh-35_00059_00410,official_il__grpo_9041,PDMS,91.60667550045883,100.0,91.58019566119206,100.0,8.393324499541166,8.40656441917455,-0.013239919633385
e9f4daa7d910568c,2021.06.23.16.54.19_veh-35_01603_03271,official_il__grpo_9041,PDMS,97.70190226203589,92.91535789260752,97.70189916683908,97.47263373052274,-0.2292685315131279,-2.5079049028723404,2.2786363713592124
d6bb0cea4dbd5b44,2021.08.24.18.07.48_veh-45_00203_00300,official_il__grpo_9041,PDMS,91.51028605239198,95.26085322596376,91.51038367631163,95.2609053170576,3.750619264665616,3.75054440715887,7.48575067461843e-05
efad2708409b5834,2021.07.16.18.49.56_veh-26_00833_03384,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
3a4cfdd4bfa55a5e,2021.06.09.17.23.18_veh-38_05423_05550,official_il__grpo_9041,PDMS,86.42419644480702,78.79175965300587,86.4226963839025,78.79208103053273,-7.632115414274295,-7.631526072585466,-0.0005893416888298
e926ec6a69cc575c,2021.08.17.13.10.50_veh-08_00726_01027,official_il__grpo_9041,PDMS,90.93135423985132,92.93504104587925,90.93392847641552,92.9376866177848,2.0063323779334894,2.003722473698602,0.0026099042348874
b6093d9c703e54b1,2021.07.16.16.01.30_veh-38_00016_00333,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
d58eb13402485ae7,2021.07.16.16.01.30_veh-38_02497_03871,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
f1aa5d5ed7c65114,2021.06.23.14.58.13_veh-35_02037_04783,official_il__grpo_9041,PDMS,96.14334152966072,97.10702300232184,96.14374818119455,97.10746796304852,0.9641264333878184,0.9637006272575448,0.0004258061302735
4ea3d4068eda5cc5,2021.10.01.13.28.54_veh-28_00607_00973,official_il__grpo_9041,PDMS,96.17543696894865,64.63133746382502,96.17540710730675,64.63129633262884,-31.54414063631981,-31.54410513990078,-3.549641903077827e-05
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
b4322d76ebf8569f,2021.07.16.16.01.30_veh-38_00356_02486,official_il__grpo_9041,PDMS,97.78018318139048,98.92927679922872,97.78011264921446,98.9292084464747,1.1490252650842194,1.1490947075492457,-6.944246502627038e-05
acfc271e3c3d58fa,2021.08.24.17.37.11_veh-08_02359_02623,official_il__grpo_9041,PDMS,91.91767576673364,92.2433393468242,91.91773392958808,92.24339073609664,0.3257149693630055,0.3256601932995622,5.4776063443284784e-05
b222df74b8155735,2021.06.14.18.42.45_veh-12_04620_04742,official_il__grpo_9041,PDMS,95.32150053296792,95.77934492724624,95.32153011944077,95.77936526029404,0.4578647273261254,0.457839767565801,2.49597603243501e-05
415d6cd62f3b5c1c,2021.06.09.17.23.18_veh-38_02526_03027,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
b28e9b2fa67452a7,2021.06.14.19.22.11_veh-38_02857_03230,official_il__grpo_9041,PDMS,96.2733957215958,97.67303377145431,96.27330593854413,97.6729593404954,1.39956361889962,1.3996457259049109,-8.210700529076576e-05
bd8dea7f7efc5343,2021.06.07.13.53.57_veh-35_02489_03145,official_il__grpo_9041,PDMS,95.63932577193052,96.0249544435626,95.63928499875688,96.02489198607664,0.385566214146138,0.3856178294759189,-5.161532978092964e-05
8224627048195e4f,2021.06.14.16.48.02_veh-12_03472_03779,official_il__grpo_9041,PDMS,97.4797191603822,99.37104404484327,97.47962382588256,99.57128042004304,2.091561259660864,1.991490739310791,0.1000705203500729
3225bfcbea245dd7,2021.06.14.13.28.41_veh-12_04090_04289,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,official_il__grpo_9041,PDMS,94.75045946141786,98.752436554199,94.7516427593828,98.75861084214296,4.008151380725096,4.004472587770643,0.003678792954453
f80fe289f8135602,2021.10.05.07.49.39_veh-52_00563_00680,official_il__grpo_9041,PDMS,89.71844801040021,90.53229033598856,89.71872788450821,90.5324365478514,0.8139885374511948,0.8137754944657729,0.0002130429854219
983b7ed08a4b5a88,2021.06.14.16.48.02_veh-12_03091_03461,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
34dd4c6fb6245b9a,2021.06.07.12.54.00_veh-35_01843_02314,official_il__grpo_9041,PDMS,84.91029468729418,81.66384917893714,84.91020198491042,81.64946095349248,-3.260833733801704,-3.2535932698874888,-0.0072404639142149
5895d1e3cb355fb9,2021.06.09.14.03.17_veh-12_00711_00839,official_il__grpo_9041,PDMS,87.18885688607071,96.83463674073384,87.18878276987333,96.83453111196836,9.645674225897665,9.645764098379082,-8.987248141778537e-05
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
1ce58516c7675036,2021.10.05.07.49.39_veh-52_01417_01574,official_il__grpo_9041,PDMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1e88b8722105d53,2021.07.09.20.26.06_veh-35_03898_05974,official_il__grpo_9041,PDMS,96.23977691097102,90.93900076568524,96.23981303600956,90.89570668038176,-5.344070230589267,-5.322441250456784,-0.0216289801324833
410fac99463459e6,2021.10.05.06.24.06_veh-50_00021_00383,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
5207306ed1a05de8,2021.08.31.16.37.21_veh-40_00798_00955,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
8ba3bff293265674,2021.07.16.18.49.56_veh-26_00833_03384,official_il__grpo_9041,PDMS,99.81025410285358,100.0,99.80837375017772,100.0,0.1897458971464232,0.1906860734843505,-0.0009401763379273
69560676d53a56c9,2021.10.05.06.31.40_veh-52_01316_01565,official_il__grpo_9041,PDMS,82.30566044632809,87.1866346153271,82.30573647581377,87.1854648287807,4.879804382452605,4.8803512609829625,-0.0005468785303577
cef0adbb58ad5ca1,2021.06.09.17.23.18_veh-38_02526_03027,official_il__grpo_9041,PDMS,95.06538699973537,96.80785035738518,95.06536038186763,96.8078271019445,1.7424401022091305,1.7424650388633367,-2.49366542064422e-05
c5dcabed55395a6e,2021.10.05.07.38.12_veh-50_00898_01058,official_il__grpo_9041,PDMS,92.88155606700845,94.46786855871424,92.88178237992052,94.46811859250788,1.5865625254994598,1.5863243521465904,0.0002381733528693
8b839595c4105c65,2021.07.16.16.27.22_veh-26_00016_01515,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
f32a0e56a5b75884,2021.06.23.14.58.13_veh-35_02037_04783,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
972eb434cfd159e8,2021.07.09.02.42.50_veh-35_00038_02629,official_il__grpo_9041,PDMS,86.54609867875331,87.40648561399505,86.54604949939323,87.40228277715997,0.8561840984066578,0.8583101065042342,-0.0021260080975764
505c44ea52485f9d,2021.08.17.14.45.12_veh-42_00092_00301,official_il__grpo_9041,PDMS,99.51436166999312,99.80090905522007,99.51431980435932,99.78939246754516,0.2750307975520485,0.2808100242063958,-0.0057792266543472
c0b07b38110a556f,2021.07.16.18.06.21_veh-38_03733_04300,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
7fe310f364355e2d,2021.06.08.18.59.48_veh-12_02116_02247,official_il__grpo_9041,PDMS,94.31540466621132,95.34883138172349,94.31577042532746,95.34925122487324,1.0338465586619066,1.0334537575289673,0.0003928011329392
efdd48896e7a5f15,2021.06.23.15.56.12_veh-16_01308_04289,official_il__grpo_9041,PDMS,91.75696262002066,91.8770260816096,91.7571909338375,91.87727788451924,0.1203152644985721,0.1200752061353256,0.0002400583632464
e47d448a999b5595,2021.06.23.15.56.12_veh-16_01308_04289,official_il__grpo_9041,PDMS,93.1081292019692,93.58688795030024,93.10807060762788,93.5868485462125,0.478719344243288,0.4787683434578369,-4.8999214548928194e-05
6c0b6e4fdf005a81,2021.06.14.11.44.56_veh-35_04178_05084,official_il__grpo_9041,PDMS,99.79018496740407,100.0,99.869021523686,100.0,0.2098150325959125,0.1703967544549556,0.0394182781409568
071d2ff38b4855ed,2021.07.16.22.40.23_veh-38_00016_00182,official_il__grpo_9041,PDMS,83.4848366446104,94.52064203031904,83.4823087441118,94.5165107778934,11.03167413328299,11.03500370974512,-0.0033295764621286
b450f88783c15dea,2021.07.09.16.12.19_veh-26_02509_02592,official_il__grpo_9041,PDMS,92.32422118049348,96.31970689732864,92.32399719723011,96.31936240595208,3.9951412254586094,3.99542546277857,-0.0002842373199598
7b3902956ebc561d,2021.06.09.18.23.43_veh-35_01584_01691,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
dc73cea57e105ebd,2021.06.09.12.39.51_veh-26_04543_05321,official_il__grpo_9041,PDMS,95.78768332897116,98.28486519059216,95.78838934264034,98.28573211666868,2.498048787697499,2.497262317824664,0.0007864698728354
b87bd020396b5670,2021.08.17.18.13.38_veh-45_00946_01854,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
ba1a894e5a6350d2,2021.07.09.02.42.50_veh-35_00038_02629,official_il__grpo_9041,PDMS,95.30813185674056,93.27830893147936,95.30778252114972,93.27916551146129,-2.0289663452793008,-2.0292199674748232,0.0002536221955224
ddbfb3b2a05c5918,2021.06.09.18.23.43_veh-35_01416_01573,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
a93ffd0f36b65714,2021.07.16.01.22.41_veh-14_04315_07102,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
2b2663b56a6555a2,2021.06.09.20.26.11_veh-35_01227_01514,official_il__grpo_9041,PDMS,9.375,99.9977197810179,12.5,100.0,90.625,89.06135989050895,1.5636401094910468
f9b32e71bedb5996,2021.08.31.12.21.30_veh-40_01485_01676,official_il__grpo_9041,PDMS,91.79440903671184,92.1764430973546,91.79443512060612,92.17646963854446,0.3820606018326202,0.3820342892905444,2.631254207585698e-05
886df3cce3a95a83,2021.07.16.16.27.22_veh-26_02282_03814,official_il__grpo_9041,PDMS,86.23434967399209,87.18256947084001,86.23433360358717,87.1825529262739,0.9482032522818143,0.948219559767324,-1.6307485509514663e-05
160a7c3cbeee5f8b,2021.06.09.17.23.18_veh-38_02526_03027,official_il__grpo_9041,PDMS,100.0,100.0,100.0,100.0,0.0,0.0,0.0
