token,log,contrast,metric,old,new_center_old_residual,old_center_new_residual,new,total_gain,center_contribution,residual_shape_contribution
1734440b807a58ef,2021.10.11.02.57.41_veh-50_00704_00776,official_il__width_only,PDMS,91.6958926333891,,,91.6958981335316,5.500142492564919e-06,,
480434fc72d455af,2021.06.09.14.58.55_veh-35_00193_01084,official_il__width_only,PDMS,93.68941461638526,,,93.69061327641616,0.0011986600309086,,
cb8e247140d55ab2,2021.07.16.16.27.22_veh-26_02282_03814,official_il__width_only,PDMS,94.89417857702388,,,94.89417998916016,1.4121362994501396e-06,,
095770e79ccf5d82,2021.07.16.16.08.35_veh-35_04744_06051,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
d7f25a0ac141583a,2021.10.01.17.52.06_veh-28_01441_01573,official_il__width_only,PDMS,98.05149064247014,,,98.04737249295296,-0.0041181495171684,,
4b0df2804f165dda,2021.08.24.15.09.18_veh-45_00216_00862,official_il__width_only,PDMS,87.31677051372606,,,87.31419936661398,-0.0025711471120786,,
ab6ba1da1dd8592b,2021.08.17.17.55.18_veh-43_01240_01704,official_il__width_only,PDMS,97.77424271142812,,,95.11263956606057,-2.6616031453675646,,
3feb7781f83754a7,2021.06.23.14.54.32_veh-16_01187_03336,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
6f471ee76c595c92,2021.06.14.19.22.11_veh-38_00910_01029,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
32516745ea1b59ef,2021.07.16.16.01.30_veh-38_05766_06843,official_il__width_only,PDMS,98.42823855300186,,,98.42440586257668,-0.0038326904251704,,
a65dd6d24f575771,2021.06.14.18.33.41_veh-35_00573_00643,official_il__width_only,PDMS,97.2338190492994,,,97.23381967957854,6.302791319967582e-07,,
9ce305abb88f5ad0,2021.10.05.06.57.40_veh-50_01131_01452,official_il__width_only,PDMS,86.54074127951688,,,86.54104828730479,0.0003070077879101,,
7af6867add5b5f2c,2021.06.14.16.48.02_veh-12_03472_03779,official_il__width_only,PDMS,86.26327923776134,,,86.2632701617062,-9.076055135892602e-06,,
b65e09c4d8125da0,2021.10.05.08.11.15_veh-50_00970_01211,official_il__width_only,PDMS,86.51490619813154,,,86.51541503903718,0.0005088409056384,,
cbe1e93e188f5490,2021.09.15.15.34.53_veh-28_00512_01084,official_il__width_only,PDMS,84.1346372561623,,,84.13549092455415,0.0008536683918407,,
6ca6a1a4f3dc5d85,2021.05.12.22.28.35_veh-35_01175_02127,official_il__width_only,PDMS,80.42468337543302,,,80.42468359981171,2.243786951794391e-07,,
0ee58e583be85ffb,2021.08.17.18.54.02_veh-45_02202_02416,official_il__width_only,PDMS,98.13208669372436,,,98.13207655992672,-1.0133797616163063e-05,,
a28a2771a9fa5c1d,2021.06.09.12.39.51_veh-26_02989_03385,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
488e4248a8985e5a,2021.06.14.13.27.42_veh-35_04362_04572,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
0beb530925b9514b,2021.08.31.13.27.52_veh-40_00869_01319,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
29b53c57c19b57fe,2021.10.06.19.27.33_veh-28_00302_00794,official_il__width_only,PDMS,87.58172081678363,,,87.58376940962911,0.0020485928454831,,
2639525675535145,2021.06.14.18.42.45_veh-12_04086_04221,official_il__width_only,PDMS,99.68731169774048,,,99.6808076895563,-0.00650400818418,,
9a83782a2cf85611,2021.07.16.00.51.05_veh-17_01352_01901,official_il__width_only,PDMS,97.28801325616284,,,97.28817825721016,0.0001650010473213,,
cd01f21ff39d541a,2021.07.16.18.06.21_veh-38_03733_04300,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
facaaf8c0e8c5c65,2021.09.15.15.02.19_veh-39_00856_01095,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
88757fb00fda507b,2021.06.14.11.44.56_veh-35_00059_00410,official_il__width_only,PDMS,91.60667550045883,,,91.57501533807245,-0.0316601623864158,,
e9f4daa7d910568c,2021.06.23.16.54.19_veh-35_01603_03271,official_il__width_only,PDMS,97.70190226203589,,,97.70192247275918,2.0210723306490763e-05,,
d6bb0cea4dbd5b44,2021.08.24.18.07.48_veh-45_00203_00300,official_il__width_only,PDMS,91.510286052392,,,91.5103546239579,6.85715659045627e-05,,
efad2708409b5834,2021.07.16.18.49.56_veh-26_00833_03384,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
3a4cfdd4bfa55a5e,2021.06.09.17.23.18_veh-38_05423_05550,official_il__width_only,PDMS,86.42419644480702,,,86.42413731257054,-5.913223648690291e-05,,
e926ec6a69cc575c,2021.08.17.13.10.50_veh-08_00726_01027,official_il__width_only,PDMS,90.93135423985132,,,90.92872978219836,-0.0026244576529563,,
b6093d9c703e54b1,2021.07.16.16.01.30_veh-38_00016_00333,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
d58eb13402485ae7,2021.07.16.16.01.30_veh-38_02497_03871,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
f1aa5d5ed7c65114,2021.06.23.14.58.13_veh-35_02037_04783,official_il__width_only,PDMS,96.14334152966072,,,96.1433904034882,4.887382748108848e-05,,
4ea3d4068eda5cc5,2021.10.01.13.28.54_veh-28_00607_00973,official_il__width_only,PDMS,96.17543696894866,,,96.1754393001011,2.33115244441251e-06,,
6c0dbda0d8e45ae9,2021.06.23.14.54.32_veh-16_01011_01166,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
b4322d76ebf8569f,2021.07.16.16.01.30_veh-38_00356_02486,official_il__width_only,PDMS,97.7801831813905,,,97.7802243582043,4.1176813795118505e-05,,
acfc271e3c3d58fa,2021.08.24.17.37.11_veh-08_02359_02623,official_il__width_only,PDMS,91.91767576673364,,,91.91768770992728,1.1943193655383766e-05,,
b222df74b8155735,2021.06.14.18.42.45_veh-12_04620_04742,official_il__width_only,PDMS,95.3215005329679,,,95.32150895878335,8.425815451573726e-06,,
415d6cd62f3b5c1c,2021.06.09.17.23.18_veh-38_02526_03027,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
b28e9b2fa67452a7,2021.06.14.19.22.11_veh-38_02857_03230,official_il__width_only,PDMS,96.2733957215958,,,96.27341104149288,1.5319897087806567e-05,,
bd8dea7f7efc5343,2021.06.07.13.53.57_veh-35_02489_03145,official_il__width_only,PDMS,95.6393257719305,,,95.63932722276098,1.4508304815308293e-06,,
8224627048195e4f,2021.06.14.16.48.02_veh-12_03472_03779,official_il__width_only,PDMS,97.4797191603822,,,97.4783786239928,-0.0013405363893923,,
3225bfcbea245dd7,2021.06.14.13.28.41_veh-12_04090_04289,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
114a9052bd6851a2,2021.10.01.19.16.42_veh-28_00094_00216,official_il__width_only,PDMS,94.75045946141786,,,94.75029573682988,-0.0001637245879777,,
f80fe289f8135602,2021.10.05.07.49.39_veh-52_00563_00680,official_il__width_only,PDMS,89.7184480104002,,,88.31785176645678,-1.4005962439434114,,
983b7ed08a4b5a88,2021.06.14.16.48.02_veh-12_03091_03461,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
34dd4c6fb6245b9a,2021.06.07.12.54.00_veh-35_01843_02314,official_il__width_only,PDMS,84.91029468729417,,,84.91028941703465,-5.270259521239495e-06,,
5895d1e3cb355fb9,2021.06.09.14.03.17_veh-12_00711_00839,official_il__width_only,PDMS,87.18885688607071,,,87.18887875275901,2.1866688300065107e-05,,
14b505fe90ef5fb8,2021.06.23.21.56.29_veh-35_00220_00936,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
1ce58516c7675036,2021.10.05.07.49.39_veh-52_01417_01574,official_il__width_only,PDMS,0.0,,,0.0,0.0,,
b1e88b8722105d53,2021.07.09.20.26.06_veh-35_03898_05974,official_il__width_only,PDMS,96.23977691097102,,,96.23978400766566,7.096694645269963e-06,,
410fac99463459e6,2021.10.05.06.24.06_veh-50_00021_00383,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
5207306ed1a05de8,2021.08.31.16.37.21_veh-40_00798_00955,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
8ba3bff293265674,2021.07.16.18.49.56_veh-26_00833_03384,official_il__width_only,PDMS,99.81025410285356,,,99.74491191444784,-0.0653421884057223,,
69560676d53a56c9,2021.10.05.06.31.40_veh-52_01316_01565,official_il__width_only,PDMS,82.30566044632809,,,82.30432203202076,-0.0013384143073267,,
cef0adbb58ad5ca1,2021.06.09.17.23.18_veh-38_02526_03027,official_il__width_only,PDMS,95.06538699973537,,,95.06538894470572,1.9449703501095428e-06,,
c5dcabed55395a6e,2021.10.05.07.38.12_veh-50_00898_01058,official_il__width_only,PDMS,92.88155606700845,,,92.88157558447384,1.951746540385102e-05,,
8b839595c4105c65,2021.07.16.16.27.22_veh-26_00016_01515,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
f32a0e56a5b75884,2021.06.23.14.58.13_veh-35_02037_04783,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
972eb434cfd159e8,2021.07.09.02.42.50_veh-35_00038_02629,official_il__width_only,PDMS,86.54609867875331,,,86.54606567245592,-3.300629738589578e-05,,
505c44ea52485f9d,2021.08.17.14.45.12_veh-42_00092_00301,official_il__width_only,PDMS,99.51436166999312,,,99.51435198935818,-9.680634931896748e-06,,
c0b07b38110a556f,2021.07.16.18.06.21_veh-38_03733_04300,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
7fe310f364355e2d,2021.06.08.18.59.48_veh-12_02116_02247,official_il__width_only,PDMS,94.31540466621132,,,94.31542483951064,2.0173299304815373e-05,,
efdd48896e7a5f15,2021.06.23.15.56.12_veh-16_01308_04289,official_il__width_only,PDMS,91.75696262002066,,,91.7569557094356,-6.9105850570849725e-06,,
e47d448a999b5595,2021.06.23.15.56.12_veh-16_01308_04289,official_il__width_only,PDMS,93.10812920196922,,,93.108133702634,4.500664786633024e-06,,
6c0b6e4fdf005a81,2021.06.14.11.44.56_veh-35_04178_05084,official_il__width_only,PDMS,99.79018496740407,,,99.75278570330389,-0.0373992641002161,,
071d2ff38b4855ed,2021.07.16.22.40.23_veh-38_00016_00182,official_il__width_only,PDMS,83.48483664461038,,,83.48198051412123,-0.0028561304891496,,
b450f88783c15dea,2021.07.09.16.12.19_veh-26_02509_02592,official_il__width_only,PDMS,92.32422118049348,,,92.32421672659302,-4.453900459111537e-06,,
7b3902956ebc561d,2021.06.09.18.23.43_veh-35_01584_01691,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
dc73cea57e105ebd,2021.06.09.12.39.51_veh-26_04543_05321,official_il__width_only,PDMS,95.78768332897116,,,95.78781191539665,0.0001285864254754,,
b87bd020396b5670,2021.08.17.18.13.38_veh-45_00946_01854,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
ba1a894e5a6350d2,2021.07.09.02.42.50_veh-35_00038_02629,official_il__width_only,PDMS,95.30813185674056,,,95.30744456663132,-0.0006872901092407,,
ddbfb3b2a05c5918,2021.06.09.18.23.43_veh-35_01416_01573,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
a93ffd0f36b65714,2021.07.16.01.22.41_veh-14_04315_07102,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
2b2663b56a6555a2,2021.06.09.20.26.11_veh-35_01227_01514,official_il__width_only,PDMS,9.375,,,9.375,0.0,,
f9b32e71bedb5996,2021.08.31.12.21.30_veh-40_01485_01676,official_il__width_only,PDMS,91.79440903671184,,,91.79441677105996,7.734348130838953e-06,,
886df3cce3a95a83,2021.07.16.16.27.22_veh-26_02282_03814,official_il__width_only,PDMS,86.23434967399209,,,86.23435009061171,4.1661962768557714e-07,,
160a7c3cbeee5f8b,2021.06.09.17.23.18_veh-38_02526_03027,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
24fab0f19fd35cd6,2021.07.09.20.26.06_veh-35_03898_05974,official_il__width_only,PDMS,96.1762734219868,,,96.16650981850286,-0.0097636034839467,,
b63b325909a058c9,2021.06.23.18.23.38_veh-26_01238_01416,official_il__width_only,PDMS,97.30104553753064,,,97.30104949131498,3.953784329269183e-06,,
9b500f26b0f8560e,2021.06.23.14.58.13_veh-35_02037_04783,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
c9ba785129c35b36,2021.07.16.16.01.30_veh-38_05274_05744,official_il__width_only,PDMS,89.96012681762787,,,89.96012896397363,2.146345764231228e-06,,
aac1853286fb586a,2021.10.01.19.16.42_veh-28_00917_01499,official_il__width_only,PDMS,88.58860213734168,,,88.58860532615904,3.188817359500717e-06,,
022fef6d66485384,2021.07.09.02.42.50_veh-35_00038_02629,official_il__width_only,PDMS,92.79705877332584,,,92.79795708647572,0.0008983131498894,,
51480b09db315e89,2021.06.09.18.23.43_veh-35_03967_05057,official_il__width_only,PDMS,96.30415750464206,,,96.307614026931,0.0034565222889284,,
5d3ce016a8a256cf,2021.08.31.12.21.30_veh-40_00248_00367,official_il__width_only,PDMS,92.17748945723744,,,92.17750643519734,1.6977959901964823e-05,,
60691b9dd3355992,2021.07.09.15.53.28_veh-38_04273_04767,official_il__width_only,PDMS,90.9574757227698,,,90.95768398652956,0.0002082637597453,,
0056ae51961f5a18,2021.05.12.22.28.35_veh-35_02138_02481,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
80d5ce364722516b,2021.10.05.06.31.40_veh-52_00465_00713,official_il__width_only,PDMS,50.50794718812364,,,50.50804250756149,9.531943784679696e-05,,
f0ff3b146af85463,2021.06.14.18.13.35_veh-26_00027_00215,official_il__width_only,PDMS,97.35559347538684,,,97.3555920991795,-1.3762073507450625e-06,,
6f2a7bf7cf275dd3,2021.06.08.12.54.54_veh-26_00733_00983,official_il__width_only,PDMS,98.69791666666669,,,98.69791666666669,0.0,,
1090fdb8b57850f6,2021.08.17.13.15.12_veh-45_00324_00489,official_il__width_only,PDMS,98.05332892989358,,,98.053343737671,1.4807777418468504e-05,,
a3fa79234a9d5d7d,2021.06.09.11.54.15_veh-12_05543_05765,official_il__width_only,PDMS,96.875,,,96.875,0.0,,
36c6cbf6c8a25415,2021.06.23.18.23.38_veh-26_01438_01758,official_il__width_only,PDMS,86.38726943797066,,,86.38728766312514,1.822515447713613e-05,,
8fe647ed2b7a5aee,2021.06.09.14.50.36_veh-26_03208_03299,official_il__width_only,PDMS,99.72293394284092,,,99.6888171572922,-0.0341167855487327,,
5abdbfe1845e59c5,2021.06.14.13.27.42_veh-35_01160_01331,official_il__width_only,PDMS,93.20133709849176,,,93.20133767665828,5.781665208814957e-07,,
4af11dadd34359fe,2021.07.09.15.53.28_veh-38_04273_04767,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
ad25b37aaad95a6b,2021.07.16.18.06.21_veh-38_00770_01505,official_il__width_only,PDMS,95.885394610687,,,95.88540864410864,1.4033421649628508e-05,,
d5201097ad6e5d67,2021.10.11.08.31.07_veh-50_02360_02684,official_il__width_only,PDMS,88.72832341108958,,,88.72848839708884,0.0001649859992625,,
f96a48c3bcd45c50,2021.06.14.14.03.45_veh-38_00780_01007,official_il__width_only,PDMS,99.89272322456584,,,99.90652647332718,0.0138032487613344,,
3f36d5316f0d5a94,2021.06.14.14.25.15_veh-26_03675_03860,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
b6bba53a1bef520e,2021.10.05.06.24.06_veh-50_00431_00527,official_il__width_only,PDMS,89.97686869237401,,,89.97688115052318,1.245814917183452e-05,,
7b840b044a6a5e8d,2021.06.09.14.58.55_veh-35_01894_02311,official_il__width_only,PDMS,88.05756051961677,,,88.0578203007619,0.0002597811451323,,
22a09b0100175b62,2021.07.16.16.27.22_veh-26_01536_02260,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
39fd3f2e5f005306,2021.06.14.16.32.09_veh-35_02618_02873,official_il__width_only,PDMS,100.0,,,98.046875,-1.953125,,
497e7be0400158a9,2021.10.11.08.31.07_veh-50_02146_02283,official_il__width_only,PDMS,88.76734969036357,,,88.76736124463487,1.155427129617692e-05,,
6a53dd2411825857,2021.06.14.18.13.35_veh-26_05600_05660,official_il__width_only,PDMS,90.2670608182408,,,90.26706894296342,8.124722612024016e-06,,
fb9dcf5b46d65616,2021.06.23.15.18.10_veh-26_00165_02848,official_il__width_only,PDMS,94.76751910453584,,,94.76780845107092,0.0002893465350695,,
39fe00229f7b5ac4,2021.07.16.16.01.30_veh-38_03893_05253,official_il__width_only,PDMS,87.30142074486425,,,87.29994864545438,-0.0014720994098667,,
63dcb963cece5b7d,2021.08.17.18.54.02_veh-45_01261_02086,official_il__width_only,PDMS,87.53686942538475,,,87.5369506237377,8.11983529445115e-05,,
88f9b4f87b6b5bd5,2021.10.05.08.11.15_veh-50_00710_00903,official_il__width_only,PDMS,91.26404385660264,,,91.26404473842908,8.81826466070379e-07,,
90f5bf5743cf5df0,2021.07.09.15.53.28_veh-38_03528_04262,official_il__width_only,PDMS,92.4189387052126,,,92.41893916239276,4.571801639485784e-07,,
52caccf1b3b95e4e,2021.06.23.20.00.35_veh-35_03660_04140,official_il__width_only,PDMS,93.8754409876372,,,93.8754368692902,-4.118346993209343e-06,,
1b064a029c0e513a,2021.06.09.12.39.51_veh-26_05620_06003,official_il__width_only,PDMS,96.22368792755856,,,96.22368735762848,-5.699300800188212e-07,,
50790f7ba9405c67,2021.07.16.18.06.21_veh-38_02197_03220,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
0bc3c50e1292529c,2021.06.14.14.25.15_veh-26_02932_03190,official_il__width_only,PDMS,99.99984316166092,,,100.0,0.0001568383390804,,
ad906e8bb5375747,2021.06.14.13.27.42_veh-35_04362_04572,official_il__width_only,PDMS,96.2543338500118,,,96.25433628817036,2.4381585603805438e-06,,
0a76d212e8fe5898,2021.06.14.13.28.41_veh-12_05118_05258,official_il__width_only,PDMS,90.79104014089644,,,90.79104746672384,7.325827425574971e-06,,
77d96cb44005501c,2021.08.17.18.11.12_veh-08_00234_00611,official_il__width_only,PDMS,98.37297033523224,,,98.37301261391592,4.227868367934207e-05,,
12ed1a1d4ae657d1,2021.06.09.19.40.26_veh-12_01525_02020,official_il__width_only,PDMS,89.28489072294256,,,89.28489472073034,3.997787771936601e-06,,
a3e94bd829b75673,2021.06.09.14.58.55_veh-35_01496_01664,official_il__width_only,PDMS,89.08856040144745,,,89.0886070293952,4.66279477535636e-05,,
d7d94b48775a52d4,2021.07.16.16.01.30_veh-38_05274_05744,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
7640be138ae05408,2021.06.07.19.43.00_veh-35_01782_01986,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
f82c33508e915106,2021.06.09.11.54.15_veh-12_04366_04810,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
3138ce4847ee5007,2021.10.05.06.24.06_veh-50_00717_01300,official_il__width_only,PDMS,90.66133904438422,,,90.66140934062662,7.029624239862642e-05,,
25822d3d04305af8,2021.07.16.18.19.22_veh-35_00869_03454,official_il__width_only,PDMS,100.0,,,100.0,0.0,,
