chain,token,step0_SR,pdms_gain,hit8_gain,spread_ratio_gain
mts86_lfp_grpo,1b064a029c0e513a,0.339370615497561,3.4470722283456467,1.0,3.393043563718388
mts86_lfp_grpo,1bf169a6aaf65858,0.23096439489566656,0.0,0.0,6.893462773432828
mts86_lfp_grpo,1ce58516c7675036,0.8389442775384949,0.0,0.0,2.7450958700766117
mts86_lfp_grpo,1d0a4f1f6cbd5e38,0.40196036851304356,0.0,0.0,7.630644319442445
mts86_lfp_grpo,1dbae60fb78c532a,0.48977315588166154,5.455556507712629,1.0,2.730245790462047
mts86_lfp_grpo,1dda1a63c5735182,1.7764702008302578,0.06694304455170652,0.0,1.3212687903855946
mts86_lfp_grpo,1f22c13b337250e8,0.7712480888493056,0.0,0.0,0.9944182615794752
mts86_lfp_grpo,1fe597d0fb1454dc,4.192846027310172,4.176008645795946,1.0,0.545882822549812
mts86_lfp_grpo,228bc7a51ce85114,0.27897966090344045,8.085711648658062,1.0,5.395195911081637
mts86_lfp_grpo,2314cd5f97c5596c,0.40374168990454096,2.9325039587232595,1.0,8.467434097674143
mts86_lfp_grpo,23724912b8f153f0,0.3404844511882517,0.0,0.0,1.3121112261839647
mts86_lfp_grpo,24d4a97bf17f5883,0.7139337398858964,0.0,0.0,0.8529581023080122
mts86_lfp_grpo,2639525675535145,0.6200941378020296,0.006306626316344932,0.0,1.8863809638793088
mts86_lfp_grpo,28c5133d23575e81,0.4742793937349434,2.866977205005142,0.0,1.4565150060875554
mts86_lfp_grpo,293fd2580df350a8,0.3773999884779464,0.0,0.0,1.0604315326089109
mts86_lfp_grpo,29c1d95389d45573,0.34092417597099917,1.7026700843059075,0.5,1.1110034584597888
mts86_lfp_grpo,2a2403c9b08b53ac,2.6907018051031204,26.288479948748368,1.0,0.49915933756600167
mts86_lfp_grpo,2ab1b3941f7153cb,0.5698664451612205,5.023732595087409,1.0,2.2208977661599825
mts86_lfp_grpo,2ae0a44cc4de5c4a,0.29791744466045145,0.0,0.0,7.030403969349607
mts86_lfp_grpo,2c76b8e2d1d85701,0.4807583766580557,4.3029525268229065,0.0,2.3695959720532525
mts86_lfp_grpo,2ce54722e81a5726,0.9653390822513704,0.0,0.0,2.479476664304346
mts86_lfp_grpo,30e1141fbb1e5009,0.3845048027594148,5.721889342069574,0.5,3.2138660732288815
mts86_lfp_grpo,3138ce4847ee5007,0.5488192632998392,2.7166529738248784,0.0,2.2656972336945476
mts86_lfp_grpo,331e21d3c8d65bae,0.25823447168468416,-40.34931123203881,-0.5,3.1082381709121183
mts86_lfp_grpo,3382fe7a030150df,1.9843445015445376,7.935512265995484,0.75,0.5421160908005602
mts86_lfp_grpo,3387bab95d41528a,5.934374489321534,0.40018543004903506,0.0,0.9438742466456209
mts86_lfp_grpo,3623f8728153513d,0.3752611181047611,3.4479351081014613,1.0,6.780906520434226
mts86_lfp_grpo,36c5c837df3259f8,1.3620179093374394,2.7952128599027617,1.0,0.6821992400464529
mts86_lfp_grpo,36f37eab352d5150,0.5313167744068397,0.0,0.0,4.288590462285022
mts86_lfp_grpo,377d9bb5bb125691,0.5400157769570009,-40.821471384005726,-1.0,2.0392395460280723
mts86_lfp_grpo,3783e56bc9ef5e85,0.4228116682821306,10.290253189425485,0.0,2.4702462181969587
mts86_lfp_grpo,392e034cb2a55053,0.370133086287518,-43.75,0.0,4.345939074076701
mts86_lfp_grpo,39fd3f2e5f005306,0.36276131275268886,0.0,0.0,0.9637948295392899
mts86_lfp_grpo,3c30c0c940045ac2,0.3124910088179412,9.281156869852438,1.0,1.7035099868478583
mts86_lfp_grpo,3c84060e9d245ad7,0.311450506059128,4.772354725345366,1.0,9.810239952440435
mts86_lfp_grpo,3d2dded3370e5d2f,0.4783427154784457,3.6427782897819583,1.0,2.9101439499542368
mts86_lfp_grpo,3d44a52acf525ec7,0.8815198732950521,0.0,0.0,1.9186177621512261
mts86_lfp_grpo,4094b79867cd5f7b,0.4562545260979818,-19.296486628579117,0.0,2.4445512969954484
mts86_lfp_grpo,40b18724a90f5919,0.43606694154600806,0.0,0.0,4.1460409019842706
mts86_lfp_grpo,4124b6e12f8b5f0d,4.618967929972184,4.131668292805941,1.0,0.5292932586676715
mts86_lfp_grpo,42e6895442ab5601,0.41817061930303745,0.049172828908638166,0.0,2.702952148281881
mts86_lfp_grpo,432cf993a4685755,0.32758129476214126,6.508739220269149,0.0,6.262531649689666
mts86_lfp_grpo,4393df900c6557cb,0.3889772871463608,0.0,0.0,1.1881892031305292
mts86_lfp_grpo,43df192ed9125ff3,0.5095924258036545,-2.604166666666657,0.0,8.489786744161595
mts86_lfp_grpo,440da7a31b255ef9,1.282588418326908,4.203757049323684,0.0,1.9045192527888697
mts86_lfp_grpo,449f34ad438e59d2,0.4227141071748084,0.0,0.0,8.591935650827054
mts86_lfp_grpo,451631b82dd757e4,0.3659216838332672,0.0,0.0,6.896586139489426
mts86_lfp_grpo,45cace6f6d275159,0.27943105643162053,2.1500869356887478,1.0,2.789390996663114
mts86_lfp_grpo,468894d189a75353,2.5551008248850837,0.0,0.0,1.170563255787306
mts86_lfp_grpo,480434fc72d455af,0.4433419659476978,5.587647402417247,0.0,2.574621333781341
mts86_lfp_grpo,481b84c931245f5d,0.27370707347253953,1.7085653564858347,1.0,5.304060722307293
mts86_lfp_grpo,48cf36e2f3e15071,0.31718640801668224,0.0,0.0,1.988784720261357
mts86_lfp_grpo,4a5834900788560a,1.4358412927074067,3.035234638247502,1.0,0.6756050478400694
mts86_lfp_grpo,4b0df2804f165dda,0.23432273743936563,8.631096874658766,0.0,7.8652496525186155
mts86_lfp_grpo,4cf79f853daa5e18,0.35018266408097604,0.0,0.0,3.9083362770276793
mts86_lfp_grpo,4df92e2616c75be7,0.35663009327643225,5.896776642145113,0.0,5.786598916362975
mts86_lfp_grpo,4f0df6de49515352,5.461235318968799,-1.8323637492447205,1.0,0.5363721205492056
mts86_lfp_grpo,4fa6a8e71f4a5984,0.3537757264561184,0.9187640299110456,1.0,4.944557815549408
mts86_lfp_grpo,502320eeaec55d1f,0.5782255160446571,6.494426460771692,1.0,2.437800194175469
mts86_lfp_grpo,505c44ea52485f9d,0.40033921924254856,1.017550698319269,0.0,2.208646492371282
mts86_lfp_grpo,50865b0784fc566d,0.48925664549319653,5.6889123163607,1.0,2.6022917063513447
mts86_lfp_grpo,52caccf1b3b95e4e,0.4535287656882935,2.3336013838959815,1.0,1.583066394104997
mts86_lfp_grpo,5370751917315916,0.42643335898090823,0.0,0.0,7.471315470646846
mts86_lfp_grpo,54d3068f889b58ee,0.38343216982768763,9.385213697737228,1.0,1.2723708323363385
mts86_lfp_grpo,55a649760430531d,0.32261457742811495,2.2794222876639765,0.0,2.4932142892530647
mts86_lfp_grpo,56df5b5a7f8d5964,0.5489940962222826,4.135243273133625,1.0,1.6739305566501557
mts86_lfp_grpo,59b4fffb7aef599d,0.26852873028086904,0.0,0.0,12.020556810595929
mts86_lfp_grpo,5b3770f00cb55569,1.6097829101740253,4.076790511986616,0.0,1.207503359615042
mts86_lfp_grpo,5b620dbb3b4d5892,0.5417491777885499,3.613694547634651,0.0,2.210570322136915
mts86_lfp_grpo,5cfcccdb3e3c539b,0.31272840400171065,2.9811195916698807,0.0,7.585075644845042
mts86_lfp_grpo,5d3ce016a8a256cf,0.9205317120065395,2.7708035216451776,1.0,0.7799017995549596
mts86_lfp_grpo,5d83ddd5ec3c5326,0.3668644799867442,7.377442556746402,1.0,3.343765135170247
mts86_lfp_grpo,5daaf9b25cb558f9,1.7401360140232058,0.0,0.0,0.9127212737256881
mts86_lfp_grpo,5dbd0aba5f315388,1.2931070332014827,0.0,0.0,0.755315253563266
mts86_lfp_grpo,5e7d1f34a80c5e46,0.4424830520799527,0.0,0.0,2.3316347392211823
mts86_lfp_grpo,60691b9dd3355992,4.209557545526149,2.552074812946941,1.0,0.6454668840757453
mts86_lfp_grpo,6176348b971f52c5,0.39254837351051547,0.0,0.0,1.2561886234507829
mts86_lfp_grpo,624789926abe5dac,0.5084395337780095,0.0,0.0,3.769119462502757
mts86_lfp_grpo,63dcb963cece5b7d,2.256590746099168,3.605416910281292,0.0,0.6497608769422253
mts86_lfp_grpo,65c6face44dc5242,0.35393214530979383,0.0,0.0,7.553187822278025
mts86_lfp_grpo,666ee535a52a5acc,3.3119494533302274,0.0,0.0,0.7438975017040026
mts86_lfp_grpo,66c135a6ec7f53c4,0.4752355299926315,0.0,0.0,2.432221936571018
mts86_lfp_grpo,67b08ea8fc9956b0,0.2807322970289696,0.0,0.0,7.613947795132207
mts86_lfp_grpo,685c110d6a615ff8,0.38444292277143416,0.0,0.0,1.7073363966156327
mts86_lfp_grpo,6864977b221059e4,0.37461723092299737,11.852823139395099,0.0,3.7390626552447817
mts86_lfp_grpo,68e39232887c5e4a,1.5201130825247455,2.5672109349577426,1.0,2.1048971080552175
mts86_lfp_grpo,69560676d53a56c9,0.4318603831843065,4.869359119557629,0.0,3.348345167412227
mts86_lfp_grpo,6b5978b04dc85323,0.608773906675548,2.8227279745318867,0.0,3.4319295775097403
mts86_lfp_grpo,6b7469c8e2195492,0.7200285154964854,7.5205700682784595,0.5,1.7903891760033488
mts86_lfp_grpo,6dfe97d2aff95bf6,0.5260326973049781,2.530596133358827,0.75,2.1540885310376026
mts86_lfp_grpo,6e5e2d80ec915e15,2.368223154682508,3.6023400504641074,1.0,1.0246802476706638
mts86_lfp_grpo,6f95e882286e5388,0.29566713003074124,2.1054823531909506,1.0,5.678583448188353
mts86_lfp_grpo,70248e0bb43a503b,1.304006836176615,-3.125,0.0,0.944337799201073
mts86_lfp_grpo,704c2533b66353b5,0.33120390710017883,2.5146206221947125,1.0,2.668750029505592
mts86_lfp_grpo,70d9d2c73e4155d4,4.047829181429926,3.2045827940627163,1.0,0.3362501348567496
mts86_lfp_grpo,70fb14aa330a5e1a,0.37809578280526135,0.0,0.0,4.713165050316081
mts86_lfp_grpo,711cc9425e2f5aff,0.3207154163065213,0.0,0.0,8.881894015311946
mts86_lfp_grpo,73b4b5fcc5e55858,0.32216287821412465,-26.041666666666657,0.0,4.68307886023524
mts86_lfp_grpo,742b1d2c6cf156c6,0.4149837484520799,14.016223149984725,0.25,2.3809169386849365
mts86_lfp_grpo,75341958391d5aba,0.39853653490595825,0.0,0.0,2.9630873844348082
mts86_lfp_grpo,759e9e451eba5b47,0.7352178763275172,3.909850017041819,0.75,1.9904854783863593
mts86_lfp_grpo,75b56424b7eb5ac6,1.201472447588426,0.0,0.0,0.9673607456724838
mts86_lfp_grpo,7640be138ae05408,0.4171655791696623,0.0,0.0,0.7059893146024242
mts86_lfp_grpo,770e1697a0255dc8,0.38323255524148364,4.499663150283482,0.0,7.408680823555665
mts86_lfp_grpo,772bea477f415d7e,0.7302756742776246,0.0,0.0,1.5907720870951874
mts86_lfp_grpo,77d96cb44005501c,0.4881298009069644,1.8697634682607571,1.0,3.496613162303027
mts86_lfp_grpo,7ae1fa9094f355c5,0.27346260804477057,0.0,0.0,2.5457495069047016
mts86_lfp_grpo,7af6867add5b5f2c,0.571844341050786,8.859630224793861,0.0,0.9211134385758957
mts86_lfp_grpo,7b20cfb388a15b3d,0.30419805393062715,3.683705951160306,1.0,1.4285853647427678
mts86_lfp_grpo,7b840b044a6a5e8d,1.9329081548539142,7.507542254692623,0.0,1.2572563495412399
mts86_lfp_grpo,7da1df98fb8e5af0,0.5184145248301787,0.0,0.0,4.799518335691106
mts86_lfp_grpo,7e6335968cbb5318,0.8304059396701873,3.551444354940074,0.0,2.8198788343434775
mts86_lfp_grpo,7eb9b36921b25d5b,0.324750235007214,-17.4681238812139,1.0,3.7855508821348227
mts86_lfp_grpo,7f15d26426a65449,0.5875161441016861,-13.2158256061104,0.0,2.9748023755175725
mts86_lfp_grpo,7fe310f364355e2d,4.151073701215044,1.2286276248231331,0.75,0.3757797716688689
mts86_lfp_grpo,7fe6e7ce9cb7559d,0.34842064066014033,0.0,0.0,7.624859689071082
mts86_lfp_grpo,802c127f63f955ed,1.417813786755126,13.159648250783107,0.5,1.486959218252645
mts86_lfp_grpo,80d5ce364722516b,0.309067141707686,0.4702131739358606,0.0,5.68685653069165
mts86_lfp_grpo,80dfd05ab759518f,0.28437350755494295,-37.46316562368513,0.0,4.698445270216627
mts86_lfp_grpo,8419b5d5eab75027,0.804851782826253,2.6133982371666065,1.0,1.7209062988803951
mts86_lfp_grpo,846947c0d14c5705,0.2825768350878649,2.7096587421890774,1.0,1.2076211819605482
mts86_lfp_grpo,8635030755615376,0.42240749651990783,2.610773081232651,0.0,2.779157801041492
mts86_lfp_grpo,86a8eb25b4045aba,0.3310704961745583,2.489098712450712,0.0,2.1480629559648903
mts86_lfp_grpo,86c52dfec8425716,0.35824165269058156,9.57943220212023,1.0,3.826859902767619
mts86_lfp_grpo,8783e69e8b9d5d5c,0.4992327506284235,2.7171937681349476,0.0,2.0417017182678614
mts86_lfp_grpo,886df3cce3a95a83,1.1502563251082067,4.505222289603438,0.0,1.0588948787018142
mts86_lfp_grpo,89c4479f74c05538,0.37287490086360636,0.0,0.0,7.73127895244396
mts86_lfp_grpo,8a022198e6885aed,0.34845268563344994,14.06210403113485,1.0,2.3310961086294983
mts86_lfp_grpo,8ae2f982585058f2,0.3260951936345268,-18.472372975500036,0.0,6.223048373590382
mts86_lfp_grpo,8b0773eaa2375bbf,0.4225888185053094,3.193809859093605,0.0,3.564132928681572
mts86_lfp_grpo,8c1a989cd94c5c12,0.41809952156652413,0.0,0.0,4.712632827456322
mts86_lfp_grpo,8caca31e4dc357be,0.29728793373726087,2.2879217922822477,1.0,8.899518584490204
mts86_lfp_grpo,8d76cc7ca097546b,0.3554511790859848,0.0,0.0,5.495614183736674
mts86_lfp_grpo,8f24138692dc51a0,0.5631733689363682,6.54160642239782,0.0,6.019952026112804
mts86_lfp_grpo,8fc454e70d1554b7,0.33830468351057796,0.006727278347682386,0.0,2.525743327667331
mts86_lfp_grpo,8fe647ed2b7a5aee,1.632356420703876,0.9083176708678877,0.0,2.1039678595739297
mts86_lfp_grpo,90c4cd28f0e55d46,0.4667295397489168,-2.6041666666666643,0.0,1.5254438987993395
mts86_lfp_grpo,90cee81074335c3c,0.3157587106574611,5.614780821469282,0.0,7.31842056640307
mts86_lfp_grpo,91e6cce9eb7d5765,0.3032244984568001,3.1854730269369327,1.0,5.95934941225323
mts86_lfp_grpo,9263d47ef82d5a88,0.4698496051776334,2.716000022177681,0.5,2.4493103418633266
mts86_lfp_grpo,928010107cd35cdd,0.3419613412791843,12.164686622698753,0.25,3.513867505354298
mts86_lfp_grpo,93aa103155cd5295,0.4272169653869282,0.0,0.0,1.1161273603428612
mts86_lfp_grpo,94e9664fcf2d5f9e,0.3495649872308272,0.0,0.0,10.508780201587957
mts86_lfp_grpo,9566c9689988532d,0.8078495447829768,2.8207762330741986,0.0,1.0810381991206726
mts86_lfp_grpo,969763763ce754a4,0.29164092573521594,0.0,0.0,2.887636326627709
mts86_lfp_grpo,972eb434cfd159e8,0.7752987727724344,11.531207262033874,1.0,1.3697480360760335
mts86_lfp_grpo,97f64f5b130055b0,0.325626624643762,10.328930357365508,1.0,9.002548195159909
mts86_lfp_grpo,984be293f9195416,0.33851310721891853,0.0,0.0,7.5319502820882835
mts86_lfp_grpo,9a83782a2cf85611,2.0027544809364626,3.0653254116933937,1.0,1.3220592904954855
mts86_lfp_grpo,9ac1e7123b245486,0.3315250410100695,3.267310335679923,0.0,3.5151757561031967
mts86_lfp_grpo,9c83725ca24453f5,0.48739754952232917,0.0,0.0,2.747443878419928
mts86_lfp_grpo,9cac2a2e22c25964,0.5213712710925831,-0.34613711231652644,1.0,3.1976353391211445
mts86_lfp_grpo,9d67b6d20a0256c3,0.6442576685837127,-31.753178250324183,0.0,4.543505895981762
mts86_lfp_grpo,9dedf462b1c0528f,0.3803833201982306,2.15203507050785,1.0,3.2107788492980798
mts86_lfp_grpo,9e454d3b139c5a3d,0.7489697783954153,1.189470712937478,0.0,1.3223964579559464
mts86_lfp_grpo,9e66bc21c0d4507d,0.311337080614999,0.0,0.0,1.4987490714082032
mts86_lfp_grpo,9ed0f61a7d9551dd,0.39990025720773253,3.0693331654401703,1.0,1.8668095577160637
mts86_lfp_grpo,9f4e94fa77b555dd,1.91413492830613,0.0,0.0,0.9137184322355416
mts86_lfp_grpo,a02463c8a92d56ce,0.4535277890145384,0.0,0.0,2.4833666503041205
mts86_lfp_grpo,a124b877d2b35519,1.136371182794286,0.0,0.0,2.0005610388958415
mts86_lfp_grpo,a2c048ba29a85ad0,1.5277945155877106,13.643164602394819,0.75,0.5576254412414993
mts86_lfp_grpo,a3d8003852145a71,2.118030711571919,2.0014652562689292,0.0,0.5827083536715189
mts86_lfp_grpo,a3e94bd829b75673,0.2187746546901135,2.6438271173833527,0.0,6.587711129497503
mts86_lfp_grpo,a3fa79234a9d5d7d,3.5633866905844354,0.0,0.0,0.581799404298813
mts86_lfp_grpo,a460f60f07f05098,0.3224079452770742,0.0,0.0,7.247624947975912
mts86_lfp_grpo,a488a24ace4e5a0e,0.3745407190680246,0.0,0.0,4.400511684114585
mts86_lfp_grpo,a4cf3a412034565a,1.2571722551232127,0.0,0.0,1.6936016040392976
mts86_lfp_grpo,a507cbf8c4055960,0.4817588024955667,4.032683106570943,0.0,2.179413752497762
mts86_lfp_grpo,a566b5f3bd0c5522,0.4974517167221907,2.3854748057068207,0.0,2.5823460207205247
mts86_lfp_grpo,a73551f67ae95c4d,0.4675963391347887,8.795675077219201,1.0,3.3981872712033643
mts86_lfp_grpo,a880ac22dd045d21,0.42964289835139996,6.640259058153362,1.0,1.190732742893003
mts86_lfp_grpo,a8c9f51e547a5fed,1.4301815782887708,5.356952583272985,0.75,3.2165650189170507
mts86_lfp_grpo,a9134306f1575f88,0.5320087073504782,0.0,0.0,7.421583218431336
mts86_lfp_grpo,ab000bda9ccf5150,0.8725476076848322,0.0,0.0,1.24727788732353
mts86_lfp_grpo,ab7c0c62ea5d56df,2.3071430025536968,0.0,0.0,0.44663842789740105
mts86_lfp_grpo,ac2dfd95a1e55c5e,0.5202041147412001,4.039961776881057,1.0,4.309704783325121
mts86_lfp_grpo,acb286057ba859da,0.37548026631541825,0.0,0.0,4.057996794994459
mts86_lfp_grpo,aceba8d21dfe5d03,0.2841984427106935,2.970890767293483,0.0,1.3071809335527536
mts86_lfp_grpo,af62d866653053f6,0.3609979687099444,5.520691446022383,1.0,3.8030625581477158
mts86_lfp_grpo,afe0ef0cd35b57f7,0.4414870063312499,3.4676457823179305,1.0,1.8948490710151378
mts86_lfp_grpo,b003c9652cb05ffd,0.2837665831675284,0.0,0.0,3.9872029183232356
mts86_lfp_grpo,b222df74b8155735,0.2877159925414951,2.0848728694933953,0.0,2.727055581511604
mts86_lfp_grpo,b23ede9a183b5b71,0.98832831550733,2.530753000943605,0.0,1.3162792109562724
mts86_lfp_grpo,b25e5caac7645be6,0.6908398628499318,3.929413816995961,0.75,2.7549388643900894
mts86_lfp_grpo,b3a6f577c20d5eb3,0.6689348160615,1.710226755325948,0.0,1.3675698907015879
mts86_lfp_grpo,b4206de96b755fb8,0.522654555269866,0.0,0.0,3.5440618333882266
mts86_lfp_grpo,b46befc3e5a756ec,0.5684924962991622,7.072038741098268,1.0,1.0792130984781012
mts86_lfp_grpo,b4929fe228725c94,0.375045818766443,9.489229227197512,1.0,1.37261951636616
mts86_lfp_grpo,b63b325909a058c9,0.4651075107726115,3.733689827031867,1.0,4.551286073422878
mts86_lfp_grpo,b790a763e1ee538e,4.027865767296033,7.094397464238014,0.25,0.45935006223583674
mts86_lfp_grpo,b7d4e7ebc5c75968,0.3967252332029648,3.270162686704495,1.0,3.7523547719110253
mts86_lfp_grpo,b940d77be0d45ec9,0.3499077168609119,2.349464880081129,1.0,3.3454593270437765
mts86_lfp_grpo,b9e0dc94c7725924,0.3968259075523148,1.356657122251633,1.0,3.4423303396052236
mts86_lfp_grpo,bc5eb52653bc5031,0.688201821653504,4.777201341975399,0.0,2.5633446446959334
mts86_lfp_grpo,bdfa1f8523c25328,0.6594650479810252,6.689105528476688,0.0,2.1566397057929447
mts86_lfp_grpo,bed1f99d06215f1b,0.5152133718079192,5.973893638579582,0.25,1.1200276691943039
mts86_lfp_grpo,c0b07b38110a556f,0.42930608328931597,0.0,0.0,1.075102784193035
mts86_lfp_grpo,c37c94fa634f5265,4.567761927207931,4.5530317303435766,0.0,0.4657373154671737
mts86_lfp_grpo,c3cb403773505798,0.34514668475091237,2.16514759255503,1.0,5.361186757459958
mts86_lfp_grpo,c402a7eb498a5736,0.33186215645511496,4.154706289072749,0.0,5.9275994127306335
mts86_lfp_grpo,c565fc593f9e5fad,0.3659053369659288,0.0,0.0,5.270183822580548
mts86_lfp_grpo,c5f7460ee0da513a,0.39340463568608947,2.998594540753885,1.0,1.828829617139726
mts86_lfp_grpo,c75edb67a65b5a33,0.3604932819111927,2.992789117200118,1.0,2.3926735540579656
mts86_lfp_grpo,c82e95254649534e,0.35993724828831797,0.0,0.0,4.969654594050022
mts86_lfp_grpo,c84f1984d6e459d4,0.47261309918609073,3.246535804682452,0.0,2.563882836519672
mts86_lfp_grpo,c97d721af0475e45,1.4528337510108034,5.8558421436000145,0.75,0.9467847174042933
mts86_lfp_grpo,cc94486698ff58d1,0.5055700076685375,8.10478404757049,1.0,1.2416626224380471
mts86_lfp_grpo,cd07f4279fa35240,0.3822913022614768,11.615918402822857,0.0,2.501253577552054
mts86_lfp_grpo,cd3f3ec4f0dc515f,1.873872339047405,0.0,0.0,1.347120082753044
mts86_lfp_grpo,cde84b97e6505437,0.669762375733492,4.39812407017304,0.0,1.888554585762595
mts86_lfp_grpo,cf26456f21fc55cc,0.46266924452687297,0.0,0.0,2.195029061675993
mts86_lfp_grpo,cf430322beb852ca,0.3224341968473397,3.0401118275496373,1.0,1.6326562827723974
mts86_lfp_grpo,d193c14478495b74,0.530908107876186,5.292262106255919,1.0,3.13257681847763
mts86_lfp_grpo,d341827e6b485782,0.41808361395310023,0.0,0.0,5.989781141823219
mts86_lfp_grpo,d45a215505f05382,0.3627483683741447,3.441840187328964,0.0,1.4392505328930745
mts86_lfp_grpo,d5e7dc43eb5c57cd,0.3326887739642477,0.0,0.0,1.4485050233692012
mts86_lfp_grpo,d68f1142da63586f,0.30364858872789197,3.100361606446569,0.0,4.5762393969227375
mts86_lfp_grpo,d6f1d7ade74c5d53,0.4480526952910153,0.0,0.0,5.461687866588385
mts86_lfp_grpo,d76b0458667c59a2,0.5058740408605967,0.0,0.0,0.8385666541359913
mts86_lfp_grpo,d92fd7e6c01d503b,0.3843074518045747,0.0,0.0,3.1397723446482577
mts86_lfp_grpo,da088bb9d4fb5d0e,0.5862692915951188,4.473131711791169,1.0,1.9083531477231097
mts86_lfp_grpo,da8c9449da6854ed,0.3329490019368315,2.9061623152276894,1.0,1.8794022809804658
mts86_lfp_grpo,dabc9a6d5e755758,0.40108530569439127,2.730863121558855,1.0,2.8224811859731544
mts86_lfp_grpo,dc28a01b78d45b17,0.29405980142479865,2.707177872939411,1.0,2.5178244177070788
mts86_lfp_grpo,dc76a771066b5553,0.3536875265254471,2.9461107142404472,1.0,2.3545477351562387
mts86_lfp_grpo,dc89cd046c135fae,0.5629095029670851,-4.751198188808672,1.0,4.356391386937839
mts86_lfp_grpo,dcb23119258e58ec,0.41615447474118533,2.0949285995802,1.0,1.8803259928183025
mts86_lfp_grpo,ddbfb3b2a05c5918,0.4085594151979621,0.0,0.0,3.7016213645612575
mts86_lfp_grpo,de37d906807d5da4,0.7009694052130309,0.0,0.0,3.6490449291911866
mts86_lfp_grpo,de8c2538d4305d9d,0.4482784495346519,3.1874301001631125,1.0,5.64543708456175
mts86_lfp_grpo,de94e95519d85f21,0.440087210743223,7.702878936167409,1.0,2.466194521530069
mts86_lfp_grpo,df51d2fef8c25f56,0.2908970955853159,0.0,0.0,8.93615299227335
mts86_lfp_grpo,e0c845f2d87555b3,0.4307186116983536,0.0,0.0,2.0081999759343114
mts86_lfp_grpo,e15983da12955abf,0.3890361310576741,5.764680249873862,1.0,2.0588804248690056
mts86_lfp_grpo,e1b0455379fd5adf,0.4624952643249283,0.0,0.0,2.4984190588583064
