token,chain,algorithm,step,role,pairwise_ade,pairwise_fde,spread_auc,r50,r90,endpoint_cov_trace,endpoint_spread,endpoint_r90,effective_rank,spread_t1,spread_t2,spread_t3,spread_t4,spread_t5,spread_t6,spread_t7,spread_t8,spread_ratio_IL,spread_ratio_step0,step0_SR,center_shift_IL,center_shift_step0,mean_pdms,feasible_rate,D_positive,hit8_1
b23ede9a183b5b71,official_il_grpo,original_GRPO,6650,middle,0.25433854767747,0.5234223029187379,0.2150645579328967,0.171729495771776,0.30823274034529297,0.19685156074800605,0.44367956990152935,0.6187928222763215,1.9593613199913884,0.06902413592029975,0.09164184992795162,0.12099306596565138,0.15546051600550023,0.21257415237879732,0.27294864909210576,0.35419452427133824,0.44367956990152935,1.7239439668707834,1.7239439668707834,1.0,0.17677560448646545,0.17677560448646545,89.91716979234657,1.0,0.2455146312713623,0.75
b23ede9a183b5b71,official_il_grpo,original_GRPO,13300,final_available,0.17509213455859035,0.3743203964760027,0.14790189512073854,0.11939357619419204,0.21753668885344576,0.10063454723848692,0.31722948671031026,0.5112366934489686,1.5302180731554316,0.05457148302173822,0.05117915755677239,0.07233816666408643,0.10630384671379225,0.14415692375665246,0.19031242553596822,0.24712367100658814,0.31722948671031026,1.1855722869116743,1.1855722869116743,1.0,0.266002893447876,0.266002893447876,89.74270823804518,1.0,0.16344474256038666,0.0
759e9e451eba5b47,official_il_grpo,original_GRPO,0,step0,0.15912054234609932,0.4042753282922461,0.13778814654560262,0.09339970064984165,0.1713749418594179,0.12215776035211254,0.34951074425847417,0.5712322911798589,1.388037756554256,0.014956544568198385,0.027201091064073903,0.05360711163953792,0.09119120463728433,0.12731883798067162,0.1854352494093558,0.2530843888072248,0.34951074425847417,1.0,1.0,1.0,0.0,0.0,97.13302836343624,1.0,0.14552076160907745,1.0
759e9e451eba5b47,official_il_grpo,original_GRPO,1330,early,0.36127506757809225,0.7222020722859587,0.3127632150344959,0.18760274795417892,0.4988622032291189,0.3938674386456349,0.6275885902768109,1.1283748694164482,1.4298440895259605,0.14463605156912568,0.14900404661033856,0.171404793353726,0.22183940584122733,0.2882244527439405,0.3839838526862872,0.5154245271945112,0.6275885902768109,2.269884767852532,2.269884767852532,1.0,0.6428201794624329,0.6428201794624329,99.94089642923564,1.0,0.3612750470638275,1.0
759e9e451eba5b47,official_il_grpo,original_GRPO,6650,middle,0.22537225748655415,0.39523969666629144,0.19305803591421059,0.15592560553845217,0.26232064300954017,0.11581557284380543,0.3403168712300427,0.5086730426960097,2.3785942116525676,0.0964452088806544,0.11824352436724485,0.1368056570887936,0.1521358342415336,0.1805659841187053,0.21386124457297387,0.30608996281373635,0.3403168712300427,1.4011222355060544,1.4011222355060544,1.0,0.5390286445617676,0.5390286445617676,100.0,1.0,0.22537225484848022,1.0
759e9e451eba5b47,official_il_grpo,original_GRPO,13300,final_available,0.16331367974998634,0.3255477351926248,0.14034638604550148,0.10713079110788237,0.20268304854109642,0.07964206301869947,0.28220925395652685,0.40005368796915963,1.7035124338369947,0.06516373452775004,0.07662150518418659,0.08249651629018556,0.09584017004049553,0.123112877771296,0.1758100420954311,0.22151698849814033,0.28220925395652685,1.0185664700776869,1.0185664700776869,1.0,0.6467649936676025,0.6467649936676025,99.9941799840626,1.0,0.16331368684768677,1.0
2ab1b3941f7153cb,official_il_grpo,original_GRPO,0,step0,0.11923474355620194,0.23690839825165144,0.10279320621786757,0.0866925090681488,0.16161005349672433,0.04114109959036502,0.2028326886632552,0.31591281372309526,1.259044840511647,0.014469848186847009,0.037610688062355443,0.05443398483659582,0.07911751662265865,0.11070188943340252,0.14536148777864238,0.17781754615918346,0.2028326886632552,1.0,1.0,1.0,0.0,0.0,95.4917762949535,1.0,0.11400189250707626,0.5
2ab1b3941f7153cb,official_il_grpo,original_GRPO,1330,early,0.2734682733110399,0.4246275801176976,0.23673786328169408,0.14974069004389562,0.33906117867287366,0.1319048096295099,0.3631870174297395,0.5669161164373622,1.7846944833777674,0.16580441646412625,0.16838570916476198,0.16931486630594503,0.21487685828459,0.24777412045205918,0.25942157308601493,0.30513834506631565,0.3631870174297395,2.3030497052493355,2.3030497052493355,1.0,0.43437302112579346,0.43437302112579346,96.25605188327503,1.0,0.2734682559967041,1.0
2ab1b3941f7153cb,official_il_grpo,original_GRPO,6650,middle,0.19905582317924675,0.28632489402597167,0.1675010984222099,0.1277575804454758,0.24833628852927775,0.05895490699111677,0.24280631579742068,0.4062325944803154,1.942542286849211,0.09456223711914344,0.10258279917828071,0.12330123002904829,0.15698843936010295,0.18290347895918943,0.2112901042976334,0.2255741826368602,0.24280631579742068,1.6294958060476838,1.6294958060476838,1.0,0.32211199402809143,0.32211199402809143,96.81274664917414,1.0,0.19905580580234528,1.0
2ab1b3941f7153cb,official_il_grpo,original_GRPO,13300,final_available,0.14049776588573018,0.22180597808851094,0.11961910183618135,0.08591407457664291,0.18904895946114147,0.03497262957292576,0.18700970448863277,0.3035489431746337,1.4735782626196037,0.05892756306892578,0.05937855129726881,0.08195771430377005,0.10934208316304052,0.1352493655565643,0.15420602841871497,0.17088180439253348,0.18700970448863277,1.1636868450493871,1.1636868450493871,1.0,0.27338099479675293,0.27338099479675293,96.4583822879533,1.0,0.14049775898456573,1.0
3387bab95d41528a,official_il_grpo,original_GRPO,0,step0,0.1195012191440413,0.2538876827296882,0.09663661499200521,0.07430904162971452,0.1537555117252826,0.04261327608032623,0.20642983330983491,0.3435635861794344,2.1516565762912245,0.022332255203969576,0.01705828616900448,0.03665608495857359,0.06941390940049413,0.10808027955954341,0.1407343529982147,0.17238791833640682,0.20642983330983491,1.0,1.0,1.0,0.0,0.0,99.92822344336426,1.0,,0.0
3387bab95d41528a,official_il_grpo,original_GRPO,1330,early,0.31023030264040274,0.4601646854307495,0.2467300229548428,0.25555207736086505,0.33563746972810177,0.13160602594397397,0.362775448375402,0.5653350075828433,6.63952771318428,0.18840437078005312,0.1708021018194895,0.17926335600585086,0.1823664544490692,0.22282367657432456,0.3070782904050297,0.3603264852295233,0.362775448375402,2.5531732767673505,2.5531732767673505,1.0,0.3676292300224304,0.3676292300224304,98.25187973588613,1.0,,0.0
3387bab95d41528a,official_il_grpo,original_GRPO,6650,middle,0.19132905434908967,0.3502005683776568,0.1542611183860471,0.13260367570434917,0.21129698997785754,0.0757303369466113,0.27519145507557335,0.437886085310296,3.874264846148843,0.09383492401221907,0.11157681007349583,0.09805173558724645,0.12273745446158464,0.13901063141914702,0.18220231585836286,0.21148362060074785,0.27519145507557335,1.5963009300233582,1.5963009300233582,1.0,0.8638724088668823,0.8638724088668823,100.0,0.875,,0.0
3387bab95d41528a,official_il_grpo,original_GRPO,13300,final_available,0.1403992115459771,0.24801628809141543,0.11515831333906622,0.08529909018282766,0.18081672628393103,0.04080401127383436,0.20200002790552865,0.3228578557086505,2.803509463345943,0.0567720918294777,0.08348746378325045,0.06442835792173168,0.0859815310194384,0.11447530486507199,0.14548473537742487,0.16863699401060603,0.20200002790552865,1.191663360193166,1.191663360193166,1.0,0.3421470522880554,0.3421470522880554,100.0,1.0,,0.0
2ae0a44cc4de5c4a,official_il_grpo,original_GRPO,0,step0,0.167991964446486,0.40811866421953064,0.1415701714515168,0.10689615872491472,0.22420655298085004,0.11922476540503853,0.3452893937048147,0.6169346834465558,1.3208338623697877,0.014168231180323588,0.027265634607652703,0.0531246389230071,0.09104110075708602,0.1365833184320127,0.19653880753075334,0.2685502464764842,0.3452893937048147,1.0,1.0,1.0,0.0,0.0,100.0,1.0,,0.0
2ae0a44cc4de5c4a,official_il_grpo,original_GRPO,1330,early,0.2784021843299054,0.5393841227774401,0.23660062165106954,0.20338943798369397,0.30641683774497525,0.20895721302358358,0.45711837966065594,0.7089642665191149,1.5383848394712367,0.11475105047290392,0.10988573730026151,0.13543158406823488,0.18285484961761864,0.2314405168465725,0.2856003144813692,0.3757225407609398,0.45711837966065594,1.671260401998578,1.671260401998578,1.0,0.8534984588623047,0.8534984588623047,100.0,1.0,,0.0
2ae0a44cc4de5c4a,official_il_grpo,original_GRPO,6650,middle,0.22332412916340133,0.4128527373309491,0.18778473942443255,0.16291818603137806,0.2583482250575024,0.12229400352452646,0.349705595500739,0.539204361136062,1.9484362073590822,0.06002824722165051,0.0811184583739993,0.11278762914435811,0.15480017728702586,0.18583650503793056,0.2390252539459745,0.31897604888378256,0.349705595500739,1.3264428339605618,1.3264428339605618,1.0,0.5317804217338562,0.5317804217338562,100.0,1.0,,0.0
2ae0a44cc4de5c4a,official_il_grpo,original_GRPO,13300,final_available,0.1944101721606618,0.39064091432736414,0.16352074274188866,0.14735840425753177,0.25494959177894516,0.10879889422173047,0.32984677385375544,0.5249174699870796,1.344697397158397,0.05292784501381898,0.05750942308760694,0.08429189776175812,0.11762413007515907,0.16101795057446439,0.2239737851570715,0.2809741364114749,0.32984677385375544,1.1550508208425052,1.1550508208425052,1.0,0.5896793007850647,0.5896793007850647,100.0,1.0,,0.0
cc94486698ff58d1,official_il_grpo,original_GRPO,0,step0,0.13442960404730647,0.27387354980858813,0.11732597482251807,0.0737168447777412,0.16346673661065936,0.05764849102801632,0.2401010017222259,0.33508695924517024,1.469363229927112,0.019408436477146036,0.030796496837638836,0.05529474065462479,0.08670479614420235,0.12911595043850244,0.16585095915214673,0.2113354171536575,0.2401010017222259,1.0,1.0,1.0,0.0,0.0,92.04486319472784,1.0,0.11987613141536713,0.5
cc94486698ff58d1,official_il_grpo,original_GRPO,1330,early,0.2928909111164655,0.3962330017013452,0.2506483947302805,0.19643193398015601,0.32193829211870856,0.117240017321845,0.3424032963069208,0.5681190298951173,2.39124679504824,0.155754561874543,0.16868055479757255,0.231406272126016,0.23291144483044196,0.23290360392076842,0.3040680660453484,0.33705935794063285,0.3424032963069208,2.136341889419138,2.136341889419138,1.0,0.4186078906059265,0.4186078906059265,93.85479879039457,1.0,0.29289090633392334,1.0
cc94486698ff58d1,official_il_grpo,original_GRPO,6650,middle,0.16820971429957404,0.273755698078377,0.1437277071546131,0.1090142374951021,0.20666318086312707,0.05467779677585147,0.23383283938713884,0.4351990968798537,2.2964902003270815,0.07361030927006,0.08938842800589757,0.10101148059089746,0.10319990043423506,0.1502628468073409,0.18793211860868161,0.21058373413265347,0.23383283938713884,1.22502887678567,1.22502887678567,1.0,0.7379452586174011,0.7379452586174011,95.59797517198277,1.0,0.1682097166776657,1.0
cc94486698ff58d1,official_il_grpo,original_GRPO,13300,final_available,0.16226510033160638,0.2668958800647552,0.14116007157872495,0.09459958895181828,0.24304894637498808,0.054468406924229384,0.23338467585561265,0.4835908330243721,1.6949142143560796,0.054191678393890746,0.10869801858092025,0.07486665457714639,0.09309646269504189,0.1452477941749616,0.19349965443991016,0.2262956339123161,0.23338467585561265,1.2031442465512119,1.2031442465512119,1.0,0.6012189388275146,0.6012189388275146,97.53346998776365,1.0,0.1622651070356369,1.0
969763763ce754a4,official_il_grpo,original_GRPO,0,step0,0.1364139801951778,0.3377755213564157,0.11615344721695076,0.07812313819639909,0.1781603161879892,0.08352878417747434,0.2890134671212993,0.47259837144713607,1.2736131045264298,0.014008166419560812,0.02500019390577965,0.04215299270695839,0.06973749726255563,0.10991554224783434,0.15964431384358124,0.2197554042280367,0.2890134671212993,1.0,1.0,1.0,0.0,0.0,100.0,1.0,,0.0
969763763ce754a4,official_il_grpo,original_GRPO,1330,early,0.3878045129899294,0.6520572259982887,0.3250965997356082,0.2761693116441737,0.43627949851536907,0.3032679936053517,0.5506977334303744,0.8845050870248441,2.2574576320295776,0.18972713428484242,0.2098961768344334,0.23196971709326258,0.24677784000589487,0.33488690185874775,0.3706404187947571,0.4661768755825531,0.5506977334303744,2.7988545112087344,2.7988545112087344,1.0,0.5406957864761353,0.5406957864761353,100.0,1.0,,0.0
969763763ce754a4,official_il_grpo,original_GRPO,6650,middle,0.1729468854457859,0.30135298903227586,0.1480788469026039,0.11779823577473383,0.1925697081996436,0.0667875151033506,0.258432805780053,0.4494722481811003,1.5938059009900283,0.07975352960190671,0.08280604549339705,0.0874639218207808,0.113989375265587,0.14410871089573737,0.1888018243629232,0.22927456200044605,0.258432805780053,1.2748553783859988,1.2748553783859988,1.0,0.45855337381362915,0.45855337381362915,100.0,1.0,,0.0
969763763ce754a4,official_il_grpo,original_GRPO,13300,final_available,0.15416806823634255,0.25977461569474924,0.1318362871840992,0.0871789635281722,0.19145035574684077,0.0490437628070778,0.22145826425554274,0.3437951051088223,1.261631846198231,0.06195658062051219,0.07252580425636063,0.07955967006887936,0.10367838299284583,0.1393296761673061,0.17863347965390367,0.1975484394574431,0.22145826425554274,1.1350182912596312,1.1350182912596312,1.0,0.38774171471595764,0.38774171471595764,100.0,1.0,,0.0
70248e0bb43a503b,official_il_grpo,original_GRPO,0,step0,0.15044900845702863,0.3235075733868776,0.1237914617705659,0.095432461608433,0.1760306397490028,0.07010473703952914,0.26477299152203787,0.37405319302791784,2.2729721136715524,0.02777992632007024,0.039570531126248136,0.06779396081247692,0.09929312206649923,0.12745160859834015,0.15766124949633578,0.20600830422251887,0.26477299152203787,1.0,1.0,1.0,0.0,0.0,100.0,1.0,,0.0
70248e0bb43a503b,official_il_grpo,original_GRPO,1330,early,0.34819201805980265,0.6434505867250899,0.2842854327697677,0.24845630833440274,0.4199575281590419,0.2707682482512219,0.5203539643850347,0.7440958061644335,2.63186474134743,0.09778953679959185,0.11076892379162817,0.16565072382773796,0.24271695767687076,0.2984763211741006,0.39627604636497876,0.442250988138199,0.5203539643850347,2.29648659692427,2.29648659692427,1.0,0.3985999822616577,0.3985999822616577,100.0,1.0,,0.0
70248e0bb43a503b,official_il_grpo,original_GRPO,6650,middle,0.2259874307314618,0.4415198736394714,0.187294771591984,0.15921929654649056,0.2521601080802617,0.12791884555005664,0.3576574416254423,0.5355064689608775,2.770999503704101,0.07951683139272403,0.10008026845459934,0.11389343665869942,0.14606994896665232,0.18779557759017018,0.22743341932686914,0.2859112487207151,0.3576574416254423,1.5129861859060572,1.5129861859060572,1.0,0.7274397015571594,0.7274397015571594,98.2227586614825,1.0,,0.0
70248e0bb43a503b,official_il_grpo,original_GRPO,13300,final_available,0.19297887224523344,0.35922759451701664,0.1581263795467501,0.1458498687487098,0.22254954192551094,0.08247558759163098,0.28718563263441815,0.5694633629419917,3.561152272049536,0.07458249697579965,0.10488310034598071,0.11682110433450009,0.137508432733161,0.14277039110306108,0.17322100992899675,0.22803886831808345,0.28718563263441815,1.277360952727259,1.277360952727259,1.0,0.4661269783973694,0.4661269783973694,100.0,1.0,,0.0
2a2403c9b08b53ac,official_il_grpo,original_GRPO,0,step0,0.20671704488539644,0.40823177068468725,0.16386009524698142,0.14671351800418234,0.24953699633013565,0.10423552200043032,0.3228552647866073,0.5043147857001641,2.876993252285985,0.042847814652665635,0.04749902281856052,0.08953019772805663,0.13424796376784118,0.18015827362897213,0.2166750241426155,0.2770672004505325,0.3228552647866073,1.0,1.0,1.0,0.0,0.0,95.23775018314961,1.0,0.17387765645980835,0.0
2a2403c9b08b53ac,official_il_grpo,original_GRPO,1330,early,0.3673599839635283,0.6461864272547774,0.2963138471405159,0.2922527379872487,0.3917850871834646,0.27646390833659085,0.5257983533034226,0.7549365518953705,2.7273040896118084,0.13618233186955747,0.17174572987166628,0.22472879020729358,0.25719336674077925,0.28642944820452626,0.3425360670970608,0.42589668982982093,0.5257983533034226,1.8083344007208766,1.8083344007208766,1.0,0.6318713426589966,0.6318713426589966,80.64720741888195,0.84375,0.30975884199142456,0.25
2a2403c9b08b53ac,official_il_grpo,original_GRPO,6650,middle,0.27248238369458766,0.48419346908145566,0.21622225610799067,0.21260148781039329,0.28799740943096436,0.14620279778142548,0.38236474442791596,0.6416708884818615,3.566677624008036,0.1359783166228759,0.1281931398055715,0.15092492608624894,0.17045540049591856,0.20396497921611628,0.24961922015910834,0.30827732205016983,0.38236474442791596,1.31955407313834,1.31955407313834,1.0,0.8139068484306335,0.8139068484306335,97.58206564811658,1.0,0.27248242497444153,1.0
2a2403c9b08b53ac,official_il_grpo,original_GRPO,13300,final_available,0.219003629934091,0.43170072666029363,0.17315630702286727,0.1645284874024472,0.24104079644966217,0.11505807535216983,0.339202115783746,0.5421165900629703,3.249582571225433,0.05624899818409774,0.09518557598795016,0.09282223038692484,0.13260907120435989,0.172910687919382,0.216672546742715,0.27959922997376263,0.339202115783746,1.0567326154783077,1.0567326154783077,1.0,0.34166404604911804,0.34166404604911804,95.04208515801176,1.0,0.18105164170265198,0.0
af62d866653053f6,official_il_grpo,original_GRPO,0,step0,0.1267548850602484,0.27502121452712536,0.10130316502493363,0.09352733069654655,0.15074934857763606,0.04844560816424302,0.22010363051127307,0.33495792268741487,2.642923833602453,0.020275670295885246,0.02543287327583684,0.04535214004638173,0.07380112624202749,0.10710339563990617,0.13954947843859186,0.1788070057495666,0.22010363051127307,1.0,1.0,1.0,0.0,0.0,87.86603637296648,1.0,0.10907924920320511,0.25
af62d866653053f6,official_il_grpo,original_GRPO,1330,early,0.24252895134798041,0.4749516363316215,0.1986441185657356,0.1595798737950111,0.2613846492305576,0.14483013479491455,0.3805655459903255,0.5193063630034468,2.5006118669701496,0.10369494677884196,0.0991562130205641,0.12634861765779895,0.15529641401026256,0.19730770977717654,0.23286488360819257,0.2939186176827226,0.3805655459903255,1.9608875844781708,1.9608875844781708,1.0,0.386171817779541,0.386171817779541,89.63155796566204,1.0,0.24252894520759583,1.0
af62d866653053f6,official_il_grpo,original_GRPO,6650,middle,0.1943072830558174,0.3600949665824724,0.15959201703622872,0.1262814787288327,0.2458826276465382,0.08300628019494727,0.28810810504903756,0.35979109321559377,3.545410100700619,0.09466533291415756,0.09404543446808733,0.1046954533647317,0.13633163191791836,0.15226307335081496,0.1752204254592078,0.23140667976587442,0.28810810504903756,1.575390235803082,1.575390235803082,1.0,0.5284804105758667,0.5284804105758667,100.0,1.0,0.19430728256702423,1.0
af62d866653053f6,official_il_grpo,original_GRPO,13300,final_available,0.1427284089274573,0.2907275840259338,0.11721179842859333,0.09593397879937277,0.14739593278426572,0.05507501128083585,0.23468065808846678,0.33934038539255157,3.0557452372382774,0.05777198600874021,0.06901278838407107,0.07713116265649386,0.08427831956160786,0.10473378337006863,0.131718744997742,0.17836694436155623,0.23468065808846678,1.157039845692325,1.157039845692325,1.0,0.3131868243217468,0.3131868243217468,88.49302051631267,1.0,0.14272840321063995,1.0
5370751917315916,official_il_grpo,original_GRPO,0,step0,0.12004129560016524,0.25619561660909457,0.09771015288841164,0.07947619384531104,0.15454415605985072,0.044886853501261904,0.2118651776514062,0.3751419173648317,2.137418097139303,0.02136430426680936,0.02833692798663695,0.04885794196782612,0.06974037455901903,0.09835038022103847,0.13214026073762436,0.17102585571693274,0.2118651776514062,1.0,1.0,1.0,0.0,0.0,100.0,1.0,,0.0
5370751917315916,official_il_grpo,original_GRPO,1330,early,0.24963251615540172,0.4178157216605688,0.20514613580694038,0.1659356934313474,0.27829404485884834,0.11760977848909109,0.3429428210199057,0.5170571234594364,3.421760016289147,0.12739948963615225,0.12275631713747161,0.16372793808613129,0.16461690669721118,0.17640640240322888,0.23994181629704056,0.30337739517838164,0.3429428210199057,2.099537558202619,2.099537558202619,1.0,0.17039503157138824,0.17039503157138824,100.0,1.0,,0.0
5370751917315916,official_il_grpo,original_GRPO,6650,middle,0.18344020279160989,0.35580535259059837,0.14606140344483104,0.13351763360468394,0.17192226938601482,0.07862308359939664,0.2803980805914988,0.40767520454541334,3.769939697434169,0.09079325818760155,0.07968263718600706,0.0873362862921917,0.10858281798355948,0.1251781990221328,0.167179082904788,0.22934086539086895,0.2803980805914988,1.4948436690262699,1.4948436690262699,1.0,0.6552025079727173,0.6552025079727173,100.0,1.0,,0.0
5370751917315916,official_il_grpo,original_GRPO,13300,final_available,0.13042834522835278,0.27115259736887815,0.10624539376973922,0.09076167969426664,0.16569268013043653,0.04820191886306974,0.2195493540484001,0.33687625020870876,2.473706341301685,0.04033119863274222,0.05333253134358595,0.053764797743636863,0.07072557236905956,0.09995836775374686,0.1338270895081718,0.17847423875857044,0.2195493540484001,1.0873526509683709,1.0873526509683709,1.0,0.30270689725875854,0.30270689725875854,100.0,1.0,,0.0
fad9e78a17825042,official_il_grpo,original_GRPO,0,step0,0.16915462344694712,0.39816113530791614,0.14695319188370348,0.0898302347594864,0.26305097995799304,0.12035969531174003,0.34692894850637646,0.6551198182103208,1.3042596288545467,0.0117495675132646,0.023989350152766417,0.05406959306867729,0.09841224940711345,0.1515978458090291,0.21404068318389002,0.27483729742851043,0.34692894850637646,1.0,1.0,1.0,0.0,0.0,90.25874919491868,1.0,0.15441954135894775,1.0
fad9e78a17825042,official_il_grpo,original_GRPO,1330,early,0.3065890247243146,0.4575789215029888,0.26884874485592986,0.17318949566883074,0.41725687759371316,0.16349846785429864,0.4043494378063343,0.5821153199945444,1.6951905167418533,0.19109753160885898,0.15690807114695696,0.19155229994036607,0.2116910815723738,0.2690014238272764,0.32886270780834986,0.3973274051369225,0.4043494378063343,1.829485575711024,1.829485575711024,1.0,0.7724360227584839,0.7724360227584839,97.40606829345134,1.0,0.3065890073776245,1.0
fad9e78a17825042,official_il_grpo,original_GRPO,6650,middle,0.22836181931227548,0.4077104358247802,0.19747890600917628,0.15579375196998266,0.2715408991868003,0.1246639745125041,0.3530778589950156,0.576977316484986,2.2033983237007098,0.12075803401163786,0.15174032097931878,0.1260551728214225,0.12855782260719842,0.16458077179190134,0.22736114171991018,0.3077001251470056,0.3530778589950156,1.3438218216141782,1.3438218216141782,1.0,0.6741982102394104,0.6741982102394104,98.11914393020172,1.0,0.2283618152141571,1.0
fad9e78a17825042,official_il_grpo,original_GRPO,13300,final_available,0.21432927705108765,0.4183311936764448,0.18542830853141606,0.1334359406650794,0.30404420090191436,0.1317266266887481,0.36294162986456663,0.624882439139973,1.5807076622314704,0.07084601103796283,0.11703647835606179,0.08715920250164305,0.10354264132942474,0.15682514302765047,0.2482902900326875,0.3367850721013315,0.36294162986456663,1.2618188564298842,1.2618188564298842,1.0,0.6826810240745544,0.6826810240745544,98.79713539025319,1.0,0.21432925760746002,1.0
dc76a771066b5553,official_il_grpo,original_GRPO,0,step0,0.15482862637025666,0.31756647211694267,0.12757218821549,0.08748619477125227,0.2061350866148622,0.06904589008619526,0.26276584649873214,0.4870127879746064,1.6842376426394707,0.029200636098033587,0.03766037092519022,0.06286322435414854,0.09716112786031977,0.1333859262164983,0.17929041750520275,0.21824995626579474,0.26276584649873214,1.0,1.0,1.0,0.0,0.0,92.27213117359473,1.0,0.13254614174365997,0.0
