token,distribution,p0,p5,p25,p50,p75,p95,p99,p100,count,exceeds_V1_self_max
cde84b97e6505437,V1_IL_self_KNN,0.018740227445960045,0.021556246932595967,0.024975457694381475,0.02836335450410843,0.03498626686632633,0.05433004628866909,0.07145248256623744,0.07205776125192642,64,
cde84b97e6505437,V1_candidate_KNN,0.061022641010870224,0.07065688553797957,0.10622674147473325,0.1766054484186867,0.29115882471723475,0.5497458858901811,0.6834905770228397,0.7641734049830076,128,0.9375
cde84b97e6505437,V2_IL_Q_to_R_KNN,0.013989279046654701,0.016743606049567462,0.020086643286049366,0.02308761514723301,0.026293788570910692,0.037279743514955034,0.04737272754311562,0.07643086463212967,128,
cde84b97e6505437,V2_candidate_KNN,0.015176160070659089,0.022062942439778042,0.06339061699836501,0.1081991149102485,0.2293493139886011,0.43287907757813443,0.5733131425248419,0.678656597363069,192,
cde84b97e6505437,V2_Q_mahalanobis,1.313460555151313,1.4870830054132187,1.9055375962864114,2.2296724025764063,2.6645457493949185,3.1786910384128344,3.4018727200474173,3.655452734679468,128,
a3e94bd829b75673,V1_IL_self_KNN,0.03020089492201805,0.033150247484445575,0.03799759317189455,0.04584137350320816,0.053763506934046745,0.0692351534962654,0.07415296852588651,0.07973354309797287,64,
a3e94bd829b75673,V1_candidate_KNN,0.14946901556319592,0.17878252636275554,0.24563915454339197,0.2686062805079019,0.36714072280372223,0.49560338090381295,0.6558762205052578,0.7342965123636189,128,1.0
a3e94bd829b75673,V2_IL_Q_to_R_KNN,0.023464679718017578,0.02659968249499798,0.03177831042557955,0.0366958174854517,0.04330429341644049,0.06156401373445986,0.06875518523156643,0.06903893500566483,128,
a3e94bd829b75673,V2_candidate_KNN,0.021212619855317933,0.033934075114901596,0.10716993226350154,0.1867086762990116,0.24652301790997666,0.3837362006346144,0.4439440462695024,0.5920378066669274,192,
a3e94bd829b75673,V2_Q_mahalanobis,1.19972430969021,1.6968614027035709,2.022497717211713,2.400074919702627,2.947983218962009,3.4123295287112865,3.795052469295556,4.372026139294001,128,
6e5e2d80ec915e15,V1_IL_self_KNN,0.05315537378191948,0.053859507851302627,0.06157698482275009,0.06918923556804657,0.07946840301156044,0.11132881008088588,0.14029178932309144,0.1546010673046112,64,
6e5e2d80ec915e15,V1_candidate_KNN,0.255343667683667,0.3718219743981202,0.40561540398809076,0.4253777466028703,0.5037141415926447,0.843659381682259,0.9412516468428334,0.9764008629806835,128,1.0
6e5e2d80ec915e15,V2_IL_Q_to_R_KNN,0.044301968067884445,0.04977092165499926,0.05649703275412321,0.06288812309503555,0.07119276374578476,0.08474828414618968,0.10994716495275499,0.12304401397705078,128,
6e5e2d80ec915e15,V2_candidate_KNN,0.045951072210403246,0.05751804374000947,0.21322173482382842,0.3905428541172181,0.4533949435172891,0.7431319049022934,0.9061623833997736,0.9583527182269748,192,
6e5e2d80ec915e15,V2_Q_mahalanobis,2.350742063707591,2.8152689296163165,3.189349421916887,3.5120844851758095,3.9236535698578563,4.279372272879469,4.611057410890978,4.703266861336218,128,
7b20cfb388a15b3d,V1_IL_self_KNN,0.020087173208594322,0.02304231021553278,0.025860600173473358,0.028686421923339367,0.03229656536132097,0.058429414778947794,0.116562062203884,0.1466134488582611,64,
7b20cfb388a15b3d,V1_candidate_KNN,0.07498024224454977,0.08389495609718384,0.14852986055408146,0.1765039393818274,0.4048921273938528,0.9362935853935956,0.9767117987738516,1.0839252366468277,128,0.7578125
7b20cfb388a15b3d,V2_IL_Q_to_R_KNN,0.01660536602139473,0.01819429835304618,0.02141343243420124,0.02353786490857601,0.029478318989276886,0.04121640026569365,0.06175414942204955,0.08567549288272858,128,
7b20cfb388a15b3d,V2_candidate_KNN,0.01566562812300095,0.021832349189692523,0.07307864574087802,0.1507002466148611,0.26796655457134366,0.8368719580599026,0.9731593738721827,1.0970462180308636,192,
7b20cfb388a15b3d,V2_Q_mahalanobis,1.070997928618019,1.6338674247578342,1.9962223809769417,2.3225868126113367,2.7277157552021167,3.3504306962530133,3.683320432135721,3.823099016234822,128,
116f3217b5875595,V1_IL_self_KNN,0.02426481619477272,0.026908028591424226,0.037735652178525925,0.04467758908867836,0.05154014192521572,0.07910800017416472,0.1256432715058326,0.1423037350177765,64,
116f3217b5875595,V1_candidate_KNN,0.0915098504481858,0.10613854675420575,0.15011387837029433,0.19719633173004392,0.37190649981491597,0.5083686124112115,0.5985633120897024,0.6581501353234389,128,0.7890625
116f3217b5875595,V2_IL_Q_to_R_KNN,0.024715417996048927,0.028547815792262555,0.03372784238308668,0.038742268458008766,0.04562516137957573,0.05448016971349715,0.06527498017996552,0.09636051952838898,128,
116f3217b5875595,V2_candidate_KNN,0.03017494778602432,0.034197885662226715,0.08189238307808666,0.14274986071486512,0.22601231958341883,0.38220739460367426,0.45854200779763926,0.5117330507526868,192,
116f3217b5875595,V2_Q_mahalanobis,1.641013864105605,2.122588295114402,2.723046901046955,3.055203827807674,3.4125729188418683,3.8516963990233055,4.238742606561147,4.400851373110108,128,
b940d77be0d45ec9,V1_IL_self_KNN,0.053396034985780716,0.061222574673593044,0.07727624475955963,0.09311870858073235,0.10406318306922913,0.13451003655791283,0.2717310255765907,0.4661031663417816,64,
b940d77be0d45ec9,V1_candidate_KNN,0.1292834324890662,0.15381516120246413,0.18561402292613116,0.21124244654686547,0.4273788528323977,0.7404688547043501,0.8510466312379361,0.9180387772777184,128,0.21875
b940d77be0d45ec9,V2_IL_Q_to_R_KNN,0.05259586498141289,0.06042947843670845,0.0716702938079834,0.07999320328235626,0.09097428806126118,0.11956040039658541,0.14650955051183706,0.183379128575325,128,
b940d77be0d45ec9,V2_candidate_KNN,0.05436131077106415,0.07301693420457073,0.11392508297847528,0.15777947488934327,0.2846744432345419,0.5761445936931597,0.7538429994863801,0.8291438896655816,192,
b940d77be0d45ec9,V2_Q_mahalanobis,1.441653234291812,1.8183526457712218,2.3339000457359766,2.781057605396755,3.186425971849026,4.082023722325262,4.917627888509999,5.526340193354972,128,
190b153cfd3b5302,V1_IL_self_KNN,0.02024623565375805,0.02210400961339474,0.025813990272581577,0.031268500722944736,0.03821721859276295,0.06952957622706887,0.10151253081858155,0.10667073726654053,64,
190b153cfd3b5302,V1_candidate_KNN,0.03633204265405422,0.04148957039332787,0.08270122359713478,0.17226970477325798,0.268498752267013,0.3900480629274817,0.42650695865549115,0.43588117900350143,128,0.625
190b153cfd3b5302,V2_IL_Q_to_R_KNN,0.015925174579024315,0.01943062711507082,0.022657427936792374,0.02620527520775795,0.02983473101630807,0.04263628888875243,0.051240653134882456,0.06005845218896866,128,
190b153cfd3b5302,V2_candidate_KNN,0.01938848152837957,0.023285201303065578,0.03962376446063752,0.08439245374146226,0.17320278117004412,0.36326051266901405,0.41336158402344714,0.4326777013548916,192,
190b153cfd3b5302,V2_Q_mahalanobis,0.9947966961172106,1.5212817709652278,1.899738686432184,2.179104106091428,2.5467913738465877,3.132985675151946,4.08441200787169,4.4217889194995195,128,
a566b5f3bd0c5522,V1_IL_self_KNN,0.029443180188536644,0.03363531772047281,0.03950994461774826,0.04587852954864502,0.05673037748783827,0.08307019248604773,0.10642609737813466,0.12197277694940567,64,
a566b5f3bd0c5522,V1_candidate_KNN,0.26578236152345963,0.30080771814319257,0.3427619043952933,0.6751891749021806,0.916931546280202,1.1007851716768626,1.1336321990099338,1.2022849871131036,128,1.0
a566b5f3bd0c5522,V2_IL_Q_to_R_KNN,0.026388544589281082,0.0296946388669312,0.034606111235916615,0.03895101137459278,0.046343917958438396,0.07180968783795834,0.07889502480626107,0.08106403797864914,128,
a566b5f3bd0c5522,V2_candidate_KNN,0.025327856379611526,0.037008368107398625,0.16970450591184433,0.31856669401523424,0.6198856796831851,1.0082781807494814,1.040603951502904,1.1368137409086956,192,
a566b5f3bd0c5522,V2_Q_mahalanobis,1.2158391306073848,1.8120786063937322,2.134120500039261,2.4332359367645067,2.9047173410369034,3.5846655462556605,3.92831418112871,4.549415990828918,128,
cf430322beb852ca,V1_IL_self_KNN,0.027733108028769493,0.029257570020854475,0.03456874564290047,0.04184333421289921,0.0473533570766449,0.06643780861049887,0.08582983955740928,0.08769864588975906,64,
cf430322beb852ca,V1_candidate_KNN,0.1394289840129252,0.15151166131872243,0.16589409519149223,0.1882317266743082,0.36359418581343494,0.43423298201235366,0.4541333998357089,0.4697315677956425,128,1.0
cf430322beb852ca,V2_IL_Q_to_R_KNN,0.01912744902074337,0.02605430595576763,0.029215463437139988,0.03368917666375637,0.040107982233166695,0.06933921538293361,0.087049971818924,0.11038044840097427,128,
cf430322beb852ca,V2_candidate_KNN,0.026221516033813723,0.033046675711524934,0.08877914252717063,0.16759711550153517,0.22804114702917788,0.3971637054983475,0.41987543058886945,0.4386217943476208,192,
cf430322beb852ca,V2_Q_mahalanobis,1.3584796685459979,1.7319733168235778,2.1892031295584617,2.4857592695690838,2.8565865220889175,3.6315257342877345,3.9693005003147803,5.083341254769792,128,
2314cd5f97c5596c,V1_IL_self_KNN,0.026735330000519753,0.029181862156838177,0.03340101707726717,0.0416047815233469,0.04982193000614643,0.06396053954958913,0.08931107349693768,0.10804476588964462,64,
2314cd5f97c5596c,V1_candidate_KNN,0.07295489669920327,0.08518762849133503,0.10862747458169497,0.13054960921252357,0.4405949825114429,0.8228166799334111,0.871111320993164,0.9260441469479206,128,0.75
2314cd5f97c5596c,V2_IL_Q_to_R_KNN,0.02381313219666481,0.026048827543854715,0.028774674981832504,0.033905861899256706,0.03724934812635183,0.04944544769823548,0.06915081866085532,0.07955954968929291,128,
2314cd5f97c5596c,V2_candidate_KNN,0.026286761055179166,0.031516567674097426,0.0684755172596661,0.10761563544493499,0.30269307883511826,0.7001620303739049,0.8380530516166343,0.9139206384615486,192,
2314cd5f97c5596c,V2_Q_mahalanobis,1.2060404018819593,2.2833512595211363,2.7198679633169784,3.0283529479183944,3.393083049652529,4.04213262142262,4.542853973104451,4.857170425616512,128,
4fa6a8e71f4a5984,V1_IL_self_KNN,0.04143426567316055,0.04506861101835966,0.05091926269233227,0.06014486216008663,0.06949927285313606,0.09860696271061892,0.11714241534471512,0.11838362365961075,64,
4fa6a8e71f4a5984,V1_candidate_KNN,0.10336569433830749,0.11223765135730791,0.13683442888197933,0.2599245194625849,0.37183460347831643,0.7000970887261043,0.9408238781782202,1.2176084506670972,128,0.9296875
4fa6a8e71f4a5984,V2_IL_Q_to_R_KNN,0.0341491661965847,0.03522363007068634,0.04262864030897617,0.049548065289855,0.058040305972099304,0.0732485245913267,0.09638176046311861,0.10313135385513306,128,
4fa6a8e71f4a5984,V2_candidate_KNN,0.028359598850705138,0.04130038387835522,0.08439940900228124,0.1640375292721034,0.25650941443566444,0.500658284576247,0.7381142153159387,1.0871937404287813,192,
4fa6a8e71f4a5984,V2_Q_mahalanobis,1.5378555149142032,1.734603113449015,2.161323430515619,2.515126424177608,2.851530925381517,3.377885616449099,3.6461339459937028,3.7445300008369427,128,
8b0773eaa2375bbf,V1_IL_self_KNN,0.017578374594449997,0.018890728987753392,0.021586754359304905,0.02540276013314724,0.029190802481025457,0.05582042466849088,0.08990383908152565,0.128574937582016,64,
8b0773eaa2375bbf,V1_candidate_KNN,0.07655252544882421,0.1425504475829466,0.16957941812076205,0.230856871414455,0.3789037492908127,0.7110478792427548,0.8145301870053775,2.0861272489243774,128,0.984375
8b0773eaa2375bbf,V2_IL_Q_to_R_KNN,0.014637542888522148,0.016334552969783544,0.018948125187307596,0.021550286561250687,0.024766997899860144,0.037869088165462,0.04867202408611777,0.07555973529815674,128,
8b0773eaa2375bbf,V2_candidate_KNN,0.016225020087044278,0.020026574912456966,0.11347686351985783,0.15445528184497284,0.2905705673507192,0.6129340436023117,0.6991645409577467,0.7408384413816804,192,
8b0773eaa2375bbf,V2_Q_mahalanobis,1.4991319038712203,1.9669670552793972,2.4234805887421795,2.779747662267737,3.1144851812599987,3.63468657210468,3.8999493340480034,4.04182720576531,128,
9ed0f61a7d9551dd,V1_IL_self_KNN,0.030108457431197166,0.03351390287280083,0.03842496499419212,0.043440187349915504,0.05102755967527628,0.07165237367153167,0.09268461391329763,0.09982487559318542,64,
9ed0f61a7d9551dd,V1_candidate_KNN,0.06390793299300103,0.0739454286279605,0.13437620509805104,0.164799652799187,0.39720962891421435,0.6349768983776648,0.70172376801026,0.7964883207296998,128,0.796875
9ed0f61a7d9551dd,V2_IL_Q_to_R_KNN,0.025583427399396896,0.028626553248614073,0.03319834545254707,0.036681653931736946,0.042620692402124405,0.06041117254644632,0.07204431347548963,0.10846779495477676,128,
9ed0f61a7d9551dd,V2_candidate_KNN,0.02764593716057005,0.03199705387238966,0.07028499563381367,0.1253653529280202,0.23142456298956926,0.5496266812235893,0.6305572859862365,0.7442901874003309,192,
9ed0f61a7d9551dd,V2_Q_mahalanobis,1.3877614742874718,2.0521606673631103,2.6023160668551615,2.8860448125331923,3.2278461974569956,3.8958295487139436,4.046327616022925,4.117031665862349,128,
e91a2d26f30e5b34,V1_IL_self_KNN,0.025315459817647934,0.02696352293714881,0.03252100292593241,0.038442643359303474,0.04366395529359579,0.06556785572320217,0.11191596321761593,0.1492644101381302,64,
e91a2d26f30e5b34,V1_candidate_KNN,0.059358609279769436,0.06825314023879112,0.1512068972745002,0.30024267771734836,0.4665966416630828,0.5571066919663191,0.5989377658355515,0.6338991743957859,128,0.765625
e91a2d26f30e5b34,V2_IL_Q_to_R_KNN,0.017538603395223618,0.021267721150070428,0.0244566909968853,0.02767158206552267,0.031837587244808674,0.041866572387516496,0.0521413316205144,0.12162735313177109,128,
e91a2d26f30e5b34,V2_candidate_KNN,0.016723905788025996,0.022994856857082104,0.0707429926977354,0.16785022030566316,0.30927526555569906,0.5178555615023711,0.5762955814567368,0.6314016657406655,192,
e91a2d26f30e5b34,V2_Q_mahalanobis,1.2690171030295405,1.5532050845386551,1.944651134830349,2.3022751329463413,2.6313607594089627,3.1391451622539708,4.063745168943035,4.543009476820531,128,
e671280656f55009,V1_IL_self_KNN,0.03578899800777435,0.040869117341935636,0.04693730641156435,0.05228210426867008,0.059072425588965416,0.08705730251967904,0.10760577373206615,0.10940977185964584,64,
e671280656f55009,V1_candidate_KNN,0.1153234425532967,0.150207845277924,0.1844970058770809,0.20833573071017722,0.2661060410953059,1.2770892007160002,1.3924221475451009,1.4219763842347537,128,1.0
e671280656f55009,V2_IL_Q_to_R_KNN,0.03264206275343895,0.03621588535606861,0.04164300300180912,0.045315591618418694,0.0514318086206913,0.06731025502085684,0.08371442675590518,0.08835866302251816,128,
e671280656f55009,V2_candidate_KNN,0.0344476014511466,0.04304002932492163,0.0912655424720345,0.16856982188967645,0.22874380494862537,1.0819069761458404,1.2308456512186579,1.3679340423877537,192,
e671280656f55009,V2_Q_mahalanobis,2.124816986618532,2.417415325842999,2.837214478492003,3.1458574788723923,3.4920634368308257,4.0716460158217656,4.382811857932588,4.662263699018473,128,
e4bc6fc5aeb15a9b,V1_IL_self_KNN,0.033490926027297974,0.03440664354711771,0.0411133524030447,0.04566027782857418,0.05060697440057993,0.08090970106422901,0.10073036305606359,0.11511345207691193,64,
e4bc6fc5aeb15a9b,V1_candidate_KNN,0.21213974941160307,0.28863835797447207,0.3431158355687911,0.425771781057643,0.5074551919104816,1.8150498607898358,1.8981003342394929,2.0068745815235287,128,1.0
e4bc6fc5aeb15a9b,V2_IL_Q_to_R_KNN,0.027383605018258095,0.02938662385568023,0.03276418801397085,0.03831257112324238,0.044493550434708595,0.06502387709915636,0.10231464110314854,0.11110778898000717,128,
e4bc6fc5aeb15a9b,V2_candidate_KNN,0.02786017139032314,0.034420956985698394,0.16305790276457105,0.2778372686030559,0.41127311332400257,1.6476576716992575,1.8557339512457673,1.9166037743828812,192,
e4bc6fc5aeb15a9b,V2_Q_mahalanobis,1.6809980135898557,1.9971371396114768,2.4797937976657116,2.8294486596928135,3.1644882314767866,3.7916658963798,4.135209865514148,4.309615005447021,128,
9263d47ef82d5a88,V1_IL_self_KNN,0.028283357620239258,0.03016195259988308,0.033367463387548923,0.03810946270823479,0.04369029030203819,0.07354039587080471,0.09702879168093197,0.11666220426559448,64,
9263d47ef82d5a88,V1_candidate_KNN,0.6100155318190211,0.6319669849558373,0.8028686135118087,0.8496209483155712,0.892229118316111,1.384168663915455,1.5140133175163393,2.428362806499764,128,1.0
9263d47ef82d5a88,V2_IL_Q_to_R_KNN,0.02108129858970642,0.023533097468316555,0.028020722325891256,0.03152797184884548,0.03706683963537216,0.047029137238860125,0.05513462387025357,0.058903735131025314,128,
9263d47ef82d5a88,V2_candidate_KNN,0.02179867457497045,0.028566756808724666,0.3043779455607182,0.6583265963427355,0.8361682103087297,1.2362899634002282,1.442093218452911,1.4730646018730644,192,
9263d47ef82d5a88,V2_Q_mahalanobis,1.3961571407512856,1.7434396095949947,2.2801220109794897,2.628821387106999,2.9536796107035173,3.40292351539889,3.774046797962109,4.788035356588255,128,
b003c9652cb05ffd,V1_IL_self_KNN,0.021922651678323746,0.024742029886692763,0.02905070222914219,0.034409113228321075,0.04264760948717594,0.06626044437289236,0.09475974299013608,0.11179609596729279,64,
b003c9652cb05ffd,V1_candidate_KNN,0.04584891048623442,0.050558079903278895,0.06539398724962656,0.15925922500555464,0.30723603746062145,0.648054599258145,0.6948423448146593,0.7312797968068276,128,0.5625
b003c9652cb05ffd,V2_IL_Q_to_R_KNN,0.01822642795741558,0.0223514374345541,0.028204895090311766,0.03289822302758694,0.039201910607516766,0.0617971202358603,0.12110602013766786,0.13862639665603638,128,
b003c9652cb05ffd,V2_candidate_KNN,0.019932099475680858,0.02493602981845346,0.047323907046087396,0.08598251600469656,0.2249474326950838,0.6054287132446239,0.6568790975674518,0.7107034112748417,192,
b003c9652cb05ffd,V2_Q_mahalanobis,1.2773309402788822,1.7476669794480064,2.1447948235001775,2.5428638433014434,3.1910802032508983,3.7258197127464445,4.866368362159414,6.4037601560485555,128,
