token,log,command,checkpoint,pairwise_ade,pairwise_fde,spread_auc,r50,r90,endpoint_cov_trace,endpoint_spread,endpoint_r90,effective_rank,spread_t1,spread_t2,spread_t3,spread_t4,spread_t5,spread_t6,spread_t7,spread_t8,center_shift_from_il,spread_ratio_il,D_all,D_feasible,D_high_quality,D_positive,feasible_count,positive_count,hit8_1,feasible_rate,mean_pdms,p_plus_1,IL_spread_quartile,GT_heading_change,GT_heading_tertile,compressed,strongly_compressed,hit8_delta_IL,mean_pdms_delta_IL
79ebfc1d85bf5a51,2021.06.09.17.23.18_veh-38_00131_00294,straight,official_il,0.1124154567623517,0.2201366755317378,0.0966040940626441,0.0768991328609169,0.1503186457459514,0.0361661801597035,0.1901740785693558,0.2931779191518943,1.223016361469458,0.014092421686076,0.0245116997726437,0.0448201567974871,0.0725190784310592,0.1111139663256682,0.1420627870685398,0.1735385638503226,0.1901740785693558,0.0,1.0,0.1124154567623517,0.1124154478311538,0.0807630941271781,0.0807630941271781,64,43,0.75,1.0,83.52371434910101,0.203125,Q1,0.004478631798307208,low,False,False,0.0,0.0
79ebfc1d85bf5a51,2021.06.09.17.23.18_veh-38_00131_00294,straight,mts_8692,0.0864718158166692,0.1489192900012036,0.1292179526450257,0.0291094200756846,0.0902309967659032,0.0597160199014665,0.2443686148044927,0.1372165041033342,1.0870720880721143,0.0137346766265789,0.0395239669437428,0.0745507245227667,0.1111407306322548,0.1479306223657457,0.1845339378653386,0.2179603473992849,0.2443686148044927,0.684356689453125,1.3376032755012717,0.0864718158166692,0.0864718183875083,,,64,1,0.125,1.0,81.19428973926506,0.015625,Q1,0.004478631798307208,low,False,False,-0.625,-2.3294246098359537
79ebfc1d85bf5a51,2021.06.09.17.23.18_veh-38_00131_00294,straight,mts_8751,0.0712236289225802,0.1168211983095379,0.078097244381877,0.0309579195458761,0.0770576596309691,0.0187491156884175,0.1369274102888736,0.1278857503855525,1.2246039392487735,0.0124225202626329,0.0280186191642013,0.0474047159655362,0.0676990382102379,0.0909424006224711,0.1134464237611544,0.1279168267799088,0.1369274102888736,0.7697982788085938,0.8084258243882909,0.0712236289225802,0.0712236315011978,,,64,1,0.0,1.0,81.21485490437149,0.0,Q1,0.004478631798307208,low,True,False,-0.75,-2.3088594447295208
79ebfc1d85bf5a51,2021.06.09.17.23.18_veh-38_00131_00294,straight,grpo_9041,0.1445738319766147,0.1314166995896812,0.1222339282041893,0.0889073172123297,0.2072927313537563,0.0121620887284272,0.1102818603779752,0.1699633286327076,1.657787950384355,0.0772706855618348,0.0960220460618937,0.0973867329545091,0.1168238516044041,0.1502688176467473,0.161912055106729,0.1679053763194211,0.1102818603779752,0.3290145993232727,1.2653079498362174,0.1445738319766147,0.144573837518692,0.144573837518692,0.144573837518692,64,64,1.0,1.0,85.50459175759578,1.0,Q1,0.004478631798307208,low,False,False,0.25,1.980877408494763
79ebfc1d85bf5a51,2021.06.09.17.23.18_veh-38_00131_00294,straight,apr_9145,0.1344905689500656,0.1643458809619319,0.1133081095623192,0.1009975082408776,0.1585286088480893,0.0193948426937437,0.1392653678907421,0.2500308496068194,2.13927888282975,0.0552948781128446,0.0717047233126001,0.0855423075288698,0.1081493741306974,0.1342341966323627,0.147940297660277,0.1643337312301597,0.1392653678907421,0.6278250217437744,1.172912086819459,0.1344905689500656,0.1344905793666839,0.1344905793666839,0.1344905793666839,64,64,1.0,1.0,85.258091561775,1.0,Q1,0.004478631798307208,low,False,False,0.25,1.7343772126739907
40808270ce205b83,2021.08.24.14.35.46_veh-45_01568_01663,straight,official_il,0.1272163938213325,0.2702218619407121,0.1059820310127287,0.0795747033146268,0.1537649716627861,0.0514416232317049,0.2268074585010486,0.3520121050262432,1.7156811178285838,0.0215008809376374,0.0296221330705533,0.0522888862289364,0.0797208400436033,0.1105192990674074,0.144248592099576,0.1831481581530669,0.2268074585010486,0.0,1.0,0.1272163938213325,0.1272163987159729,0.1008844226598739,0.1008844226598739,64,51,0.0,1.0,95.61527028863289,0.0,Q1,0.05910308830313516,medium,False,False,0.0,0.0
40808270ce205b83,2021.08.24.14.35.46_veh-45_01568_01663,straight,mts_8692,0.0554368771288612,0.0844127157307689,0.0476842025092173,0.0357131633614269,0.0667422058334811,0.0048070433972907,0.0693328450107935,0.1200572250039717,2.0279349688455417,0.0129006201490552,0.0251432379927873,0.0373411406932777,0.0481207449755385,0.0570004128504155,0.0632765442115439,0.0683580741903271,0.0693328450107935,0.8092561960220337,0.4499272381701232,0.0554368771288612,0.0554368756711483,,,64,0,0.0,1.0,93.77222711782456,0.0,Q1,0.05910308830313516,medium,True,True,0.0,-1.843043170808329
40808270ce205b83,2021.08.24.14.35.46_veh-45_01568_01663,straight,mts_8751,0.0689197075503536,0.1257467979304228,0.0584062551290153,0.0433697409609691,0.0918565539560335,0.0112342244681836,0.105991624519033,0.1739110119208444,1.6992106560184237,0.0136033565501559,0.0251241019906961,0.0374700364014689,0.0507162531028632,0.0646320222283196,0.0780129194581152,0.0916997267814706,0.105991624519033,0.5810696482658386,0.5510958279521987,0.0689197075503536,0.0689197108149528,,,64,0,0.0,1.0,94.8460197437166,0.0,Q1,0.05910308830313516,medium,True,False,0.0,-0.7692505449162894
40808270ce205b83,2021.08.24.14.35.46_veh-45_01568_01663,straight,grpo_9041,0.1690900261042594,0.3226315812149835,0.1430701414775504,0.0987388941502261,0.2263221307377871,0.0739479509349597,0.2719337252621671,0.431865452236984,1.821907138046704,0.0465645953257218,0.0628135873002619,0.0872431506084814,0.1123937379513489,0.1429757063010705,0.1843982748985809,0.2362383541727706,0.2719337252621671,0.5209556221961975,1.3499471571776855,0.1690900261042594,0.1690900325775146,0.1690900325775146,0.1690900325775146,64,64,1.0,1.0,96.78168665752244,0.921875,Q1,0.05910308830313516,medium,False,False,1.0,1.166416368889557
40808270ce205b83,2021.08.24.14.35.46_veh-45_01568_01663,straight,apr_9145,0.1943994023125328,0.3790883016351523,0.1697363057739642,0.1229814278140651,0.2232648391832929,0.1169012532736779,0.3419082527136159,0.535112513456091,2.419442585185075,0.0947132934790159,0.1088056260289179,0.1072021149733815,0.1219893043139321,0.1423814839238389,0.1851908233580456,0.2556995474009658,0.3419082527136159,1.2417590618133545,1.601557397532592,0.1943994023125328,0.1943994015455246,0.1943994015455246,0.1943994015455246,64,64,1.0,1.0,97.10725770297586,0.984375,Q1,0.05910308830313516,medium,False,False,1.0,1.4919874143429723
86208267d61253c0,2021.06.14.18.33.41_veh-35_00488_00562,straight,official_il,0.1311409785304832,0.2932209603568678,0.1086269954233351,0.0883410789397785,0.1582716849957209,0.0604559481537596,0.2458779131068093,0.3891635180278108,1.843365919706988,0.0172525630788846,0.0284587076897325,0.0438504524488257,0.0708265456480124,0.1069997560951409,0.1521056952885585,0.2036443300307164,0.2458779131068093,0.0,1.0,0.1311409785304832,0.1311409622430801,0.1283629089593887,,64,0,0.0,1.0,99.99977892334088,0.0,Q2,0.42876064558854904,high,False,False,0.0,0.0
86208267d61253c0,2021.06.14.18.33.41_veh-35_00488_00562,straight,mts_8692,0.0420742618507448,0.0648893437554503,0.0346936856840111,0.0261959823336697,0.0510417979414669,0.0027407338016273,0.0523520181237301,0.0812364942881084,2.5680119110877584,0.0095065448765732,0.0181202351485998,0.0279798614805567,0.0356599579737171,0.0401400753393759,0.0446261107882626,0.0491646817412731,0.0523520181237301,0.1957165300846099,0.3193836444504869,0.0420742618507448,0.0420742630958557,0.0420742630958557,,64,0,0.0,1.0,100.0,0.0,Q2,0.42876064558854904,high,True,True,0.0,0.00022107665911619279
86208267d61253c0,2021.06.14.18.33.41_veh-35_00488_00562,straight,mts_8751,0.0421215741806636,0.0669904458288268,0.0346476508028276,0.0274717777881718,0.0502579218119095,0.0029616965393974,0.0544214713086427,0.0850385508800948,2.565660313214816,0.0110344042403546,0.0197920148020316,0.0288995706589833,0.0354186534925022,0.038486961923814,0.0422354901675725,0.0468926398287201,0.0544214713086427,0.3451750874519348,0.3189598558608821,0.0421215741806636,0.0421215780079364,0.0421215780079364,,64,0,0.0,1.0,100.0,0.0,Q2,0.42876064558854904,high,True,True,0.0,0.00022107665911619279
86208267d61253c0,2021.06.14.18.33.41_veh-35_00488_00562,straight,grpo_9041,0.1581627151964562,0.3413038800548347,0.1323221559448791,0.102653041586407,0.1877753278099758,0.083623420015699,0.289177142968975,0.4231079202720311,2.07794096765702,0.0423467794881599,0.0554797657014282,0.0625277682796989,0.0870322387865234,0.1283288435562582,0.1662987496998793,0.2273859590781095,0.289177142968975,0.5873767137527466,1.2181332589491272,0.1581627151964562,0.1581627130508422,0.1581627130508422,,64,0,0.0,1.0,100.0,0.0,Q2,0.42876064558854904,high,False,False,0.0,0.00022107665911619279
86208267d61253c0,2021.06.14.18.33.41_veh-35_00488_00562,straight,apr_9145,0.1624084768484047,0.3605760007204364,0.1350708936550952,0.1164160390909267,0.1928837341334279,0.090459656642512,0.3007651187264109,0.4806365939415377,2.523363980171999,0.0641119583436446,0.0512770648434362,0.0580078580222232,0.0731146579367577,0.1218783613784581,0.1720695070226846,0.2393426229671463,0.3007651187264109,0.7498615980148315,1.2434376291888074,0.1624084768484047,0.1624084711074829,0.1624084711074829,,64,0,0.0,1.0,100.0,0.0,Q2,0.42876064558854904,high,False,False,0.0,0.00022107665911619279
f8268857204e554e,2021.10.05.06.31.40_veh-52_01598_02013,left,official_il,0.1587819451096979,0.3447380086336681,0.1284644108013306,0.0999186332208619,0.2092993037180431,0.0771948920834138,0.2778396877399156,0.4714679538468436,2.100861750671763,0.0314313228171472,0.0375064874222738,0.060325744179323,0.0953092639186964,0.1318873542668004,0.1736110333423868,0.2198043927241013,0.2778396877399156,0.0,1.0,0.1587819451096979,0.158781960606575,0.1363891959190368,0.1363891959190368,64,44,0.0,1.0,90.57922373022444,0.0,Q3,0.5336014198769963,high,False,False,0.0,0.0
f8268857204e554e,2021.10.05.06.31.40_veh-52_01598_02013,left,mts_8692,0.0573065322719349,0.0935636372991677,0.048444292880954,0.0323226123437404,0.0706011272336264,0.0057950630542996,0.0761253115218562,0.1160218356297711,2.537358005602345,0.0160558811380166,0.0255167009748081,0.0375857603181331,0.0476685518458964,0.0552392009433186,0.0611434271072314,0.0682195091983719,0.0761253115218562,0.3384968042373657,0.3771028301050075,0.0573065322719349,0.0573065318167209,,,64,0,0.0,1.0,90.09577618845478,0.0,Q3,0.5336014198769963,high,True,True,0.0,-0.48344754176966376
f8268857204e554e,2021.10.05.06.31.40_veh-52_01598_02013,left,mts_8751,0.0693526479084943,0.1330169488757651,0.0594272908196028,0.0401554421179226,0.0822289358219422,0.0132934474876425,0.115297213702858,0.1667535611237035,2.092076526288408,0.0139897339943758,0.0239334647801827,0.0355250579610856,0.0485992402551344,0.0636352581768981,0.0779463567700358,0.0964920009162517,0.115297213702858,0.2970841228961944,0.4625973096276971,0.0693526479084943,0.0693526491522789,0.0693526491522789,0.0693526491522789,64,64,0.0,1.0,90.9651558217264,0.0,Q3,0.5336014198769963,high,True,True,0.0,0.3859320915019566
f8268857204e554e,2021.10.05.06.31.40_veh-52_01598_02013,left,grpo_9041,0.1900899530549141,0.4240410898351016,0.1560743671130251,0.1242368878361472,0.2529942870311155,0.1170921312894068,0.3421872751716621,0.5886975210228097,2.0428628284596098,0.0457400911820824,0.0527135381691743,0.0769179340317487,0.1093630563062394,0.1523332490629514,0.2033232198585621,0.2660165731217804,0.3421872751716621,0.3577997982501983,1.2149229980464642,0.1900899530549141,,,,0,0,0.0,0.0,91.10949172079108,0.0,Q3,0.5336014198769963,high,False,False,0.0,0.5302679905666423
f8268857204e554e,2021.10.05.06.31.40_veh-52_01598_02013,left,apr_9145,0.2144534997621735,0.4565859496442003,0.1773274959256769,0.1403172006052519,0.2665383783292919,0.1430112784136442,0.3781683202142192,0.7121322785835196,3.3068329451502354,0.091508855807732,0.1000887391423579,0.0940344068713145,0.1133997585999138,0.1607991096771942,0.2000440999686434,0.2805766771240408,0.3781683202142192,0.6535710096359253,1.3803628165929382,0.2144534997621735,0.2144535034894943,0.2052602469921112,0.2052602469921112,64,62,0.75,1.0,91.23229773751184,0.1875,Q3,0.5336014198769963,high,False,False,0.75,0.6530740072874011
1bf169a6aaf65858,2021.07.09.17.06.37_veh-35_00928_02567,left,official_il,0.117231780596253,0.2566472534637397,0.0968971642205489,0.0777560875817027,0.1496362714694174,0.045161903572851,0.2125133021080117,0.311601976045314,1.818349973102738,0.0169775603171876,0.0291186986132594,0.0433786387669255,0.0639534787411563,0.0986766648281556,0.1347730995921119,0.1757858707975829,0.2125133021080117,0.0,1.0,0.117231780596253,0.1172317788004875,0.1172317788004875,,64,0,0.0,1.0,100.0,0.0,Q1,0.6426315738357372,high,False,False,0.0,0.0
1bf169a6aaf65858,2021.07.09.17.06.37_veh-35_00928_02567,left,mts_8692,0.0328316736986003,0.0539327663687641,0.0276001394012228,0.0208459349937638,0.0397978934519069,0.0019503059330564,0.0441622682055215,0.0706365072913183,2.194259720092998,0.0090910999016015,0.0149385312416401,0.0201528932410261,0.0260337550485867,0.0313844770664691,0.035458079495327,0.0395800110096107,0.0441622682055215,0.1755979657173156,0.2848394958019806,0.0328316736986003,0.0328316763043403,0.0328316763043403,,64,0,0.0,1.0,100.0,0.0,Q1,0.6426315738357372,high,True,True,0.0,0.0
1bf169a6aaf65858,2021.07.09.17.06.37_veh-35_00928_02567,left,mts_8751,0.0338818171617431,0.0596648649635905,0.0284912623138877,0.021829901299187,0.0418261572209207,0.0024180289103339,0.0491734573762511,0.0722159548229432,2.380603749960138,0.0079822000997117,0.0134120136622967,0.0188592330609853,0.0257238028498675,0.0327434662210955,0.0375388376119669,0.0424970876289272,0.0491734573762511,0.3217794895172119,0.2940360798282852,0.0338818171617431,0.0338818170130252,0.0338818170130252,,64,0,0.0,1.0,100.0,0.0,Q1,0.6426315738357372,high,True,True,0.0,0.0
1bf169a6aaf65858,2021.07.09.17.06.37_veh-35_00928_02567,left,grpo_9041,0.1399039973566014,0.2334739076167224,0.1167996387592863,0.0959345955395788,0.1688684470814609,0.0371659820595762,0.1927848076472215,0.3145927886083246,2.171603451188381,0.0717398723186294,0.0812095171509987,0.0751049969700263,0.0862797127885831,0.1095526587246986,0.1413834889293647,0.1763420555447679,0.1927848076472215,0.4173406362533569,1.2053979050763255,0.1399039973566014,0.1399039924144745,0.1399039924144745,,64,0,0.0,1.0,100.0,0.0,Q1,0.6426315738357372,high,False,False,0.0,0.0
1bf169a6aaf65858,2021.07.09.17.06.37_veh-35_00928_02567,left,apr_9145,0.1711938292285747,0.2491304807142819,0.1379078188716527,0.1350847387522118,0.1861739679267822,0.0403745387728829,0.2009341652703266,0.3251461027624404,5.635093329863405,0.0751534764208104,0.10227254307623,0.1148059575990372,0.1300719384057489,0.137510844932295,0.1620608616237162,0.1804527636450578,0.2009341652703266,0.70685875415802,1.42323895627904,0.1711938292285747,0.1711938232183456,0.1711938232183456,,64,0,0.0,1.0,100.0,0.0,Q1,0.6426315738357372,high,False,False,0.0,0.0
3764407c90d65df3,2021.10.01.19.16.42_veh-28_01731_01935,straight,official_il,0.0860756396662107,0.1706918385233676,0.0766837917145606,0.050078439810918,0.1234067075271928,0.0231033117506794,0.1519977360051111,0.2577817503195783,1.2694493539751337,0.0114532559914149,0.0177353748301857,0.035949418691148,0.0632604179905878,0.0867532639350509,0.1121584202466423,0.1341624460263445,0.1519977360051111,0.0,1.0,0.0860756396662107,0.0860756486654281,0.0701274424791336,0.0701274424791336,64,50,1.0,1.0,88.28681965139373,0.359375,Q1,0.006972454748998214,low,False,False,0.0,0.0
3764407c90d65df3,2021.10.01.19.16.42_veh-28_01731_01935,straight,mts_8692,0.0830752777672722,0.1571045083134408,0.0847079957028787,0.0378278157541225,0.0993613111362101,0.0281201457113812,0.1676906249954994,0.1976384537736533,1.179006143207679,0.0135603919791811,0.0282947232733315,0.0487249199030806,0.070003119852192,0.091706348161,0.1154247623894934,0.1422590750692519,0.1676906249954994,0.383844792842865,1.1046401567907145,0.0830752777672722,0.0830752775073051,,,64,1,0.125,1.0,85.38006348354783,0.015625,Q1,0.006972454748998214,low,False,False,-0.875,-2.9067561678458986
3764407c90d65df3,2021.10.01.19.16.42_veh-28_01731_01935,straight,mts_8751,0.0547914209161396,0.1087235537506423,0.0533775025180764,0.0308826530626187,0.061751228852409,0.0120415553947169,0.109734021136186,0.1421190824335939,1.4051762041191882,0.0096295490617348,0.0185375800316166,0.0310062935769426,0.0437774555035014,0.0559079928898158,0.0699148604237563,0.0885122675210579,0.109734021136186,0.2947463095188141,0.6960728117978703,0.0547914209161396,0.0547914206981658,0.0777314454317092,0.0777314454317092,64,10,0.125,1.0,87.19970806041243,0.015625,Q1,0.006972454748998214,low,True,False,-0.875,-1.0871115909812943
3764407c90d65df3,2021.10.01.19.16.42_veh-28_01731_01935,straight,grpo_9041,0.1172652747792352,0.1365784851307409,0.1029274476286269,0.0679936431675491,0.1615400374531679,0.014380931201284,0.1199205203511229,0.1995805239458768,1.5785899709114255,0.0617453961616489,0.0805448651346758,0.0908594507025994,0.1045741700357885,0.1064754563113353,0.1238875533116888,0.1354121690201553,0.1199205203511229,0.2537798881530761,1.342232110949244,0.1172652747792352,0.1172652766108512,0.1172652766108512,0.1172652766108512,64,64,0.75,1.0,88.34775605870135,0.15625,Q1,0.006972454748998214,low,False,False,-0.25,0.060936407307622176
3764407c90d65df3,2021.10.01.19.16.42_veh-28_01731_01935,straight,apr_9145,0.1105175469227321,0.135220134590116,0.0930383166431864,0.0770224582134647,0.133645444587342,0.0136064697211904,0.1166467732995236,0.2169399761634053,3.4559154480104044,0.078209881093446,0.0740975562245539,0.0746979447896154,0.0869714980529173,0.0927650073408686,0.1070186989429528,0.1138991734016139,0.1166467732995236,0.2838466167449951,1.2132722517100103,0.1105175469227321,0.1105175465345382,,,64,0,0.0,1.0,85.35989534124118,0.0,Q1,0.006972454748998214,low,False,False,-1.0,-2.9269243101525433
38cfd81687975661,2021.10.01.15.32.11_veh-28_01178_01392,left,official_il,0.1774302869126161,0.3735293848224056,0.1421992495931604,0.1229599446003198,0.2107090217951097,0.0895722229658156,0.2992861890662775,0.4566076895576069,2.9331034373253995,0.0278365890952355,0.0450935502606146,0.0674242907497965,0.1057540231821716,0.1448070801825666,0.1952077318541413,0.2521845423544797,0.2992861890662775,0.0,1.0,0.1774302869126161,0.1774302870035171,0.1490836888551712,0.1490836888551712,64,43,0.0,1.0,94.5949647555953,0.0,Q4,1.4759251097026895,high,False,False,0.0,0.0
38cfd81687975661,2021.10.01.15.32.11_veh-28_01178_01392,left,mts_8692,0.9472233951467712,0.7582311181737458,0.8559056778591858,0.4266502771960585,1.5197083036586536,0.4146379328956986,0.6439238564424358,1.0476549880823816,1.239955098379613,0.3049277112992085,0.6464972164829803,0.992261775127893,1.2240446720025098,1.179866366512034,1.014135840821197,0.8415879841852286,0.6439238564424358,1.8961567878723145,6.019059033771114,0.9472233951467712,0.9472233653068542,,,64,0,0.0,1.0,92.6864684112891,0.0,Q4,1.4759251097026895,high,False,False,0.0,-1.9084963443062009
38cfd81687975661,2021.10.01.15.32.11_veh-28_01178_01392,left,mts_8751,0.2019482008997036,0.3451144024667088,0.1774458806094637,0.1130857591684523,0.2290499149039232,0.0852302845910407,0.2919422624270777,0.3867246799214743,1.991735775051516,0.0337267971654024,0.0806175478056448,0.130497909638215,0.1719639539979671,0.2049762321915282,0.2390753047343405,0.2667670369155335,0.2919422624270777,0.2860209345817566,1.2478679115195457,0.2019482008997036,0.201948195695877,0.2610515058040619,0.2610515058040619,64,7,0.0,1.0,94.09144370089489,0.0,Q4,1.4759251097026895,high,False,False,0.0,-0.5035210547004141
38cfd81687975661,2021.10.01.15.32.11_veh-28_01178_01392,left,grpo_9041,0.2125752733698355,0.3833631297615856,0.1696026674840547,0.1636687261609143,0.2411798971063467,0.0947059404306491,0.3077433028201413,0.4835880868464527,4.150849169405941,0.0501482908369285,0.0891746348143982,0.1124862297997581,0.1417617915938693,0.1655129359147012,0.2214085892646416,0.2685855648279997,0.3077433028201413,0.5318077206611633,1.192711410006009,0.2125752733698355,0.2125752717256546,0.2125752717256546,0.2125752717256546,64,64,1.0,1.0,96.77001767651748,1.0,Q4,1.4759251097026895,high,False,False,1.0,2.175052920922184
38cfd81687975661,2021.10.01.15.32.11_veh-28_01178_01392,left,apr_9145,0.2982933077643581,0.5781179644895983,0.2391069278491077,0.2298204602165743,0.3540090958240621,0.2119218684602235,0.4603497240796648,0.7157035434476796,5.070858404462001,0.116935354999012,0.1253064222577718,0.1667881221830456,0.1842830975245627,0.2168819900725558,0.2874675220885856,0.3548431895876634,0.4603497240796648,0.682391881942749,1.681492191648024,0.2982933077643581,0.2982932925224304,0.2982932925224304,0.2982932925224304,64,64,1.0,1.0,96.74382925442944,1.0,Q4,1.4759251097026895,high,False,False,1.0,2.1488644988341434
42e6895442ab5601,2021.06.09.14.50.36_veh-26_00677_00819,straight,official_il,0.1231737176155318,0.3078874638457734,0.1047656742822129,0.0770647015133019,0.1724748081594903,0.0688566755180529,0.2624055554252861,0.4534012719946957,1.385414805551896,0.0093006992598981,0.0175157559576438,0.0379681418123121,0.0652672477573072,0.1000227711277856,0.1460354840085856,0.1996097389088843,0.2624055554252861,0.0,1.0,0.1231737176155318,0.123173713684082,0.123173713684082,,64,0,0.0,1.0,100.0,0.0,Q1,0.06223853525548005,medium,False,False,0.0,0.0
